,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
3535,300471.SZ,20201027,20201027,20200930,1,1,3,364720000.0,673437654.34,32479823.36,92770510.27,,66867100.97,,556537.5,201462109.23,,52525150.72,,,382575721.7,,,,,,,,,60198742.77,792547137.47,,,17663635.71,8912170.95,,,,833423235.99,13476986.45,,,,,30337230.87,,34975835.14,1079001.44,19689625.68,,172759165.5,1132316887.73,,,,,,,,,,,,,,,,,1924864025.2,15000000.0,34000000.0,,,,,259000.0,188041886.25,,,,7952911.59,8469941.2,337347.33,,,,,,,,,,,42358628.44,670246030.69,,,,,,20029735.58,,35794021.58,,,,,,,,,,,,,,,,,706040052.27,,,,,54525442.42,1164298530.51,1218823972.93,1924864025.2,,890542.54,,,,,,,,,,,,259070170.91,202018646.73,188300886.25,27411774.58,833423235.99,13476986.45,130093492.3,764286.0,,,0
3536,002181.SZ,20201027,20201027,20200930,1,1,3,1161058174.0,1340198622.94,1361194432.46,318880669.9,,905410185.26,1580614965.39,13862111.1,144162565.76,,4776211.01,,306399.95,79942214.76,,,,,,,,,29194214.08,2768040239.35,,,577004152.59,242229964.57,,,,121466270.19,230312588.33,,,,,716195008.85,,,4945850.44,812869.88,,1299018.08,1904851770.0,,,,,,,,,,,,,,,,,4672892009.35,240206459.52,,,,,,,56576856.13,8995937.65,,,53129351.38,6599023.83,,1425239.89,,,,,,,,,,7928606.31,234191307.29,,,,2599.0,918798.03,7991170.32,,249119026.87,,,,,,,,,,,,,,,,,483310334.16,,,,,8942873.21,4180638801.98,4189581675.19,4672892009.35,,-693097.32,,,,,,,,,,,,69048153.12,158024676.86,56576856.13,10077771.99,121466270.19,230312588.33,31913378.87,,,,0
3537,000778.SZ,20201027,20201027,20200930,1,1,3,3990880176.0,8613157953.88,8908094779.21,1512226381.51,47874062.24,8694442523.71,,4541144895.06,2210491297.38,,1959745811.22,,9972729.14,5338467308.74,,170392145.32,,,,,,,384449785.87,25391458133.24,,,4346957565.12,17583529.72,,,346423013.16,16028169471.66,,,,,,2138193010.94,,25421888.66,3845581.14,349118064.66,,209874060.29,26324602510.71,,,,,,,,,,,,,,,,,51716060643.95,368410000.0,6795352515.02,,,,,1304605452.58,5001021971.35,,,,196741704.87,518647370.58,64370003.78,5414170.35,988269760.14,,,,,,,,3673065009.07,760632954.92,24020054920.16,2983554689.77,,,58884887.09,269376518.74,238260393.93,,4363350239.53,,,,,,,,,,,,,,,,,28383405159.69,162328107.68,2749116.16,,,1396743287.58,21935912196.68,23332655484.26,51716060643.95,,-976742164.64,,,,,,,,,,,,4711934007.5,6751636192.44,6305627423.93,1796885342.56,16028169471.66,2024897325.36,1058053934.27,444863750.0,,,0
3538,002648.SZ,20201027,20201027,20200930,1,1,3,1065705806.0,4166763819.93,4352669093.89,331178994.35,29412521.69,7635096685.64,60876585.42,,287819963.11,,92563772.39,,,1082449811.43,,,,,,,,,571885120.84,10684725660.9,,,2016215987.38,,,,,,,,,,,828858000.78,,44397310.22,381073530.73,89148780.92,,1989162933.9,20699137161.71,,,,,,,,,,,,,,,,,31383862822.61,8226293982.74,4625006049.34,,,,564983174.09,794405094.37,3312148991.43,,,,62805869.6,272986228.17,,,,,,,,,,,1000000.0,508443055.55,12370095744.65,565714368.13,,,32922380.25,3432562.09,226784753.26,8825760.0,9064511278.7,,,,,,,,,,,,,,,,,21434607023.35,8825760.0,,,,12124940.41,9937130858.85,9949255799.26,31383862822.61,,226382.99,,,,,,,,,,,,2131123047.58,287819963.11,4106554085.8,53539467.63,3855758650.31,11396521967.47,97194234.52,537472.23,,,0
3539,002694.SZ,20201027,20201027,20200930,1,1,3,552960000.0,147449994.51,182143734.84,71956208.02,,37818088.23,,5172020.0,296091684.28,,73913704.17,,,330563532.14,,,,,,,,,45195634.07,1004732219.69,,,,725702.8,,,,903325917.08,650928621.59,,,,,236677131.21,,,,28968241.62,,20425890.66,1841051504.96,,,,,,,,,,,,,,,,,2845783724.65,4000000.0,228034820.79,,,,,877980.0,729130974.6,,,,16813960.75,41789991.13,,1016975.56,,,,,,,,,,,1750989918.01,,,,2482208.53,,48010892.55,,54493101.08,,,,,,,,,,,,,,,,,1805483019.09,,,,,85790768.19,954509937.37,1040300705.56,2845783724.65,,,,,,,,,332894.52,,,,,103849306.66,301263704.28,730008954.6,212416828.82,903325917.08,650928621.59,630492884.08,,,,0
3540,300251.SZ,20201027,20201027,20200930,1,1,3,2933608432.0,2008587699.94,3637911702.54,412401685.12,,1760505603.48,506229.22,9000000.0,422373685.73,,160866042.8,,9249922.55,945974850.75,,,,,,,,,621605691.97,4144820464.12,,,4933156813.6,,,,,29446698.04,,,,,,2650749.69,,15355143.09,15054493.65,86568247.71,,,5994382934.08,,,,,,,,,,,,,,,,,10139203398.2,,,,,,,,166808385.74,506533.02,,,9168288.47,46475155.65,32132089.0,,,,,,,,,,675781639.23,7470067.99,1174339719.95,,,,,,88106004.59,,88106004.59,,,,,,,,,,,,,,,,,1262445724.54,,,,,42166123.81,8834591549.85,8876757673.66,10139203398.2,,-157917969.75,,,,,,,,,,,,227134396.47,431373685.73,166808385.74,223988360.17,29446698.04,,40995253.38,,,,0
3541,300635.SZ,20201027,20201027,20200930,1,1,3,136322000.0,168884789.89,332933180.81,36955543.02,,106767173.25,,1636407.62,127464998.6,,,,,,,,,,,,,,2848828.51,874280201.99,,,82355238.75,,,,,41457281.19,,,,,,2251394.82,,174490134.43,2883958.93,20446592.12,,3714419.1,327599019.34,,,,,,,,,,,,,,,,,1201879221.33,95020643.64,123735485.06,,,,,,,,,,24612744.87,18417669.84,,,,,,,,,,,56146611.68,41547430.77,381368587.49,,,,768536.26,601779.44,1711857.43,,109626816.77,,,,,,,,,,,,,,,,,490995404.26,2601384.0,,,,38389687.35,672494129.72,710883817.07,1201879221.33,,,,,,,,,,,,,593862138.3,33783759.83,129101406.22,,41700655.71,41457281.19,,83124885.44,11524000.0,,,0
3542,300634.SZ,20201027,20201027,20200930,1,1,3,400010000.0,469540484.13,470896581.52,46321235.5,,171029166.06,447947286.73,632544.0,106556416.59,,12202080.68,,,66877586.11,,,,,,,,,948146.09,1048366060.39,,,64994967.69,348092337.01,,,,122581874.99,,,,,,9216533.98,,41456283.18,1440863.99,4830292.96,,,693535453.8,,,,,,,,,,,,,,,,,1741901514.19,62274591.24,,,,,,1260000.0,106850188.42,24240.0,,,23637633.84,24724392.29,,,,,,,,,,,19061697.11,,224501586.04,,,,,2090108.54,720000.0,,65084699.78,,,,,,,,,,,,,,,,,289586285.82,,,,,52633797.34,1399681431.03,1452315228.37,1741901514.19,,12913129.88,,,,,,,,,,,231043102.88,31589878.04,107188960.59,108110188.42,11129731.25,122581874.99,,17353556.34,,,,0
3543,000668.SZ,20201027,20201027,20200930,1,1,3,146841890.0,80465680.08,607378134.34,112453944.94,,48983909.09,,,8348128.86,,3709332.21,,,2041910511.62,,,,,,,,,1506790.71,2152003268.52,,,,188284060.58,,,,2711983.87,,,,,,117683.75,,,,38755303.98,,2000000.0,231874377.1,,,,,,,,,,,,,,,,,2383877645.62,,238368500.0,,,,,398255564.28,361782214.65,38833251.36,,,2229752.45,164712775.68,,,,,,,,,,,,73414101.31,1340521558.87,,,,,1336.23,,,1336.23,,,,,,,,,,,,,,,,,1340522895.1,,,,,96210293.43,947144457.09,1043354750.52,2383877645.62,,4807.73,,,,,,,,,,,,2609743.93,8348128.86,760037778.93,47544596.03,2711983.87,,60315655.21,,,,0
3544,300110.SZ,20201027,20201027,20200930,1,1,3,1182212982.0,528044115.47,446228121.95,61655986.97,,473455054.41,3000000.0,1663439.91,640490777.48,,73030111.32,,,200311965.71,,,,,,,,,3653025.38,1513576875.15,,,,,,,,1138375886.31,4417706.62,,,,,110921724.98,1411722.88,28498846.29,26516855.69,32141258.62,,18877967.01,1361161968.4,,,,,,,,,,,,,,,,,2874738843.55,,245000000.0,,,,,,109340813.39,,,,5142035.94,28533857.35,239144.44,,,,,,,,,,,,572287554.86,,,,,3921997.31,6266666.67,,10188663.98,,,,,,,,,,,,,,,,,582476218.84,,,,,74121418.32,2218141206.39,2292262624.71,2874738843.55,,,,,,,,,,,,,,24952930.13,642154217.39,109340813.39,13233786.68,1138375886.31,4417706.62,159317918.05,,,,0
3545,002713.SZ,20201027,20201027,20200930,1,1,3,419536980.0,424851915.64,-471219475.24,131332778.5,,570743099.57,356910000.0,5954865.4,371203076.29,46015528.37,170824915.3,0.0,595558.91,158445187.04,,,,,,,,,4140804.08,1690939703.24,,,3418869.17,62214836.0,,,,523661574.21,19818643.36,,,,,90570667.86,18542408.26,382600630.41,61198337.91,70713131.09,,30775448.2,1371200236.25,,,,,,,,,,,,,,,,,3062139939.49,,58172793.73,,,,,0.0,554031542.21,442891.83,,,53219866.51,47699647.84,0.0,29195864.04,233874797.81,,,,,,,,1776000.0,0.0,2423400172.61,,,,3753911.39,7374050.06,,,14790976.25,,,,,,,,,,,,,,,,,2438191148.86,,,,,118057548.54,505891242.09,623948790.63,3062139939.49,,1389043.19,,,,,,,,,,,6106668.28,1444986768.64,377157941.69,554031542.21,46611087.28,523661574.21,19818643.36,263070661.85,3663014.8,,,0
3546,002785.SZ,20201027,20201027,20200930,1,1,3,200000000.0,173326814.14,235931520.33,12377346.22,,46469857.94,,,550783487.26,,78823663.26,,,168110964.64,,,,,,,,,2994277.21,892789356.78,,,137444526.69,,,,,,2875576.59,,,,,21467192.36,,,7471830.28,37331647.78,,310300.0,292622453.08,,,,,,,,,,,,,,,,,1185411809.86,6111370.73,288970395.83,,,,,,123581679.37,6461643.4,,,6585478.1,39825098.73,486749.09,,,,,,,,,,585403.01,15731331.0,513273767.37,,,,584869.42,345741.97,8600875.0,,15642857.12,,,,,,,,,,,,,,,,,528916624.49,,,,,33900913.77,622594271.6,656495185.37,1185411809.86,,958590.91,,,,,,,,,,,24145876.32,18412304.91,550783487.26,123581679.37,20872325.77,85721379.38,2875576.59,13120433.02,,,,0
3547,300318.SZ,20201027,20201027,20200930,1,1,3,816900495.0,264940375.05,219688939.77,,,140246199.64,,,135158687.43,,17331433.46,,,817955717.16,,,,,,,,,21768529.7,1160669318.54,,,,31384770.55,,,,695990198.98,156648130.48,,,,,369585180.45,34912972.12,1110495769.84,31464463.69,4975965.3,,52302917.53,2507760368.94,,,,,,,,,,,,,,,,,3668429687.48,141197341.49,429453692.56,,,,,,130222287.98,,,,29327173.15,8640246.51,38144010.14,,,,,,,,,,3540282.92,,1959046013.4,,,,654607.72,115897045.19,13501349.07,1631475.23,273290424.7,,,,,,,,,,,,,,,,,2232336438.1,,,,,135412802.47,1300680446.91,1436093249.38,3668429687.48,,-849362.91,,,,,,,,,,,,12054772.11,135158687.43,130222287.98,25790661.15,695990198.98,156648130.48,1345807558.17,408606.0,,,0
3548,002389.SZ,20201027,20201027,20200930,1,1,3,946062685.0,4776671465.76,650912493.75,96925815.1,22505806.95,489238497.75,,,2113316972.68,,76646948.48,,,668946516.9,,,,,,,,,136716031.78,4031580136.1,,,9686623.65,160232939.45,,,,1833638932.73,,,,,,1283519968.65,84747933.76,614199960.11,5612554.62,36781400.49,,26784308.59,4349839550.6,,,,,,,,,,,,,,,,,8381419686.7,,205000000.0,,,,,85464150.0,1152723064.31,,,,31348891.82,64624363.52,126140.35,2000000.0,33490682.8,,,,,,,,,,1615912818.6,,,,,82380239.11,37610665.08,,119990904.19,,,,,,,,,,,,,,,,,1735903722.79,,,,,152437697.35,6493078266.56,6645515963.91,8381419686.7,,,,,,,,,,,,,,41135525.8,2113316972.68,1238187214.31,22668056.05,1833638932.73,294634928.55,35616823.15,,,,0
3549,002500.SZ,20201027,20201027,20200930,1,4,3,3589771547.0,9723419390.0,1810581029.0,556740074.0,,17750856515.0,29756630733.0,,,,,,,,,,3691971649.0,,,,,2542803409.0,,,,,468141397.0,,,1050755429.0,,383240512.0,,,,,,127124975.0,,476939901.0,,207704441.0,,,,,,,7611991.0,,,,,3065888995.0,,,,9264918586.0,1414529358.0,,,67611223990.0,,234339111.0,,,5879888250.0,588442750.0,,,,17641796926.0,,185568859.0,168269962.0,,,,,,,,,11448254735.0,,,,,6186839756.0,,,,18746389.0,,,,,133182888.0,,,771132810.0,,,,,,,,,,,,50189171171.0,,1227939441.0,,,590662032.0,16831390787.0,17422052819.0,67611223990.0,,-77060694.0,,,6982249703.0,89199166.0,6788068562.0,144640173.0,,,,,,,,,,,,,,31611679.0,738442672.0,0
3550,002196.SZ,20201027,20201027,20200930,1,1,3,468694930.0,1729513921.2,-191226190.71,38369508.69,,164917462.36,,19924069.07,480798329.62,,53857457.25,,,326855885.05,,,,,,,,,25181021.1,1219853954.88,,,51494088.33,96015819.0,,,,489329607.5,120659690.81,,,,,178779990.43,,625100195.06,16723980.71,21295045.57,,17593648.5,1625792065.91,,,,,,,,,,,,,,,,,2845646020.79,,244385950.0,,,,,115241162.1,319978449.07,7416933.8,,,20375960.97,7045535.68,449680.55,,,,,,,,,,,,731788003.32,,,,1415800.0,8618101.29,49411782.55,,59445683.84,,,,,,,,,,,,,,,,,791233687.16,,,,,9400852.55,2045011481.08,2054412333.63,2845646020.79,,-340688.1,,,,,,,,,,,,,500722398.69,435219611.17,27612892.95,489329607.5,120659690.81,17344011.7,,,,0
3551,002167.SZ,20201027,20201027,20200930,1,1,3,620946000.0,598163301.5,-383593331.02,37875815.31,,99614360.52,,,117010072.02,,47887726.98,,,445419014.26,,,,,,,,,25003965.39,761083684.38,,,127061531.2,,,,,713620750.26,187788704.06,,,,,507055310.79,,,1500672.48,1023262.74,,39817334.96,1591188504.69,,,,,,,,,,,,,,,,,2352272189.07,,866000000.0,,,,,111000000.0,238384266.27,,,,6403140.98,4046772.58,,,,,,,,,,,239562631.2,,1584714932.04,,,,,,14668999.67,,14668999.67,,,,,,,,,,,,,,,,,1599383931.71,,,,,-50006348.26,802894605.62,752888257.36,2352272189.07,,-70497180.17,,,,,,,,,,,,26985247.98,117010072.02,349384266.27,8385885.99,713620750.26,187788704.06,92332873.03,,,,0
3552,000597.SZ,20201027,20201027,20200930,1,1,3,1351501713.0,2182748579.41,404649756.69,142474753.95,2161425.21,1992333387.65,,549900139.18,1882268121.44,,117473272.02,,,1252076727.62,,,,,,,,,59932667.95,6330358602.77,,,,,,,,,,,,,,674225946.16,280027009.91,26118604.81,2185007.32,113483673.72,,71193707.59,6690886193.3,,,,,,,,,,,,,,,,,13021244796.07,200000000.0,2881000000.0,,,,,1246541637.45,1782540044.88,,,,3767433.82,94484000.5,,1597979.18,,,,,,,,,909526246.73,,8157282909.29,,,,,5698255.49,221694326.56,326000000.0,753392582.05,,,,,,,,,,,,,,,,,8910675491.34,116128060.0,,,,143663971.64,3966905333.09,4110569304.73,13021244796.07,,-502835.17,,,,,,,,,,,,122664966.74,2432168260.62,3029081682.33,476374286.91,4877032477.98,646619765.81,1116758579.17,,,,0
3553,002548.SZ,20201027,20201027,20200930,1,1,3,562532684.0,1106734047.01,456944889.4,59586507.95,,828803293.77,76920000.0,,283129902.4,,217047397.46,,441777.18,889373979.42,,,,,,,,,7445867.67,2376571648.67,,,26660402.89,65278720.97,,,,1411805929.52,498286173.23,,,312076715.86,,242466493.19,,510539637.62,52339932.3,58642251.36,,145639115.78,3323735372.72,,,,,,,,,,,,,,,,,5700307021.39,540507103.68,1057875708.79,,,,,45000000.0,262645458.37,,,,74840227.26,14164960.06,,45929.67,,,,,,,,,132334470.07,15363967.77,2295167699.67,124471011.11,,,1316017.34,9943402.42,26945762.9,,842078417.44,,,,,,,,,,,,,,,,,3137246117.11,55233900.89,,,,394619196.99,2168441707.29,2563060904.28,5700307021.39,,,37877479.82,,,,,,,,,,,71875324.06,283129902.4,307645458.37,73851207.95,1411805929.52,498286173.23,621067583.29,138895119.99,,,0
3554,300011.SZ,20201027,20201027,20200930,1,1,3,558650387.0,1171716881.59,229991669.12,52147073.87,,286141255.55,,21350045.91,1178772724.59,,33302160.76,,,378761811.48,,,,,,,,,19044284.75,2168087173.55,,,,7583554.52,,,7300000.0,472243444.47,3249914.48,,,,,249078090.67,196327329.89,413483211.74,15291691.23,31955350.05,,,1584884411.46,,,,,,,,,,,,,,,,,3752971585.01,175000000.0,601290124.69,,,,,290813276.52,320902831.39,,,,34257128.9,5038083.84,,,,,,,,,,,90363106.09,2215884.67,1362307699.2,,,,2794695.3,30797274.88,8218666.87,,376194544.96,,,,,,,,,,,,,,,,,1738502244.16,,,,,-2891846.05,2017361186.9,2014469340.85,3752971585.01,1517823.78,4855175.32,,,,,,,,,,,185092949.01,4852659.36,1200122770.5,611716107.91,47753863.09,472243444.47,3249914.48,12574603.74,157866084.13,,,0
3555,002920.SZ,20201027,20201027,20200930,1,1,3,550000000.0,2070045368.87,1543385856.15,215640658.38,,318221365.25,1155216329.36,38873500.94,1518222192.04,,11632423.58,,,1134403272.36,,,,,,,,,20754394.67,4848348200.04,,,75317144.42,,,,,490562436.02,300750755.05,,,,,318920209.61,285000.0,42361871.36,86521177.17,102108748.24,,56807931.71,1748548897.09,,,,,,,,,,,,,,,,,6596897097.13,919321.5,,,,,,260141995.41,1313600721.46,,,,161659326.14,12789382.94,,,,,,,,,,,2558112.0,,1821259392.95,,,,294840929.58,17093366.97,35134763.32,,347988381.37,,,,,,,,,,,,,,,,,2169247774.32,,,,,2626632.13,4425022690.68,4427649322.81,6596897097.13,,45950807.28,,,,,,,,,,,,3418904.45,1557095692.98,1573742716.87,11513444.59,490562436.02,300750755.05,67090950.55,,,,0
3556,300467.SZ,20201027,20201027,20200930,1,1,3,203204897.0,2264763442.26,-1779743972.34,32751136.24,,233167662.5,413442454.66,,28998265.11,,5947577.27,,,39942.47,,,,,,,,,6695351.68,694592999.03,,,222139019.27,7072575.12,,,,27026248.07,,,,,,5019880.83,,94917554.35,16065310.25,62259651.77,,138555.87,445942909.4,,,,,,,,,,,,,,,,,1140535908.43,,50143455.48,,,,,,35855586.84,,,,15178623.71,5121752.22,,293110.45,,,,,,,,,,,181543512.09,,,,1702525.0,73977804.46,100000.0,,120780329.46,,,,,,,,,,,,,,,,,302323841.55,,,,,121451266.53,716760800.35,838212066.88,1140535908.43,,-4214702.81,,,,,,,,,,,,67534511.49,28998265.11,35855586.84,6301745.34,27026248.07,,7709582.35,45000000.0,,,0
3557,000056.SZ,20201027,20201027,20200930,1,1,3,1174528720.0,1718611203.92,2142086683.8,144221372.7,,36430179.12,,,291903027.34,,2790427.68,89430043.19,,8131899.34,,140108852.62,,,,,,,40039049.94,1299892092.86,,,131466049.23,9524068838.0,,,149679078.61,45566133.66,100297209.23,,,,,23393234.01,,7341961.56,99445369.16,36185892.36,,10034250.0,10908079427.58,,,,,,,,,,,,,,,,,12207971520.44,2883700000.0,709000000.0,,,,,,180542093.01,,,,11975894.45,32529917.12,8488670.82,,,,,,,,,,883022161.12,5093304.02,2303493432.81,,,,14762106.14,1529522627.6,11255340.87,,4534313548.55,,,,,,,,,,,,,,,,,6837806981.36,185064374.07,,,,109477662.27,5260686876.81,5370164539.08,12207971520.44,,266303270.46,,,,,,,,,,,,89242279.48,291903027.34,180542093.01,780488656.82,45566133.66,100297209.23,392087783.61,95073473.94,,,0
3558,002099.SZ,20201027,20201027,20200930,1,1,3,1618715253.0,2670350322.0,1420543460.71,213069824.31,,1566221497.34,,,434390174.86,,43347632.26,,,820118337.21,,,,,,,,,59085864.05,2979115405.16,,,38502435.08,10159263.4,,,,1735420094.75,,,,,,510704291.07,,757736770.14,1451033.1,31069918.45,,,3749679550.13,,,,,,,,,,,,,,,,,6728794955.29,,240253055.56,,,,,379435708.74,248283805.27,,,,45692808.54,31582367.74,,2051370.43,,,,,,,,,,,982536993.5,,,,1333333.0,80712091.58,44391018.06,,126436442.64,,,,,,,,,,,,,,,,,1108973436.14,301511513.9,,,,42.21,5619821476.94,5619821519.15,6728794955.29,,-1345869.18,,,,,,,,,,,,11842922.0,434390174.86,627719514.01,8025997.57,1735420094.75,644635744.14,25446325.65,,,,0
3559,300036.SZ,20201027,20201027,20200930,1,1,3,452435240.0,886754165.14,660702461.16,53043056.55,,479707552.9,3013530.09,5615166.32,785352684.08,,10994291.28,,,364815014.46,,,,,,,,,135270505.13,1907944725.28,,,1580671.96,111274032.5,,,,228227068.04,14309000.0,,,,,166081001.48,7305278.75,707269877.25,1301253.51,54854978.77,,,1292203162.26,,,,,,,,,,,,,,,,,3200147887.54,5855188.97,7317159.27,,,,,,164368397.05,,,,44183466.67,24381078.98,,995553.6,,,,,,,,,6078000.23,8398896.84,1125061319.18,,,,,2702264.55,21056700.0,,31038100.27,,,,,,,,,,,,,,,,,1156099419.45,,,,,-4851543.23,2048900011.32,2044048468.09,3200147887.54,,-4034911.53,,,,,,,,,,,,823797219.87,790967850.4,164368397.05,123175981.02,228227068.04,14309000.0,46537100.27,1423946.75,,,0
3560,002856.SZ,20201027,20201027,20200930,1,1,3,135312808.0,448494386.62,209973609.63,27500557.55,1737052.17,243796021.43,,17245206.67,897935192.86,,32686876.02,,,39376041.87,,,,,,,,,44358895.59,1596052234.05,,,58590179.86,,,,,23294080.38,,,,,,2054129.47,,,656454.53,68436674.22,,,153031518.46,,,,,,,,,,,,,,,,,1749083752.51,,309935400.0,,,,,99258918.0,402403504.78,,,,7236324.13,25917876.38,,,,,,,,,,,,55397611.18,925093900.01,,,,971438.53,,,,971438.53,,,,,,,,,,,,,,,,,926065338.54,,,,,,823018413.97,823018413.97,1749083752.51,,,,,,,,,,,,,224056128.81,23116332.87,915180399.53,501662422.78,84693870.8,23294080.38,,1827932.67,,,,0
3561,002121.SZ,20201027,20201027,20200930,1,1,3,1408349147.0,1931785319.18,-1866135648.02,134505883.55,1302614.05,1070433541.1,,68661004.09,1632125064.97,583977089.46,56656778.72,0.0,0.0,1109735729.57,,,,,,,,,294669237.74,4841345520.13,,,156978650.55,126380283.55,,,,1497296978.58,1038986953.02,,,,,530965246.38,407464.43,92383173.53,110432946.36,442134932.51,,306056798.9,4641030376.15,,,,,,,,,,,,,,,,,9482375896.28,193000000.0,2594335500.0,,,,,296962904.64,1681722464.36,,,,33853390.87,68506131.86,20308968.18,91325.61,318783629.28,,,,,,,,369899344.02,,5923095515.51,994000411.88,,,265275000.0,6993893.37,181932116.0,1106000.0,1741249193.57,,,,,,,,,,,,,,,,,7664344709.08,,,,,207022861.51,1611008325.69,1818031187.2,9482375896.28,,1201009.93,,,,,,,25087074.48,,,,,538631856.69,1700786069.06,1978685369.0,583977089.46,1497296978.58,1038986953.02,339183923.07,98941772.32,,,0
3562,002309.SZ,20201027,20201027,20200930,1,1,3,871787068.0,6134458370.89,1347798917.11,216351763.17,,3016798087.47,45835435.72,18411861.74,4081832774.25,,2177800150.49,,,3546988315.5,,,,,,,,,328049093.71,13551923917.6,,,617640811.43,,,,33000000.0,3563445025.43,551932177.21,,,,,366406166.82,,,42078845.23,483909557.05,,11521690.02,6212158475.33,,,,,,,,,,,,,,,,,19764082392.93,663334249.26,3851161114.54,,,,61423.78,1426910492.44,2145812474.7,,,,98836078.88,67638656.46,,,,,,,,,,,703339627.56,36677734.74,9671822098.74,,,,,1620361.82,109586402.8,,1768013911.79,,,,,,,,,,,,,,,,,11439836010.53,,,,,4094916.9,8320151465.5,8324246382.4,19764082392.93,,-250244653.67,,,,,,,,,,,,883428612.05,4100244635.99,3572722967.14,228218720.8,3563445025.43,551932177.21,457955883.59,993472897.91,,,0
3563,002581.SZ,20201027,20201027,20200930,1,1,3,659735586.0,857054210.8,968366698.87,151347041.58,,313645643.68,,41916889.61,347548458.16,,24833534.55,,,80337213.55,,,,,,,,,27832054.54,858011426.22,,,652105087.28,,,,,402190933.71,,,,,,149569069.55,,20428626.39,8649041.23,40115765.09,,10849004.11,1699031239.73,,,,,,,,,,,,,,,,,2557042665.95,,124024067.95,,,,,,25773104.14,2708732.38,,,8945747.72,9215533.46,,,,,,,,,,,,,197550512.95,,,,,9006483.31,11259937.09,,73872387.95,,,,,,,,,,,,,,,,,271422900.9,,,,,79706514.8,2205913250.25,2285619765.05,2557042665.95,,,,,,,,,,,,,,,389465347.77,25773104.14,21897632.13,402190933.71,415123712.37,26883327.3,53605967.55,,,0
3564,002782.SZ,20201027,20201027,20200930,1,1,3,468734227.0,496812411.66,438527862.75,40697763.01,,562865651.56,220000000.0,3113845.6,317601280.07,,3077344.67,1098022.0,,145808078.59,,,,,,,,,7530051.57,1285815928.75,,,11158846.58,32773174.9,,,,182053960.18,,,,,,51326302.28,,,2465904.47,22738780.94,,8253913.14,530006857.85,,,,,,,,,,,,,,,,,1815822786.6,,,,,,,16285868.46,277271645.73,,,,17848640.08,14285795.91,,,,,,,,,,,,,346675383.82,,,,,22200424.82,2174713.54,,24375138.36,,,,,,,,,,,,,,,,,371050522.18,,,,,,1444772264.42,1444772264.42,1815822786.6,,,,,,,,,,,,,,3001786.29,320715125.67,293557514.19,14826009.25,182053960.18,,17981647.35,,,,0
