trade_date,symbol,OPEN,HIGH,LOW,CLOSE
2022-04-20,000300.SH,4130.5427,4136.1661,4060.5044,4070.7889
2022-04-20,000688.SH,988.751,992.4669,973.0504,973.5102
2022-04-20,000852.SH,6347.7995,6351.6358,6208.7928,6234.2514
2022-04-20,000903.SH,4069.2584,4074.6739,4005.1198,4014.7881
2022-04-20,000905.SH,6082.8122,6093.7827,5942.0045,5956.9208
2022-04-20,000906.SH,4453.4263,4459.781,4371.4758,4382.4022
2022-04-20,399001.SZ,11619.7441,11641.4498,11360.0812,11392.2279
2022-04-20,399005.SZ,7855.7835,7874.6193,7713.3848,7731.0954
2022-04-20,399006.SZ,2440.2954,2443.3104,2357.9132,2363.6526
2022-04-20,399330.SZ,5388.2646,5397.6467,5266.4776,5281.1161
2022-04-21,000009.SH,5529.3135,5565.5321,5355.3514,5369.7313
2022-04-21,000010.SH,8687.5438,8767.9264,8549.1698,8584.6731
2022-04-21,000016.SH,2821.3586,2848.8249,2784.5575,2797.5293
2022-04-21,000300.SH,4048.7338,4086.4393,3978.3669,3995.83
2022-04-21,000688.SH,968.4769,989.2479,954.8413,957.7174
2022-04-21,000852.SH,6206.1763,6236.5498,5966.0254,5981.3843
2022-04-21,000903.SH,3994.625,4031.3106,3937.1766,3956.8902
2022-04-21,000905.SH,5933.7886,5971.1943,5742.4182,5759.8013
2022-04-21,000906.SH,4360.2508,4397.7025,4269.1029,4286.4797
2022-04-21,399001.SZ,11328.7068,11429.781,11038.3772,11084.2841
2022-04-21,399005.SZ,7683.2673,7772.9072,7494.069,7524.8397
2022-04-21,399006.SZ,2352.2154,2378.3411,2298.745,2312.4557
2022-04-21,399330.SZ,5247.0401,5297.7637,5139.7514,5165.2973
2022-04-22,000009.SH,5338.4106,5417.1091,5302.4905,5373.2512
2022-04-22,000010.SH,8517.7171,8667.9787,8504.4683,8627.0021
2022-04-22,000016.SH,2773.3676,2826.681,2769.6735,2814.1273
2022-04-22,000300.SH,3967.2016,4037.084,3953.7217,4013.2498
2022-04-22,000688.SH,953.6411,959.7311,940.2646,942.0685
2022-04-22,000852.SH,5937.391,5965.4131,5851.2278,5891.8083
2022-04-22,000903.SH,3927.9347,4009.0286,3920.1907,3989.5676
2022-04-22,000905.SH,5728.193,5794.3351,5667.3384,5740.9844
2022-04-22,000906.SH,4257.4508,4326.1449,4235.8513,4297.5174
2022-04-22,399001.SZ,11016.6761,11151.6612,10896.9154,11051.6971
2022-04-22,399005.SZ,7481.557,7556.75,7398.1149,7490.3099
2022-04-22,399006.SZ,2299.1559,2321.1397,2279.7781,2296.5954
2022-04-22,399330.SZ,5131.7678,5223.0772,5090.6984,5182.383
2022-04-25,000009.SH,5289.7752,5289.7752,5040.5503,5040.5503
2022-04-25,000010.SH,8452.555,8512.4067,8224.9973,8224.9973
2022-04-25,000016.SH,2750.5552,2772.551,2682.5191,2683.4127
2022-04-25,000300.SH,3933.4459,3958.2102,3814.9127,3814.9127
2022-04-25,000688.SH,924.9594,924.9594,884.3049,884.3049
2022-04-25,000852.SH,5776.1798,5776.1798,5431.6079,5431.6079
2022-04-25,000903.SH,3903.8951,3934.9777,3805.0026,3805.4701
2022-04-25,000905.SH,5656.3939,5656.3939,5369.7171,5369.7171
2022-04-25,000906.SH,4217.2099,4235.1704,4069.8868,4069.8868
2022-04-25,399001.SZ,10840.3605,10866.6404,10379.0632,10379.2832
2022-04-25,399005.SZ,7362.3668,7374.2788,7030.2516,7032.0128
2022-04-25,399006.SZ,2240.0414,2262.7666,2168.8973,2169.0038
2022-04-25,399330.SZ,5078.1304,5108.3893,4901.7956,4902.3965
2022-04-26,000009.SH,5044.7437,5093.9692,4914.858,4925.5001
2022-04-26,000010.SH,8238.6574,8342.6747,8142.6171,8168.8604
2022-04-26,000016.SH,2685.274,2729.187,2667.913,2681.0281
2022-04-26,000300.SH,3822.4887,3871.8498,3773.8986,3784.1198
2022-04-26,000688.SH,884.1803,901.7612,865.6522,868.0672
2022-04-26,000852.SH,5432.6106,5483.0283,5251.5195,5266.5515
2022-04-26,000903.SH,3810.0772,3872.3153,3782.3953,3794.1214
2022-04-26,000905.SH,5374.2548,5434.7038,5225.2065,5234.0059
2022-04-26,000906.SH,4076.9024,4127.9721,4011.0758,4020.951
2022-04-26,399001.SZ,10401.9941,10548.9574,10181.1693,10206.6385
2022-04-26,399005.SZ,7054.6026,7152.0752,6900.0485,6925.1582
2022-04-26,399006.SZ,2172.7991,2218.5616,2149.5959,2150.5126
2022-04-26,399330.SZ,4915.4603,4997.0933,4844.624,4858.0719
2022-04-27,000009.SH,4877.3513,5128.8523,4863.3808,5126.3737
2022-04-27,000010.SH,8134.8591,8362.4657,8132.9509,8361.1059
2022-04-27,000016.SH,2674.4553,2737.0325,2674.1795,2734.5403
2022-04-27,000300.SH,3758.0835,3895.731,3757.0859,3895.5361
2022-04-27,000688.SH,857.3813,910.0714,853.2135,906.4327
2022-04-27,000852.SH,5192.5047,5541.1073,5164.7494,5540.7173
2022-04-27,000903.SH,3775.4535,3891.8708,3775.0793,3891.8708
2022-04-27,000905.SH,5179.0311,5440.0693,5158.476,5437.0374
2022-04-27,000906.SH,3989.9831,4148.3053,3988.9653,4147.8602
2022-04-27,399001.SZ,10090.9838,10652.9259,10087.525,10652.9044
2022-04-27,399005.SZ,6849.3758,7261.1559,6848.3033,7261.1559
2022-04-27,399006.SZ,2122.3178,2271.1711,2122.3178,2269.1711
2022-04-27,399330.SZ,4804.5183,5053.9976,4803.303,5053.9976
2022-04-28,000009.SH,5097.9956,5175.2961,5055.8607,5130.8654
2022-04-28,000010.SH,8326.6033,8474.7045,8313.4654,8442.7397
2022-04-28,000016.SH,2725.6322,2775.0621,2722.2376,2769.7122
2022-04-28,000300.SH,3883.4196,3943.4349,3873.5781,3921.1073
2022-04-28,000688.SH,899.6609,908.4528,885.2511,903.0643
2022-04-28,000852.SH,5501.5232,5578.6172,5425.7711,5493.9075
2022-04-28,000903.SH,3881.7877,3937.8692,3873.9558,3921.8655
2022-04-28,000905.SH,5398.9043,5472.8233,5339.6085,5418.7641
2022-04-28,000906.SH,4131.2634,4193.3099,4112.9806,4165.6907
2022-04-28,399001.SZ,10607.7929,10743.1734,10498.6563,10628.9202
2022-04-28,399005.SZ,7255.8834,7370.6754,7202.3523,7303.6678
2022-04-28,399006.SZ,2249.5125,2266.4333,2206.9557,2227.6548
2022-04-28,399330.SZ,5042.2335,5107.4695,4997.8611,5059.3435
2022-04-29,000009.SH,5155.0153,5320.5222,5136.2435,5316.5748
2022-04-29,000010.SH,8466.7359,8616.5233,8383.363,8595.6568
2022-04-29,000016.SH,2772.9461,2820.5527,2742.9722,2805.3359
2022-04-29,000300.SH,3939.6238,4017.4281,3898.5701,4016.241
2022-04-29,000688.SH,910.1357,949.0618,902.5828,947.1508
2022-04-29,000852.SH,5534.1731,5753.0836,5517.7227,5734.4931
2022-04-29,000903.SH,3937.2364,4004.583,3886.2738,3995.5233
2022-04-29,000905.SH,5458.9146,5630.9326,5443.6651,5627.9021
2022-04-29,000906.SH,4187.8974,4281.4518,4152.3701,4280.2806
2022-04-29,399001.SZ,10719.4524,11029.9355,10631.1434,11021.4353
2022-04-29,399005.SZ,7354.855,7626.1185,7303.6451,7613.6324
2022-04-29,399006.SZ,2247.6955,2322.9702,2221.9927,2319.137
2022-04-29,399330.SZ,5104.3066,5231.917,5037.2559,5230.2923
2022-05-05,000009.SH,5308.1043,5427.4867,5301.4,5391.7244
2022-05-05,000010.SH,8589.1136,8649.5168,8579.9453,8596.0041
2022-05-05,000016.SH,2806.0436,2824.5401,2799.7222,2800.9291
2022-05-05,000300.SH,3995.3533,4039.7,3988.9312,4010.2102
2022-05-05,000688.SH,944.5541,967.253,944.0617,956.1268
2022-05-05,000852.SH,5723.1838,5884.379,5712.0581,5836.9281
2022-05-05,000903.SH,3971.3505,4006.2577,3963.0749,3976.807
2022-05-05,000905.SH,5612.4964,5728.6163,5606.9405,5686.7023
2022-05-05,000906.SH,4260.4333,4315.8271,4255.5657,4285.5617
2022-05-05,399001.SZ,10928.6756,11146.0164,10897.2594,11046.3827
2022-05-05,399005.SZ,7565.2527,7687.9702,7528.3007,7618.6839
2022-05-05,399006.SZ,2263.9198,2317.166,2242.9551,2288.4037
2022-05-05,399330.SZ,5166.3048,5254.9227,5143.4697,5204.45
2022-05-06,000009.SH,5269.5404,5333.3393,5248.7164,5273.0771
2022-05-06,000010.SH,8440.7479,8463.6578,8350.3173,8362.1396
2022-05-06,000016.SH,2754.9706,2760.4371,2716.1654,2719.7611
2022-05-06,000300.SH,3928.8548,3947.2378,3902.051,3908.815
2022-05-06,000688.SH,933.0104,960.0423,929.8231,942.2273
2022-05-06,000852.SH,5690.1412,5812.476,5665.9299,5764.6919
2022-05-06,000903.SH,3901.5413,3915.1751,3867.3414,3873.3218
2022-05-06,000905.SH,5560.9758,5629.647,5542.1811,5563.7693
2022-05-06,000906.SH,4196.8166,4223.5879,4173.9614,4180.8346
2022-05-06,399001.SZ,10775.3064,10913.6867,10748.8736,10809.8794
2022-05-06,399005.SZ,7415.283,7494.9895,7399.3307,7427.3857
2022-05-06,399006.SZ,2227.6817,2274.3938,2222.4882,2244.9688
2022-05-06,399330.SZ,5077.3663,5126.396,5066.7767,5078.7277
2022-05-09,000009.SH,5258.8696,5317.7606,5252.3665,5295.1556
2022-05-09,000010.SH,8318.0152,8371.3998,8266.7618,8314.8409
2022-05-09,000016.SH,2706.4171,2716.6576,2679.309,2695.1325
2022-05-09,000300.SH,3883.9514,3914.1116,3854.9353,3877.4364
2022-05-09,000688.SH,938.3929,953.5994,937.4347,946.7246
2022-05-09,000852.SH,5749.9015,5857.7089,5749.9015,5840.8902
2022-05-09,000903.SH,3847.6343,3872.3568,3810.1492,3833.841
2022-05-09,000905.SH,5552.4756,5626.5906,5537.9754,5608.5162
2022-05-09,000906.SH,4158.436,4193.791,4138.1271,4162.8388
2022-05-09,399001.SZ,10743.0252,10867.6124,10698.6655,10765.6253
2022-05-09,399005.SZ,7364.9558,7455.7239,7335.8615,7380.8616
2022-05-09,399006.SZ,2236.1694,2263.1195,2213.582,2228.0731
2022-05-09,399330.SZ,5036.8409,5093.573,4992.3322,5024.4707
2022-05-10,000009.SH,5219.7871,5385.7294,5203.3063,5383.1396
2022-05-10,000010.SH,8198.5733,8434.7757,8177.3699,8399.5274
2022-05-10,000016.SH,2653.9917,2733.1061,2644.8689,2718.3706
2022-05-10,000300.SH,3820.6278,3932.6823,3808.5699,3919.8684
2022-05-10,000688.SH,935.0587,983.6753,931.5821,972.1412
2022-05-10,000852.SH,5761.8473,5952.7225,5746.7163,5950.6674
2022-05-10,000903.SH,3776.1766,3886.0414,3760.274,3870.4851
2022-05-10,000905.SH,5532.6001,5698.5144,5519.4721,5690.0868
2022-05-10,000906.SH,4102.9377,4223.9074,4090.7432,4211.91
2022-05-10,399001.SZ,10601.4041,10938.5762,10560.7836,10912.7421
2022-05-10,399005.SZ,7273.5691,7508.4176,7226.3797,7482.9208
2022-05-10,399006.SZ,2192.0579,2287.8685,2187.4377,2276.345
2022-05-10,399330.SZ,4943.835,5107.1582,4918.9175,5088.4769
2022-05-11,000009.SH,5390.0834,5542.1122,5389.4716,5445.487
2022-05-11,000010.SH,8390.8002,8583.7801,8388.0227,8480.3366
2022-05-11,000016.SH,2714.6817,2769.4796,2713.8649,2741.2324
2022-05-11,000300.SH,3917.9322,4033.3026,3916.5249,3976.4231
2022-05-11,000688.SH,974.5371,1026.4892,972.8599,1002.456
2022-05-11,000852.SH,5959.789,6147.8584,5959.789,6003.0282
2022-05-11,000903.SH,3867.1673,3969.6977,3865.3593,3922.1345
2022-05-11,000905.SH,5697.4294,5856.1924,5696.7023,5737.8173
2022-05-11,000906.SH,4211.5972,4333.9584,4210.3142,4266.6954
2022-05-11,399001.SZ,10921.031,11334.7617,10917.0959,11109.4784
2022-05-11,399005.SZ,7483.1862,7798.3901,7480.9118,7638.9797
2022-05-11,399006.SZ,2280.9603,2401.0994,2275.2714,2346.1516
2022-05-11,399330.SZ,5091.7499,5301.5916,5088.4373,5203.078
2022-05-12,000009.SH,5422.0732,5481.4663,5396.3889,5446.2109
2022-05-12,000010.SH,8430.4514,8491.9962,8394.4281,8439.414
2022-05-12,000016.SH,2723.409,2740.5156,2711.3488,2721.7699
2022-05-12,000300.SH,3949.949,3985.9268,3935.5886,3958.74
2022-05-12,000688.SH,999.5381,1021.9634,996.469,1013.0628
2022-05-12,000852.SH,5971.209,6061.1798,5964.829,6034.5727
2022-05-12,000903.SH,3896.4001,3926.6793,3880.6581,3899.038
2022-05-12,000905.SH,5707.5559,5779.3195,5687.175,5743.1007
2022-05-12,000906.SH,4239.671,4281.7005,4224.4308,4253.0836
2022-05-12,399001.SZ,11029.3436,11173.0161,11006.3206,11094.8694
2022-05-12,399005.SZ,7572.7524,7668.6761,7548.6752,7602.7408
2022-05-12,399006.SZ,2325.9486,2367.307,2324.7572,2351.2714
2022-05-12,399330.SZ,5160.6452,5223.0542,5146.5623,5181.6233
2022-05-13,000009.SH,5466.1082,5497.0269,5437.8518,5497.0269
2022-05-13,000010.SH,8487.8281,8543.5449,8457.0009,8513.4084
2022-05-13,000016.SH,2741.7711,2760.431,2729.5751,2748.2369
2022-05-13,000300.SH,3983.8201,4003.8539,3957.1392,3988.6002
2022-05-13,000688.SH,1020.3921,1021.3733,1002.2742,1010.8038
2022-05-13,000852.SH,6058.9991,6079.1592,6001.9133,6071.6673
2022-05-13,000903.SH,3927.6574,3948.0979,3901.4393,3932.1778
2022-05-13,000905.SH,5765.3172,5796.8014,5731.8598,5796.8014
2022-05-13,000906.SH,4277.5621,4298.3355,4250.4039,4286.9711
2022-05-13,399001.SZ,11167.5893,11204.5451,11044.4597,11159.791
2022-05-13,399005.SZ,7658.4495,7683.5405,7549.6066,7624.951
2022-05-13,399006.SZ,2367.5462,2373.3022,2334.3657,2358.1607
2022-05-13,399330.SZ,5221.3128,5238.0286,5158.4252,5210.2255
2022-05-16,000009.SH,5535.2818,5556.6038,5484.6592,5507.0119
2022-05-16,000010.SH,8558.8209,8564.6651,8415.7913,8442.7075
2022-05-16,000016.SH,2764.3861,2765.8978,2710.5698,2720.4055
2022-05-16,000300.SH,4014.9955,4018.0283,3947.7461,3956.5378
2022-05-16,000688.SH,1016.941,1025.6011,995.2484,996.5061
2022-05-16,000852.SH,6110.9935,6154.6976,6057.3246,6082.8819
2022-05-16,000903.SH,3958.9047,3961.6574,3888.3087,3899.5222
2022-05-16,000905.SH,5840.243,5855.7226,5767.5448,5791.0809
2022-05-16,000906.SH,4316.2253,4319.7815,4249.3319,4259.626
2022-05-16,399001.SZ,11251.2653,11296.0003,11067.0613,11093.3739
2022-05-16,399005.SZ,7671.5387,7723.193,7554.3505,7574.621
2022-05-16,399006.SZ,2376.6428,2395.7534,2328.7404,2331.2302
2022-05-16,399330.SZ,5258.7097,5280.2774,5158.6466,5168.0977
2022-05-17,000009.SH,5505.3381,5536.865,5449.576,5536.865
2022-05-17,000010.SH,8459.7034,8537.6716,8435.5101,8537.6716
2022-05-17,000016.SH,2730.4226,2756.74,2723.6979,2756.74
2022-05-17,000300.SH,3961.7605,4005.8934,3955.1018,4005.8934
2022-05-17,000688.SH,995.9742,1013.9504,993.3804,1010.3701
2022-05-17,000852.SH,6079.297,6120.8441,6013.7036,6118.4572
2022-05-17,000903.SH,3909.7412,3951.6883,3903.8801,3951.6883
2022-05-17,000905.SH,5789.9157,5816.3379,5724.4448,5816.3379
2022-05-17,000906.SH,4263.7151,4304.5832,4246.8871,4304.5832
2022-05-17,399001.SZ,11095.4025,11230.743,11059.8317,11230.1589
2022-05-17,399005.SZ,7576.9817,7712.8348,7572.6408,7708.6021
2022-05-17,399006.SZ,2335.1246,2370.6633,2323.0699,2369.0891
2022-05-17,399330.SZ,5170.2859,5253.7146,5162.7145,5251.3938
2022-05-18,000009.SH,5533.9111,5558.7458,5495.3052,5513.4575
2022-05-18,000010.SH,8558.2151,8558.2151,8447.3694,8506.2271
2022-05-18,000016.SH,2765.2755,2765.2755,2720.9187,2745.5279
2022-05-18,000300.SH,4015.0134,4017.341,3964.7503,3991.9069
2022-05-18,000688.SH,1011.5258,1023.9293,1007.5721,1013.997
2022-05-18,000852.SH,6124.378,6183.4569,6103.6253,6127.8036
2022-05-18,000903.SH,3961.0669,3961.0669,3899.4879,3932.185
2022-05-18,000905.SH,5815.6052,5846.844,5785.4545,5797.4896
2022-05-18,000906.SH,4311.9505,4319.2975,4265.4986,4289.8079
2022-05-18,399001.SZ,11249.2788,11300.2231,11151.2245,11208.075
2022-05-18,399005.SZ,7726.9099,7760.6436,7650.7536,7698.757
2022-05-18,399006.SZ,2373.8887,2384.5983,2352.9156,2365.3769
2022-05-18,399330.SZ,5262.2506,5274.1754,5199.2706,5233.23
2022-05-19,000009.SH,5430.2778,5555.9212,5420.7506,5555.9212
2022-05-19,000010.SH,8400.2158,8526.7876,8390.4036,8526.7876
2022-05-19,000016.SH,2711.4537,2748.3028,2708.8135,2744.545
2022-05-19,000300.SH,3938.2964,3999.5984,3933.7452,3999.5984
2022-05-19,000688.SH,1002.6563,1036.6655,999.4038,1036.3409
2022-05-19,000852.SH,6032.7273,6180.1862,6020.4066,6180.1862
2022-05-19,000903.SH,3880.7945,3932.1074,3877.2625,3928.7661
2022-05-19,000905.SH,5708.8006,5838.4074,5700.1061,5838.4074
2022-05-19,000906.SH,4230.3113,4303.252,4225.0576,4303.252
2022-05-19,399001.SZ,11035.9568,11250.0602,11019.0771,11250.0602
2022-05-19,399005.SZ,7578.0531,7737.6285,7566.512,7737.6285
2022-05-19,399006.SZ,2329.963,2377.3145,2325.6712,2377.1266
2022-05-19,399330.SZ,5153.7071,5242.6628,5146.0713,5242.6628
2022-05-20,000009.SH,5564.8199,5636.351,5557.1413,5636.351
2022-05-20,000010.SH,8566.8898,8697.7137,8566.8898,8697.6436
2022-05-20,000016.SH,2759.8347,2807.9793,2759.8347,2807.942
2022-05-20,000300.SH,4020.8162,4077.6016,4020.8162,4077.5998
2022-05-20,000688.SH,1045.6902,1049.038,1028.945,1045.3768
2022-05-20,000852.SH,6203.9144,6263.4432,6176.1266,6263.4432
2022-05-20,000903.SH,3952.7223,4015.3128,3952.6693,4014.7684
2022-05-20,000905.SH,5854.014,5929.5421,5849.7614,5929.4882
2022-05-20,000906.SH,4323.4057,4383.2202,4323.4057,4383.2094
2022-05-20,399001.SZ,11311.8106,11454.5272,11292.1409,11454.5272
2022-05-20,399005.SZ,7774.6916,7849.7267,7732.0709,7849.2431
2022-05-20,399006.SZ,2395.3523,2426.5755,2384.1143,2417.3487
2022-05-20,399330.SZ,5276.3019,5347.5667,5268.7238,5345.2404
2022-05-23,000009.SH,5646.3829,5667.226,5613.1762,5664.012
2022-05-23,000010.SH,8707.8533,8707.8533,8600.8339,8647.8496
2022-05-23,000016.SH,2813.9332,2813.9332,2769.7012,2782.5478
2022-05-23,000300.SH,4080.9694,4080.9694,4029.0846,4053.9823
2022-05-23,000688.SH,1044.1836,1050.0646,1033.7887,1046.1456
2022-05-23,000852.SH,6284.5988,6345.0006,6267.8318,6343.4672
2022-05-23,000903.SH,4017.6911,4017.6911,3955.5081,3974.4832
2022-05-23,000905.SH,5941.1422,5968.851,5908.6589,5965.7277
2022-05-23,000906.SH,4388.0073,4388.0073,4340.5953,4370.1094
2022-05-23,399001.SZ,11468.8067,11475.1794,11343.2119,11447.9524
2022-05-23,399005.SZ,7864.8893,7878.8259,7786.8914,7859.9967
2022-05-23,399006.SZ,2422.1275,2423.7911,2385.6954,2410.1221
2022-05-23,399330.SZ,5342.7703,5348.4456,5262.5267,5307.0468
2022-05-24,000009.SH,5662.4259,5673.9065,5479.848,5479.848
2022-05-24,000010.SH,8653.4285,8668.6371,8467.4967,8467.4967
2022-05-24,000016.SH,2784.6535,2786.5419,2733.6971,2734.1923
2022-05-24,000300.SH,4052.8675,4055.783,3959.1541,3959.1541
2022-05-24,000688.SH,1045.0073,1045.0282,996.648,996.648
2022-05-24,000852.SH,6343.8855,6345.1231,6081.6423,6081.6423
2022-05-24,000903.SH,3972.6256,3972.6256,3890.4575,3890.5301
2022-05-24,000905.SH,5962.1488,5967.2326,5745.6751,5745.6751
2022-05-24,000906.SH,4368.5702,4371.4499,4253.8715,4253.8715
2022-05-24,399001.SZ,11429.9267,11429.9267,11065.9173,11065.9173
2022-05-24,399005.SZ,7835.7395,7848.8358,7598.4034,7598.4034
2022-05-24,399006.SZ,2404.5961,2404.5961,2316.7881,2318.0748
2022-05-24,399330.SZ,5296.369,5296.369,5152.7543,5152.8091
2022-05-25,000009.SH,5473.0666,5568.7949,5467.9981,5568.7949
2022-05-25,000010.SH,8469.583,8525.8751,8450.6039,8524.8249
2022-05-25,000016.SH,2737.6447,2749.072,2727.4861,2743.4166
2022-05-25,000300.SH,3959.7672,3983.6236,3946.8083,3983.1784
2022-05-25,000688.SH,996.7532,1008.5834,991.9746,1006.5233
2022-05-25,000852.SH,6079.9378,6188.2694,6070.9618,6188.2694
2022-05-25,000903.SH,3894.9773,3910.4812,3877.9266,3906.7541
2022-05-25,000905.SH,5741.2348,5844.282,5736.1388,5844.2546
2022-05-25,000906.SH,4253.6024,4290.963,4245.6721,4290.776
2022-05-25,399001.SZ,11062.6284,11143.9698,11009.7345,11143.1818
2022-05-25,399005.SZ,7593.556,7662.378,7560.1964,7662.1872
2022-05-25,399006.SZ,2320.7796,2332.9591,2303.1537,2325.5974
2022-05-25,399330.SZ,5151.5971,5177.8372,5116.8958,5172.2437
2022-05-26,000009.SH,5573.8598,5648.395,5517.171,5632.2437
2022-05-26,000010.SH,8537.5074,8588.6164,8444.3487,8546.6149
2022-05-26,000016.SH,2749.9854,2760.7973,2717.7447,2744.8984
2022-05-26,000300.SH,3987.6815,4015.7468,3938.2389,3993.0446
2022-05-26,000688.SH,1006.0996,1014.8498,986.4223,1004.2564
2022-05-26,000852.SH,6195.2106,6252.556,6095.7539,6227.0994
2022-05-26,000903.SH,3911.8768,3935.746,3864.9102,3911.586
2022-05-26,000905.SH,5848.0259,5928.7066,5780.9701,5911.5607
2022-05-26,000906.SH,4295.1332,4331.3322,4242.9364,4310.6011
2022-05-26,399001.SZ,11149.305,11276.1953,10984.753,11206.8205
2022-05-26,399005.SZ,7664.6243,7774.8241,7559.2885,7712.051
2022-05-26,399006.SZ,2329.4341,2343.2082,2283.4418,2321.1339
2022-05-26,399330.SZ,5174.9989,5228.8873,5097.1952,5187.6749
2022-05-27,000009.SH,5643.1181,5670.4554,5587.853,5626.2477
2022-05-27,000010.SH,8596.92,8654.8712,8533.9653,8570.8878
2022-05-27,000016.SH,2766.3198,2789.2377,2753.7784,2763.0717
2022-05-27,000300.SH,4022.7095,4051.1428,3983.3838,4001.2988
2022-05-27,000688.SH,1008.0577,1015.4621,988.2122,993.6989
2022-05-27,000852.SH,6252.3633,6283.7234,6157.8143,6210.0937
2022-05-27,000903.SH,3946.1286,3978.2572,3913.9748,3929.4871
2022-05-27,000905.SH,5921.3316,5952.615,5854.61,5899.915
2022-05-27,000906.SH,4336.6807,4365.4931,4292.836,4315.357
2022-05-27,399001.SZ,11289.9972,11379.9265,11126.7458,11193.5867
2022-05-27,399005.SZ,7790.8291,7844.7374,7665.9939,7709.6386
2022-05-27,399006.SZ,2340.6162,2377.402,2311.0572,2322.4816
2022-05-27,399330.SZ,5239.0936,5287.7684,5163.3647,5188.667
2022-05-30,000009.SH,5642.9776,5677.0035,5593.3581,5676.8673
2022-05-30,000010.SH,8611.4263,8639.9749,8576.3196,8615.0853
2022-05-30,000016.SH,2777.8494,2788.9799,2767.0871,2778.4507
2022-05-30,000300.SH,4020.8584,4040.819,4003.3768,4029.0179
2022-05-30,000688.SH,995.9564,1007.1244,984.2813,1001.5397
2022-05-30,000852.SH,6231.6352,6282.3554,6171.7356,6282.3554
2022-05-30,000903.SH,3950.4902,3972.1651,3938.5848,3956.2147
2022-05-30,000905.SH,5918.2429,5942.9969,5867.1924,5942.8317
2022-05-30,000906.SH,4334.6217,4352.5077,4311.4829,4345.6078
2022-05-30,399001.SZ,11248.5086,11327.0472,11185.9496,11310.2823
2022-05-30,399005.SZ,7750.2587,7800.1562,7697.0145,7792.6367
2022-05-30,399006.SZ,2338.3549,2359.5751,2323.8228,2350.3844
2022-05-30,399330.SZ,5214.4821,5256.9013,5191.9076,5238.9556
2022-05-31,000009.SH,5675.4143,5744.6595,5641.5852,5741.949
2022-05-31,000010.SH,8624.6265,8733.1697,8598.1234,8724.4486
2022-05-31,000016.SH,2780.5604,2817.4901,2769.5632,2813.2188
2022-05-31,000300.SH,4031.7621,4096.1971,4020.3781,4091.5176
2022-05-31,000688.SH,1004.0805,1035.3156,991.7451,1035.3156
2022-05-31,000852.SH,6283.1598,6356.554,6224.6136,6353.3468
2022-05-31,000903.SH,3959.7877,4022.6136,3947.8689,4017.1697
2022-05-31,000905.SH,5940.3724,6033.4732,5902.2751,6026.2373
2022-05-31,000906.SH,4347.4348,4416.5425,4332.9604,4411.4897
2022-05-31,399001.SZ,11313.4056,11543.1785,11241.0259,11527.6208
2022-05-31,399005.SZ,7800.5601,7965.8986,7743.3707,7958.5138
2022-05-31,399006.SZ,2349.7888,2411.1755,2323.3519,2405.0849
2022-05-31,399330.SZ,5241.4881,5360.0757,5217.5862,5351.8978
2022-06-01,000009.SH,5723.63,5754.1958,5678.3075,5727.958
2022-06-01,000010.SH,8711.5567,8720.7464,8638.1343,8686.7401
2022-06-01,000016.SH,2811.1526,2812.7834,2783.6065,2798.0681
2022-06-01,000300.SH,4086.6177,4094.9008,4058.8468,4083.1772
2022-06-01,000688.SH,1029.0909,1038.7025,1024.7637,1031.5833
2022-06-01,000852.SH,6332.3926,6398.3542,6316.5824,6373.3182
2022-06-01,000903.SH,4014.4961,4019.1787,3987.2571,4008.6392
2022-06-01,000905.SH,6008.7519,6042.3715,5970.493,6023.644
2022-06-01,000906.SH,4404.419,4416.8884,4375.0243,4404.1841
2022-06-01,399001.SZ,11507.4851,11592.4696,11467.8591,11551.2722
2022-06-01,399005.SZ,7936.8435,7991.0938,7900.5231,7950.8358
2022-06-01,399006.SZ,2403.3549,2441.3883,2395.9664,2428.9565
2022-06-01,399330.SZ,5346.8594,5382.2296,5321.8418,5362.3502
2022-06-02,000009.SH,5708.5825,5786.8728,5697.7954,5783.2108
2022-06-02,000010.SH,8653.4368,8693.3248,8630.238,8690.648
2022-06-02,000016.SH,2786.0797,2794.0982,2776.7279,2790.3164
2022-06-02,000300.SH,4063.9996,4091.152,4057.9135,4089.5682
2022-06-02,000688.SH,1028.6856,1081.9235,1023.9882,1079.8543
2022-06-02,000852.SH,6349.5602,6449.9749,6329.0674,6442.9338
2022-06-02,000903.SH,3988.3784,4005.8451,3983.8249,4001.9911
2022-06-02,000905.SH,6000.6176,6084.3166,5987.6409,6078.4349
2022-06-02,000906.SH,4384.4154,4421.0422,4377.3728,4418.9746
2022-06-02,399001.SZ,11492.9663,11637.5337,11470.8909,11628.3083
2022-06-02,399005.SZ,7913.5791,8029.267,7897.7816,8024.3897
2022-06-02,399006.SZ,2418.6626,2463.345,2411.7079,2458.2562
2022-06-02,399330.SZ,5330.206,5385.7462,5322.3965,5381.2804
2022-06-06,000009.SH,5781.2465,5895.0988,5779.3245,5893.2457
2022-06-06,000010.SH,8689.8329,8807.6493,8621.9584,8805.8349
2022-06-06,000016.SH,2792.4402,2826.5955,2762.9566,2825.6505
2022-06-06,000300.SH,4090.5286,4166.6151,4063.9057,4166.085
2022-06-06,000688.SH,1084.6559,1130.7569,1081.4477,1121.5373
2022-06-06,000852.SH,6449.546,6612.7985,6449.2408,6604.9759
