,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
3519,002589.SZ,20200828,20200828,20200630,1,1,2,395741878.01,339777782.42,14712638851.3,6020301.56,,,,,,,,,,,,1845788488.83,16564447641.69,12042518261.67,410859780.96,584387533.28,,,,,,3320778572.67,16358544148.58,205903493.11,98015866.47,6410000.0,1108321.72,31197475.69,102557945.93,239289609.81,364066113.66,409141333.33,146668071.3,56240947.65,,976116465.94,-736826856.13,6769241183.81,,9517831920.44,16432598038.86,1847203061.3902,6796062875.97,366228976.79,44705308.2,10214833195.62,17377125048.38,-944527009.52,,-1475450372.54,2642061982.51,1166611609.97,145524934.61,145524934.61,,89282464.65,137981466.4,7993680.86,18999944.59,,,-3159917.89,775831.78,-3371100.0,-79914311.13,-19348698.69,842775.0,387519085.56,-411337817.63,-655879570.82,,205903493.11,,,,-1475450372.54,,,,,,1166611609.97,2642061982.51,,,1
3520,000538.SZ,20200829,20200829,20200630,1,1,2,2453327205.9,37336985.31,17356800081.3,13515976.07,,,,,,,,,,,,347766695.36,17718082752.73,12443233713.53,810933518.32,949847758.79,,,,,,1224364130.67,15428379121.31,2289703631.42,58435025.88,2511482315.93,251350845.22,18168.0,,2821286355.03,263875282.04,4486920035.58,,140000000.0,,4890795317.62,-2069508962.59,1211472693.72,,791666.67,1263564360.39,-360435813.0915,20000000.0,3827362373.91,,319264981.4,4166627355.31,-2903062994.92,,-2682868326.09,12344207213.17,9661338887.08,51300000.0,51300000.0,,105146864.85,67625662.72,8921106.02,11415507.19,,,32819.12,685631.16,-373177942.42,-234291187.98,-17573333.65,26316312.16,-149626002.09,398831865.75,-26356888.41,,2289703631.42,,,,-2682868326.09,,,,,,9661338887.08,12344207213.17,,,1
3521,600209.SH,20200829,20200829,20200630,1,1,2,-13886163.12,,34897986.05,6621.49,,,,,,,,,,,,3254470.02,38159077.56,38510696.17,18155474.41,2135531.45,,,,,,5206063.0,64007765.03,-25848687.47,114000000.0,,1552451.39,33040.0,,115585491.39,17571700.95,,,98000000.0,,115571700.95,13790.44,,,,,-27888204.46,,40372.67,,2000000.0,2040372.67,-2040372.67,92.17,-27875177.53,42388351.6,14513174.07,,,,-86577.25,6538691.14,116171.16,201202.92,,,-3321.18,74448.92,-396673.85,-801536.08,,,-2474833.43,16053211.47,-30033208.08,,-25848687.47,,,,-27875177.53,,,-1150100.09,,,14513174.07,42388351.6,,,1
3522,600830.SH,20200829,20200829,20200630,1,1,2,-14477555.86,149856.56,39471377.19,951499.72,,,,,,,,32862127.26,,,,187244465.68,275592671.53,12499026.32,52308804.93,58420342.72,-36798459.31,,,3565079.15,,194657355.46,284652149.27,-9059477.74,,25000000.0,1679888.78,9866100.34,,36545989.12,704326.17,128600000.0,-25878010.38,,,103426315.79,-66880326.67,,,,,-47543506.19,,9103262.11,,,9103262.11,-9103262.11,-36213.08,-85079279.6,1198481396.79,1113402117.19,,,,6975530.81,4166215.16,1512271.76,117713.88,,,872514.38,44150.89,-958543.63,-1598572.94,-10681597.03,,4094975.45,10767076.02,-56338930.2,,-9059477.74,,,,-85079279.6,,,46295417.01,,,1113402117.19,1198481396.79,,,1
3523,600105.SH,20200828,20200828,20200630,1,1,2,-156617054.15,12033095.32,1212802362.56,27361066.33,,,,,,,,,,,,103136688.99,1343300117.88,1091184469.3,260742886.21,33624524.81,,,,,,111676578.16,1497228458.48,-153928340.6,,194316406.71,25180100.61,66055.86,,219562563.18,128049780.32,4500000.0,,,,132549780.32,87012782.86,740857233.76,,,743057233.76,-91539332.75,459268794.72,18172274.65,,97111894.37,574552963.74,168504270.02,7277377.95,108866090.23,627439683.33,736305773.56,2200000.0,2200000.0,,3994531.41,47026899.98,6702202.87,1734691.61,,,111188.63,958964.07,-9674305.1,-9199287.42,-9921968.1,-762012.63,-135950164.23,-163088534.07,239150963.73,,-153928340.6,,,,108866090.23,,,,,,736305773.56,627439683.33,,,1
3524,600019.SH,20200828,20200828,20200630,1,1,2,4492743472.46,746590244.9,143068931856.78,270344623.75,,561140882.59,,,,,,390759322.83,,,,384039708.22,147525376146.39,122618082790.28,7080120720.81,3034120721.22,,3226116.53,,116089431.08,,1319171151.74,136603258451.03,10922117695.36,162263657.2,10082238011.41,963883903.8,17775174.9,,11226160747.31,7188482228.12,12103500000.0,39707558.31,31053523.72,,19362743310.15,-8136582562.84,58812395224.44,41000000000.0,,100476881124.44,4723795254.0634,88649378722.92,6802539768.74,351497564.2,12657277.5,95464575769.16,5012305355.28,31524888.99,7829365376.79,13858457437.01,21687822813.8,664485900.0,664485900.0,,37908937.02,9495442933.93,183509892.34,81266073.24,,,,287496660.49,-185150309.94,-1370064438.54,-156028651.04,89374814.24,-1091952769.25,3181736695.41,-4914677609.86,,10922117695.36,,,,7829365376.79,,,43921749.96,,,21687822813.8,13858457437.01,,,1
3525,601816.SH,20200828,20200828,20200630,1,1,2,101008299.43,1456816059.24,8511297891.18,,,,,,,,,,,,,230143241.55,8741441132.73,3415780187.07,24653487.18,1433676653.91,,,,,,17178581.99,4891288910.15,3850152222.58,382445160.75,,,66000.0,,382511160.75,2537670987.6,,,431369352.62,,2969040340.22,-2586529179.47,26850000000.0,,1000000000.0,58508248086.62,6010341781.5924,6045400000.0,1451018490.18,,52799357922.6,60295776412.78,-1787528326.16,,-523905283.05,10066150158.18,9542244875.13,30658248086.62,,,,2348260442.43,357591054.66,,,,,30765.56,,,,-9232077.17,,132670623.11,-536992944.68,,3850152222.58,,,,-523905283.05,,,,,,9542244875.13,10066150158.18,,,1
3526,300256.SZ,20200828,20200828,20200630,1,1,2,58991163.07,69418349.53,2684087592.55,16073806.31,,,,,,,,,,,,142810198.64,2842971597.5,1937443039.73,522729089.81,112971747.08,,,,,,181371124.92,2754515001.54,88456595.96,,,,161115024.72,,161115024.72,587770070.02,12000000.0,,17730000.0,,617500070.02,-456385045.3,1903695751.15,,395181521.31,2301977272.46,-1946657095.6048,1807654857.31,69096748.6,1633305.16,192535128.52,2069286734.43,232690538.03,2396786.08,-132841125.23,391247419.25,258406294.02,3100000.0,3100000.0,,-4043969.98,191735394.84,8337840.87,75409854.43,,,-5511691.69,346032.02,,10429832.85,1498040.39,11442716.62,-54928787.32,-265497684.37,-9170495.3,,88456595.96,,,,-132841125.23,,,,,,258406294.02,391247419.25,,,1
3527,600463.SH,20200828,20210430,20200630,1,1,2,-23046243.84,18132620.0,363532488.8,,,,,,,,,,,,,15489353.59,379021842.39,389643155.2,47948291.59,18266742.95,,,,,,17581563.01,473439752.75,-94417910.36,,,4275061.55,2200.0,,4277261.55,1203701.77,,,,,1203701.77,3073559.78,616896832.32,,4292083.82,621188916.14,-153210262.51,471000000.0,21601777.47,,75208125.0,567809902.47,53379013.67,,-37965336.91,256688571.53,218723234.62,,,,,28217314.35,3378176.47,,,,226.9,,-9750410.66,5017218.22,-5684862.13,2046548.12,46103939.76,9780677.3,-172441221.51,,-94417910.36,,,,-37965336.91,,,2519813.14,,,218723234.62,256688571.53,,,1
3528,605399.SH,20200828,20200828,20200630,1,1,2,54443411.53,595573.33,158508933.64,,,,,,,,,,,,,16889479.89,175398413.53,65179966.7,37151094.42,17466805.23,,,,,,19884696.79,139682563.14,35715850.39,97000000.0,,207659.63,12029.13,,97219688.76,20129486.17,,,97000000.0,,117129486.17,-19909797.41,,,,,19098802.9924,20600000.0,381399.71,,,20981399.71,-20981399.71,-232227.92,-5407574.65,93445389.53,88037814.88,,,,59057.49,10971004.21,213219.48,99088.8,,,,509748.44,,-207659.63,-170185.98,,346848.14,-27014340.25,-17450046.1,,35715850.39,,,,-5407574.65,,,739217.57,,,88037814.88,93445389.53,,,1
3529,000796.SZ,20200828,20200828,20200630,1,1,2,-126182704.63,51718009.23,838601916.87,5241075.86,,,,,,,,1084223.0,,,,331846964.23,1176774179.96,841072036.68,175911554.15,35048739.54,,,,,,193141754.78,1304174085.15,-127399905.19,4500000.0,,,1847.48,96789451.03,101291298.51,7750478.84,86000000.0,64881767.89,,,158632246.73,-57340948.22,196752022.0,,,296752022.0,-123432401.02,424976769.43,77759594.52,,22728411.5,525464775.45,-228712753.45,353848.36,-413099758.5,761581581.02,348481822.52,100000000.0,100000000.0,,5981721.7,52143741.61,8218699.09,5268614.41,,,203347.12,-21028.63,,-17301532.53,-679643.06,457867.29,-2093324.3,-559978840.24,454865167.75,,-127399905.19,,,,-413099758.5,,,,,,348481822.52,761581581.02,,,1
3530,603790.SH,20200829,20200829,20200630,1,1,2,34172548.82,101210.93,202270223.97,5646212.37,,,,,,,,,,,,2124907.25,210041343.59,71231430.29,51369211.9,24817217.75,,,,,,26252465.09,173670325.03,36371018.56,,805500000.0,2417015.64,220500.0,,808137515.64,66151790.44,712000000.0,,,,778151790.44,29985725.2,20000000.0,,,40000000.0,71373796.9275,30000000.0,36287900.31,,,66287900.31,-26287900.31,84114.38,40152957.83,133762438.03,173915395.86,20000000.0,,,1262632.62,2268398.68,1701903.44,783361.19,,,271443.38,226469.01,-300712.3,-2286769.35,-466353.5,-466353.5,15573868.64,-25824982.64,3865840.37,,36371018.56,,,,40152957.83,,,3220114.09,,,173915395.86,133762438.03,,,1
3531,002602.SZ,20200829,20200829,20200630,1,1,2,1619767207.7,210596987.16,5412019862.11,21015757.58,,,,,,,,,,,,152736962.36,5585772582.05,3502170865.66,915757885.36,306284427.3,,,,,,261570578.9,4985783757.22,599988824.83,39000000.0,1606710510.08,14881782.72,49975585.87,1000000.0,1711567878.67,128496507.04,5945236744.85,32998085.18,612829716.95,,6719561054.02,-5007993175.35,15580647.53,,,3057545644.43,-611012191.5454,118796951.3,259677926.23,,37360000.0,415834877.53,2641710766.9,1027346209.32,-738947374.3,2710219237.79,1971271863.49,3041964996.9,265000.0,,-223934.59,73842019.84,28356571.64,54836733.68,,,-36521353.15,25959.98,5043630.08,-24712762.31,-15888814.13,915056.89,16266412.81,-60711984.22,-1268486763.44,,599988824.83,,,,-738947374.3,,,-3116143.11,,,1971271863.49,2710219237.79,,,1
3532,000548.SZ,20200829,20200829,20200630,1,1,2,49757402.34,-3638035.16,93154239.05,10927621.12,,,,,,,,,,,,6506632.36,110588492.53,183113350.78,39555148.04,28663527.86,,,,,,12573988.41,263906015.09,-153317522.56,,,,,13539814.14,13539814.14,22498631.68,,,,,22498631.68,-8958817.54,,,,,-340276834.9986,,,,,,,,-162276340.1,344825636.19,182549296.09,,,,2013715.2,7723928.84,9138987.86,5822536.72,,,-57312.0,,,-52864886.34,29700.0,,24310382.67,-61455462.67,-301655793.97,,-153317522.56,,,,-162276340.1,,,,5136896.2,,182549296.09,344825636.19,,,1
3533,000839.SZ,20200829,20200829,20200630,1,1,2,-204340781.13,127658216.5,1600276305.27,509093.75,,,,,,,,,,,,80132411.0,1680917810.02,778485645.67,885859422.68,98786416.99,,,,,,87651440.4,1850782925.74,-169865115.72,1513749.64,508979623.65,167570329.1,11934006.5,1000000.0,690997708.89,63499085.97,441010628.0,,,,504509713.97,186487994.92,1123170000.0,,,1123170000.0,-190383043.0,1150683959.19,181911917.66,3750000.0,638009.25,1333233886.1,-210063886.1,440335.2,-193000671.7,359577316.48,166576644.78,,,,,31903434.46,73462698.57,17207503.94,,,-4043717.7,128228.84,,-18546852.53,4443482.76,-31736802.66,-119313623.61,-69079373.86,13698479.73,,-169865115.72,,,,-193000671.7,,,8693990.97,,,166576644.78,359577316.48,,,1
3534,600418.SH,20200829,20200829,20200630,1,1,2,-182468550.04,190769584.99,13189506940.06,207497902.17,,,,,,,,,,,,465563922.8,13862568765.03,13670841924.62,1550372467.14,511827851.99,,,,,,303664195.33,16036706439.08,-2174137674.05,63487612.52,780669904.64,10293826.0,514983678.67,,1369435021.83,99917114.08,484786415.47,,,,584703529.55,784731492.28,6097100000.0,,766479214.13,6863579214.13,-1298539373.92,4981700000.0,245916210.08,,1125063194.26,6352679404.34,510899809.79,-6107492.88,-884613864.86,6223846115.55,5339232250.69,,,,48288093.4,759597112.6,228817229.18,228032.67,,,-130113374.65,2946021.03,-6533278.0,-114983189.32,-154594851.8,32428140.82,284815113.08,-3619358204.14,446373828.51,,-2174137674.05,,,,-884613864.86,,,39650617.62,,,5339232250.69,6223846115.55,,,1
3535,002448.SZ,20200828,20200828,20200630,1,1,2,79424601.68,19756066.78,478377262.38,2192431.06,,,,,,,,,,,,9746253.83,490315947.27,227861709.13,154171021.96,34845566.15,,,,,,64041565.08,480919862.32,9396084.95,94737626.52,595400000.0,5570254.04,102100.0,,695809980.56,20332221.62,731710000.0,,,,752042221.62,-56232241.06,324870000.0,,,327085000.0,-54927034.7515,377848798.56,16982611.86,,,394831410.42,-67746410.42,3977596.09,-110604970.44,381644361.37,271039390.93,2215000.0,,,-91114.59,90127605.49,1422837.37,1280693.91,,,-69771.49,,,-31246936.9,-854119.16,-370812.11,-113398029.35,-91445971.82,54861035.14,,9396084.95,,,,-110604970.44,,,,,,271039390.93,381644361.37,,,1
3536,605333.SH,20200828,20200828,20200630,1,1,2,23147365.18,13294992.01,603397542.87,,,,,,,,,,,,,6373893.14,609771436.01,397436685.06,118300582.57,19749955.81,,,,,,15675644.26,551162867.7,58608568.31,,,3312904.65,736109.52,,4049014.17,66512654.27,6189811.33,,,,72702465.6,-68653451.43,277608449.37,,,277608449.37,55524337.7643,271656475.28,11259676.91,,2750100.08,285666252.27,-8057802.9,-33619.83,-18136305.85,49375433.31,31239127.46,,,,297384.59,25068467.2,3661128.59,2723491.08,,,-195360.01,138805.42,,-3312904.65,-1084781.56,,-6002706.65,-18900499.85,19027217.01,,58608568.31,,,,-18136305.85,,,745969.95,,,31239127.46,49375433.31,,,1
3537,600613.SH,20200829,20200829,20200630,1,1,2,31295298.49,6413260.73,810256518.04,,,,,,,,,,,,,23719985.28,833976503.32,256425108.98,77559992.64,94636455.65,,,,,,366074836.41,794696393.68,39280109.64,,1728852.92,,5300.0,,1734152.92,67378042.37,,,,,67378042.37,-65643889.45,79000000.0,,,79000000.0,17862160.5099,108124450.62,4492930.35,,23281071.06,135898452.03,-56898452.03,43.15,-83262188.69,596052428.52,512790239.83,,,,527236.43,22656100.85,3670499.27,3444472.77,,,,30765.65,,,-110186.17,-247245.66,-47890579.99,80819410.42,-64226605.85,,39280109.64,,,,-83262188.69,,,2897682.7,,,512790239.83,596052428.52,,,1
3538,600639.SH,20200829,20200829,20200630,1,1,2,543700159.42,99308086.3,3639070099.67,,,,,,,,,,,,,41402254.55,3680472354.22,789711518.79,35563844.79,2158654990.97,,,,,,21856025.7,3005786380.25,674685973.97,,918768560.0,44833383.86,11255.0,,963613198.86,3578401.84,2130259745.75,,,,2133838147.59,-1170224948.73,5146710000.0,,,5146710000.0,-4111017.4096,2495950000.0,123813415.73,,,2619763415.73,2526946584.27,-1622.57,2031405986.94,1159947907.72,3191353894.66,,,,,35854729.77,3934169.24,2538032.66,,,-11200.0,,482431.85,-30062317.66,-88382979.87,-395150.49,50223409.7,17260843.7,109557180.07,,674685973.97,,,,2031405986.94,,,27442313.68,,,3191353894.66,1159947907.72,,,1
3539,001872.SZ,20200829,20200829,20200630,1,1,2,1797694482.4,972907583.35,5630074541.82,13596456.12,,,,,,,,,,,,383674545.69,6027345543.63,1615486122.15,1443033749.9,561104526.78,,,,,,336294999.88,3955919398.71,2071426144.92,509787186.59,2541647276.82,243248600.44,109636776.06,,3404319839.91,1082224237.89,7181906008.8,,3009770070.13,,11273900316.82,-7869580476.91,13998279106.51,,,13998279106.51,3781736367.4156,6724017083.73,1161435086.07,162311700.49,756572798.17,8642024967.97,5356254138.54,-31897846.37,-473798039.82,7714157995.87,7240359956.05,,,,-947693.77,1037761345.2,310995752.52,20611708.88,,,-560256383.38,2620444.08,295735653.3,-1505341388.78,-16161516.67,-114085052.68,-25388455.65,-1410403810.97,1107382891.16,,2071426144.92,,,,-473798039.82,,,3636037.5,154664548.43,,7240359956.05,7714157995.87,,,1
3540,002348.SZ,20200828,20200828,20200630,1,1,2,-35575971.46,6300189.15,190054926.6,5383395.04,,,,,,,,,,,,7571491.09,203009812.73,131713202.28,45791584.0,15638096.16,,,,,,29245114.22,222387996.66,-19378183.93,,,,,,,7774856.4,,,,,7774856.4,-7774856.4,65000000.0,,,65000000.0,-38478968.29,44100000.0,8077834.31,,185197.35,52363031.66,12636968.34,-49255.67,-14565327.66,48677736.48,34112408.82,,,,973840.1,25208534.51,3194576.87,550157.36,,,,,,,-74596.73,-138456.81,-24525643.99,-6676054.5,12123712.0,,-19378183.93,,,,-14565327.66,,,,,,34112408.82,48677736.48,,,1
3541,000612.SZ,20200828,20200828,20200630,1,1,2,151235534.19,40859454.6,2545947336.17,,,,,,,,,,,,,17281963.15,2563229299.32,1614858757.09,103585006.66,61525893.87,,,,,,28716091.86,1808685749.48,754543549.84,165000000.0,0.0,0.0,759980.0,,165759980.0,10281759.31,,,252000000.0,,262281759.31,-96521779.31,201000000.0,,25183255.75,226183255.75,663035126.596,380000000.0,48539286.93,,285950000.0,714489286.93,-488306031.18,,169715739.35,452968949.67,622684689.02,,,,1543747.8,112722015.48,447848.65,,,,-8416708.12,12156.38,-111575.0,-62139388.41,44245246.25,,73681185.35,-7255909.63,407719942.3,,754543549.84,,,,169715739.35,,,,,,542684689.02,452968949.67,80000000.0,,1
3542,601328.SH,20200829,20200829,20200630,2,1,2,36997000000.0,,,,596358000000.0,,,,,,,166881000000.0,,45132000000.0,,66672000000.0,920664000000.0,,16956000000.0,16622000000.0,450276000000.0,,,104329000000.0,,30914000000.0,801306000000.0,119358000000.0,,423025000000.0,48110000000.0,4905000000.0,,476040000000.0,14461000000.0,551012000000.0,,,,565473000000.0,-89433000000.0,,68528000000.0,,71986000000.0,-36933015241.0031,18442000000.0,2930000000.0,20000000.0,,22503000000.0,49483000000.0,1170000000.0,80578000000.0,167735000000.0,248313000000.0,,,,33492000000.0,,,,,,-211000000.0,,3040000000.0,-1590000000.0,-1980000000.0,,,-607419000000.0,680971000000.0,,119358000000.0,,,,80578000000.0,,,,,,248313000000.0,167735000000.0,,,1
3543,002142.SZ,20200829,20200829,20200630,2,1,2,7893614000.0,,,,173668683000.0,1050000000.0,,,,,,26040874000.0,,15752631000.0,,3862004000.0,238912950000.0,,6207726000.0,2826351000.0,97909134000.0,9474894000.0,,10927210000.0,,9112925000.0,140034755000.0,98878195000.0,,487628841000.0,7143064000.0,46885000.0,,494818790000.0,571575000.0,559728136000.0,,,,560299711000.0,-65480921000.0,,111180000000.0,,119177547000.0,,155690000000.0,2897511000.0,,,158587511000.0,-39409964000.0,89094000.0,-5923596000.0,42051752000.0,36128156000.0,7997547000.0,,,4650508000.0,291927000.0,54240000.0,,91231000.0,,-896000.0,,-1119197000.0,-9828326000.0,-236129000.0,,,-99107939000.0,193079826000.0,,98878195000.0,,,,,3576515000.0,,,,,,,,,1
3544,000556.SZ,20200829,20200829,20200630,1,1,2,-2286416.38,,174636267.0,519.01,,,,,,,,,,,,12812843.31,187449629.32,175309616.4,508640.21,3487.0,,,,,,10989081.27,186810824.88,638804.44,,,,,,,80000.0,,,,,80000.0,-80000.0,,,,,-1244177.09,,,,,,,,558804.44,3044838.85,3603643.29,,,,,140901.6,366064.38,,,,,,1400652.58,,47820.48,,,943524.52,217776.08,,638804.4,,,,558804.44,,,-191518.86,,,3603643.29,3044838.85,,,1
3545,603556.SH,20200828,20200828,20200630,1,1,2,237581667.76,15712311.16,1445459032.67,64900043.39,,,,,,,,,,,,18113859.21,1528472935.27,845606363.33,242237677.91,119128808.09,,,,,,173380636.28,1380353485.61,148119449.66,,3444259299.07,41819416.53,374749.0,,3486453464.6,119889982.32,2373410000.0,731756.35,,,2494031738.67,992421725.93,138105226.89,,,138105226.89,183397581.5377,32504017.66,306157052.91,,,338661070.57,-200555843.68,-5898233.55,934087098.36,493300253.05,1427387351.41,,,,4660568.89,27985523.75,4842336.36,3851473.48,,,80957.72,351194.9,-26681212.84,-40984732.09,3847388.13,,-140392005.9,18084859.47,51643159.65,,148119449.66,,,,934087098.36,,,,,,1427387351.41,493300253.05,,,1
3546,300064.SZ,20200828,20200828,20200630,1,1,2,-358390426.76,67704332.91,153586719.65,4827.88,,,,,,,,,,,,12351950.59,165943498.12,46033716.48,39087255.2,30208637.69,,,,,,30279095.97,145608705.34,20334792.78,,,16283.09,15350.0,,31633.09,9866796.71,,,1800000.0,,11666796.71,-11635163.62,18401358.83,,,18401358.83,109219631.21,23638589.8,7205685.1,,,30844274.9,-12442916.07,2753.85,-3740533.06,6311472.26,2570939.2,,,,33282557.23,110944941.81,2625440.07,709849.24,,,-2564.09,,,1056637.51,-3272188.74,-73392.3,-32183073.9,9382053.44,188550626.36,,20334792.78,,,,-3740533.06,,,,,,2570939.2,6311472.26,,,1
3547,300268.SZ,20200828,20200828,20200630,1,1,2,-309194421.42,178028110.16,2234919427.27,311121394.5,,,,,,,,,,,,120574267.69,2666615089.46,2401406963.86,224155634.53,40322921.43,,,,,,46165199.36,2712050719.18,-45435629.72,20000000.0,,2469643.84,9636.0,,22479279.84,216919319.69,5500000.0,,20423253.03,,242842572.72,-220363292.88,648880658.96,,232307279.12,1081187938.08,-201876806.82,594004618.01,145670145.94,,267535081.03,1007209844.98,73978093.1,16196130.92,-175624698.58,421405713.9,245781015.32,200000000.0,,,27226285.43,121151600.85,3063802.22,267755.47,,,76152.87,,47923069.34,16074157.44,-118849147.83,32803353.98,-437189127.84,269696962.13,123485817.48,,-45435629.72,,,,-175624698.58,,,,,,244194848.6,393095399.88,1586166.72,28310314.02,1
3548,600733.SH,20200828,20200828,20200630,1,1,2,-1866081980.82,499190300.75,4789681037.63,383289165.78,,,,,,,,,,,,209784376.57,5382754579.98,10788418702.72,834553611.01,236314053.58,,,,,,196948823.51,12056235190.82,-6673480610.84,12250000000.0,,95083309.66,13610924.0,,12358694233.66,211797369.11,375953856.74,,11400000000.0,,11987751225.85,370943007.81,14928200000.0,,913432210.72,16030850572.29,-5008122291.07,10848200000.0,370631327.95,,558568019.11,11777399347.06,4253451225.23,,-2049086377.8,6888469423.26,4839383045.46,189218361.57,189218361.57,,598763494.95,225983119.8,336752544.64,4576462.82,,,1257027.15,,,-33011891.26,-108883346.82,,265634691.76,2732229322.58,-9357865562.01,,-6673480610.84,,,,-2049086377.8,,,27975205.62,,,4839383045.46,6888469423.26,,,1
3549,600149.SH,20200829,20200829,20200630,1,1,2,7568827.82,589847.92,23946022.9,65675.63,,,,,,,,,,,,8644299.52,32655998.05,45288099.48,14096755.76,9932965.0,,,,,,7026002.25,76343822.49,-43687824.44,,,,,,,4623793.66,,,,,4623793.66,-4623793.66,30000000.0,,,30000000.0,-34308843.3914,20000000.0,589847.92,,,20589847.92,9410152.08,,-38901466.02,131313808.95,92412342.93,,,,,13864328.94,313838.58,1596671.68,,,,,,-38452.26,-1166.31,136262.73,10715429.9,16052932.06,-94491010.74,,-43687824.44,,,,-38901466.02,,,4665.24,,,92412342.93,131313808.95,,,1
3550,000591.SZ,20200829,20200829,20200630,1,1,2,604199734.06,497074801.72,1194402127.47,6183051.88,,,,,,,,,,,,63972460.7,1264557640.05,701473986.05,120891549.65,146025870.87,,,,,,134475759.34,1102867165.91,161690474.14,2028400.0,370000000.0,2911204.23,36180.0,0.0,374975784.23,392454521.94,410000000.0,117692378.78,0.0,,920146900.72,-545171116.49,4305009428.59,,100000000.0,4406231428.59,88181309.6124,3024244561.28,489865713.5,0.0,362885336.68,3876995611.46,529235817.13,-169126.36,145586048.42,966958552.6,1112544601.02,1222000.0,,,,602116724.86,10603947.46,14280110.67,,,,4194986.94,,-2789139.75,314908.99,,6999072.32,-1486479882.72,-69069370.02,,161690474.14,,,,145586048.42,,,-19755420.39,,,1112544601.02,966958552.6,,,1
3551,601599.SH,20200829,20200829,20200630,1,1,2,-1051362280.25,64796730.99,1204914447.43,22668238.27,,,,,,,,,,,,17800447.13,1245383132.83,729555526.64,156171781.91,55304759.38,,,,,,282144823.53,1223176891.46,22206241.37,15000000.0,,23918450.19,562801913.81,,601720364.0,58331229.82,,,194000000.0,,252331229.82,349389134.18,1061237973.53,,,1061237973.53,146004396.1,1225408526.61,75910371.34,,20000000.0,1321318897.95,-260080924.42,1097243.25,112611694.38,180496390.73,293108085.11,,,,340037404.73,46724653.36,394691.31,4330989.69,,,-7782536.3,-6304.26,,-25214065.71,-20920400.4,-210758.68,-148000366.19,373822803.6,7228030.91,,22206241.37,,,,112611694.38,,,545442778.3,,,293108085.11,180496390.73,,,1
3552,300799.SZ,20200828,20200828,20200630,1,1,2,4264970.83,1332024.76,82772643.35,11922655.88,,,,,,,,,,,,4460069.55,99155368.78,36794085.38,27757067.66,26850099.1,,,,,,3117932.32,94519184.46,4636184.32,,220000000.0,1947728.77,,,221947728.77,6776802.04,195000000.0,,,,201776802.04,20170926.73,,,,,29441435.4653,2500000.0,1327850.68,,7235.0,3835085.68,-3835085.68,,20972025.37,122564353.82,143536379.19,,,,474168.15,1219074.44,20583.67,13970.91,,,,,-1390668.49,-1006369.88,-71407.34,67396.44,-60444225.24,83527870.95,-23371204.88,,4636184.32,,,,20972025.37,,,,,,143536379.19,122564353.82,,,1
