,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
3572,002664.SZ,20201030,20201030,20200930,1,1,3,,,2077882087.66,14441718.39,,,,,,,,,,,,182899794.81,2275223600.86,1805816020.41,254488773.45,123944737.72,,,,,,92201513.41,2276451044.99,-1227444.13,343000000.0,,661816.44,1926619.0,,345588435.44,220739548.37,1000000.0,,67000000.0,,288739548.37,56848887.07,977737113.54,,62375000.0,1040112113.54,-74952180.0658,297045567.02,40060784.82,,582856007.82,919962359.66,120149753.88,-1717224.4,174053972.42,352996425.1,527050397.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3573,000031.SZ,20201030,20201030,20200930,1,1,3,,,24909728798.17,288954340.3,,,,,,,,,,,,16738502919.77,41937186058.24,12443523409.27,1320030308.29,4000856090.66,,,,,,17795387318.45,35559797126.67,6377388931.57,6881926654.65,788623608.75,925718558.06,252259.6,0.0,8596521081.06,926708907.73,2328166449.65,1845044841.0,5485952576.96,,10585872775.34,-1989351694.28,25712739641.09,,2346736041.74,28910102780.85,-3637417753.9439,20930001998.9,4013627010.54,471376486.36,2484545230.63,27428174240.07,1481928540.78,-27149418.34,5842816359.73,27046052556.18,32888868915.91,850627098.02,850627098.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3574,002392.SZ,20201030,20201030,20200930,1,1,3,,,2151902702.46,3554969.96,,,,,,,,,,,,85825818.34,2241283490.76,1597413737.58,197617475.4,203221575.45,,,,,,228341199.93,2226593988.36,14689502.4,,1867938763.61,16868031.97,243000.0,,1885049795.58,67661775.82,2080590581.08,,,,2148252356.9,-263202561.32,300000000.0,,200230872.22,500230872.22,150554632.9786,250279166.67,43070397.67,,83071977.26,376421541.6,123809330.62,2760510.68,-121943217.62,212782575.75,90839358.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3575,300474.SZ,20201030,20201030,20200930,1,1,3,,,322895559.42,1791079.52,,,,,,,,,,,,57010787.22,381697426.16,224354014.09,74467107.25,46016189.19,,,,,,84709271.95,429546582.48,-47849156.32,,,,,,,46687364.35,35950000.0,,,,82637364.35,-82637364.35,,,,,-168984104.2993,,36152776.08,,559046.48,36711822.56,-36711822.56,,-167198343.23,1323333411.8,1156135068.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3576,300576.SZ,20201030,20201030,20200930,1,1,3,,,154731608.66,212287.57,,,,,,,,,,,,3802481.56,158746377.79,46361189.69,52913545.12,23410931.76,,,,,,21717714.67,144403381.24,14342996.55,20000000.0,,8219.16,,,20008219.16,13301543.47,,,20000000.0,,33301543.47,-13293324.31,,,,,6552076.1688,,8400000.0,,1979400.0,10379400.0,-10379400.0,,-9329727.76,35416938.98,26087211.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3577,300255.SZ,20201030,20201030,20200930,1,1,3,,,1670811729.9,2733743.19,,,,,,,,,,,,12255488.6,1685800961.69,940925093.43,80482278.85,182466958.74,,,,,,884608301.59,2088482632.61,-402681670.92,1830000.0,,,,,1830000.0,110949835.94,,,1409000.0,,112358835.94,-110528835.94,1498290724.0,,,1498290724.0,-573967648.2545,798210600.0,51958349.75,,106997073.15,957166022.9,541124701.1,-112906.61,27801287.63,551174551.83,578975839.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3578,002866.SZ,20201030,20201030,20200930,1,1,3,,,1237944184.9,74677474.79,,,,,,,,,,,,12004062.6,1324625722.29,866263520.99,209263550.74,24825115.57,,,,,,79074624.6,1179426811.9,145198910.39,279440000.0,,878572.76,5969686.47,,286288259.23,124794981.54,,,323390000.0,,448184981.54,-161896722.31,270000000.0,,,880360854.48,-74177681.6323,280000000.0,29366982.45,,11646974.4,321013956.85,559346897.63,-2301172.93,540347912.78,189137839.87,729485752.65,610360854.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3579,002183.SZ,20201030,20201030,20200930,1,1,3,,,49982627045.0,,,,,,,,,99958367.0,,,,10516856836.0,60599442248.0,47289894279.0,925897911.0,334566754.0,81439158.0,,,27074237.0,,10935451242.0,59594323581.0,1005118667.0,261132203.0,,74745338.0,9702004.0,45456055.0,391035600.0,189234330.0,157904840.0,,1858850.0,,348998020.0,42037580.0,26297343124.0,,2235399150.0,40561003183.0,-257768268.8537,24896314868.0,1226813247.0,15391755.0,2412156163.0,40972168384.0,-411165201.0,-265377.0,635725669.0,1837582506.0,2473308175.0,9430000.0,9430000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3580,000825.SZ,20201030,20201030,20200930,1,1,3,,,52582415163.44,341407624.26,,,,,,,,,,,,687247855.29,53611070642.99,45778815306.25,2310649558.59,432734864.93,,,,,,568372561.43,49090572291.2,4520498351.79,23350912.0,,,275639.34,,23626551.34,1426699030.44,,,21560000.0,,1448259030.44,-1424632479.1,14352617680.0,,779217659.34,15131835339.34,112680667.107,15436715300.0,1312937576.48,,610189556.16,17359842432.64,-2228007093.3,-6368545.36,861490234.03,9233272287.0,10094762521.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3581,300606.SZ,20201030,20201030,20200930,1,1,3,,,400527258.2,,,,,,,,,,,,,2563114.33,403090372.53,205432025.07,27782692.2,32973569.79,,,,,,14316866.0,280505153.06,122585219.47,,1291365946.25,3293159.88,34000.0,,1294693106.13,10416172.77,1555426299.2,,,,1565842471.97,-271149365.84,38163326.73,,109474.09,80019360.82,-905551.071,,7821173.14,,,7821173.14,72198187.68,-1711187.8,-78077146.49,238366119.58,160288973.09,41746560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3582,300660.SZ,20201030,20201030,20200930,1,1,3,,,1868459572.37,66273466.83,,,,,,,,,,,,27805067.81,1962538107.01,1129749503.16,233227977.16,60228032.44,,,,,,86551422.54,1509756935.3,452781171.71,1973010.1,1741890000.0,8079085.86,,,1751942095.96,80129368.82,1733490000.0,,872883.0,,1814492251.82,-62550155.86,8481100.0,,,9631100.0,417775395.5942,7000000.0,107249504.4,,,114249504.4,-104618404.4,-7666849.89,277945761.56,942700965.53,1220646727.09,1150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3583,600672.SH,20201030,20201030,20200930,1,1,3,,,157177299.82,171135.22,,,,,,,,,,,,106862546.75,264210981.79,103737126.11,5926843.07,8171273.18,,,,,,191730048.29,309565290.65,-45354308.86,,105200000.0,139454.63,144253.44,,105483708.07,2644163.15,112200000.0,,,,114844163.15,-9360455.08,123000000.0,,25322058.85,148322058.85,-3573908.14,145000000.0,4761985.25,,35595227.37,185357212.62,-37035153.77,,-91749917.71,122670919.26,30921001.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3584,300161.SZ,20201030,20201030,20200930,1,1,3,,,711101031.97,3309097.53,,,,,,,,,,,,121362662.82,835772792.32,574278902.62,213813936.25,46875692.6,,,,,,167175431.95,1002143963.42,-166371171.1,4817301.78,,,-46620.0,,4770681.78,7649201.9,1874777.97,,350000.0,,9873979.87,-5103298.09,773602754.0,,,774592755.0,-231015983.9826,474515157.59,27150266.72,,,501665424.31,272927330.69,,101452861.5,354748789.65,456201651.15,990001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3585,300643.SZ,20201030,20201030,20200930,1,1,3,,,544883510.96,11901535.85,,,,,,,,,,,,9366010.59,566151057.4,258255645.68,158589369.29,52328284.3,,,,,,45040929.79,514214229.06,51936828.34,,217464820.0,646187.78,3723490.3,,221834498.08,58644340.68,177530520.0,,,,236174860.68,-14340362.6,7994100.0,,1000001.76,8994101.76,-8592185.0908,45155522.6,12663443.82,,1003680.19,58822646.61,-49828544.85,-7207784.51,-19439863.62,101200485.53,81760621.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3586,300074.SZ,20201030,20201030,20200930,1,1,3,,,274864153.82,7138373.06,,,,,,,,,,,,6613869.63,288616396.51,165503980.57,72603286.9,15009431.91,,,,,,42001102.9,295117802.28,-6501405.77,,146000000.0,322395.23,69186.29,,146391581.52,31338067.78,84000000.0,,,,115338067.78,31053513.74,180000000.0,,12924000.0,196524000.0,-13296924.36,,2241680.57,,23546378.0,25788058.57,170735941.43,,195288049.4,97966368.79,293254418.19,3600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3587,002605.SZ,20201030,20201030,20200930,1,1,3,,,1771644163.64,1042382.21,,,,,,,,,,,,162334196.9,1935020742.75,751375154.98,182766835.89,112515455.5,,,,,,544883622.63,1591541069.0,343479673.75,70715709.17,10000000.0,301567.24,211862336.41,500000.0,293379612.82,65282950.62,524177800.0,131560000.0,,,721020750.62,-427641137.8,552557509.21,,305353341.39,883952154.7,229327368.6425,545000000.0,202917690.41,23520000.0,,747917690.41,136034464.29,-2120777.94,49752222.3,403907826.24,453660048.54,26041304.1,4788000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3588,002828.SZ,20201030,20201030,20200930,1,1,3,,,603689402.73,15708378.65,,,,,,,,,,,,15920091.62,635317873.0,434273409.98,172848536.65,20340089.38,,,,,,39507894.75,666969930.76,-31652057.76,,,365703.61,,,365703.61,122981538.28,11327251.56,,,,134308789.84,-133943086.23,331752000.0,,27887442.64,361096603.99,-324438013.296,236078613.7,30510634.38,,16347384.0,282936632.08,78159971.91,-1039195.65,-88474367.73,202085369.18,113611001.45,1457161.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3589,002956.SZ,20201030,20201030,20200930,1,1,3,,,758956928.49,66378.0,,,,,,,,,,,,46849073.02,805872379.51,385457960.52,135484525.11,77758847.78,,,,,,131199188.92,729900522.33,75971857.18,,2955768774.18,653442.93,49625.34,,2956471842.45,16840055.96,2716783833.96,,,,2733623889.92,222847952.53,47000000.0,,,47000000.0,255742717.2252,20000000.0,129107129.66,,,149107129.66,-102107129.66,-855809.62,195856870.43,129751274.57,325608145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3590,300166.SZ,20201030,20201030,20200930,1,1,3,,,1282509625.03,9669596.34,,,,,,,,,,,,106954109.52,1399133330.89,482989166.89,742508087.21,120486405.91,,,,,,150787691.79,1496771351.8,-97638020.91,,178950000.0,1152763.17,533347.0,,180636110.17,515043579.53,193546700.0,,,,708590279.53,-527954169.36,707600000.0,,7172000.0,715152000.0,-808659823.9678,240000000.0,64351579.86,,54249606.78,358601186.64,356550813.36,-1067850.65,-270109227.56,904621176.72,634511949.16,380000.0,380000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3591,002168.SZ,20201030,20201030,20200930,1,1,3,,,877874886.5,3148533.64,,,,,,,,,,,,66837513.27,947860933.41,317274124.17,83251677.72,24549290.45,,,,,,353921861.41,778996953.75,168863979.66,0.0,431895170.99,290771.15,3107677.68,,435293619.82,728171.46,186471885.69,,,,187200057.15,248093562.67,130000000.0,,,130000000.0,197953356.04,384432000.0,51733213.56,,108700000.0,544865213.56,-414865213.56,205499.22,2297827.99,214790733.29,217088561.28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3592,002845.SZ,20201030,20201030,20200930,1,1,3,,,8031794067.5,116012051.96,,,,,,,,,,,,82506822.95,8230312942.41,7774972505.8,504374710.49,42545169.89,,,,,,107412915.25,8429305301.43,-198992359.02,28300000.0,,35099.41,98080.0,,28433179.41,406511496.72,4998000.0,,28300000.0,,439809496.72,-411376317.31,1139150000.0,,,1139150000.0,-837457640.8781,402039600.0,50831825.26,,127975652.72,580847077.98,558302922.02,-2862537.69,-54928292.0,390432353.95,335504061.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3593,300482.SZ,20201030,20201030,20200930,1,1,3,,,2389910920.38,2862854.08,,,,,,,,,,,,33771692.95,2426545467.41,812028685.65,427252148.88,130087956.27,,,,,,345814538.8,1715183329.6,711362137.81,,3785623958.25,15181901.48,135840.0,,3800941699.73,131493070.59,4245742100.14,,13714598.7,,4390949769.43,-590008069.7,91000000.0,,603651726.95,699619126.95,189936526.7918,3000000.0,86608338.84,,28000772.75,117609111.59,582010015.36,-1197674.86,702166408.61,878893135.46,1581059544.07,4967400.0,4967400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3594,002801.SZ,20201030,20201030,20200930,1,1,3,,,488173166.56,11785847.5,,,,,,,,,,,,9786285.24,509745299.3,303286649.96,75637739.39,34833106.53,,,,,,25969281.76,439726777.64,70018521.66,3792000.0,1399000000.0,26034133.99,805587.52,,1429631721.51,20455785.78,1482000000.0,,,,1502455785.78,-72824064.27,,,,,-37660749.3451,,35328000.0,,,35328000.0,-35328000.0,-1139574.06,-39273116.67,78892905.08,39619788.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3595,002179.SZ,20201030,20201030,20200930,1,1,3,,,5551537270.17,17712675.0,,,,,,,,,,,,153580483.24,5722830428.41,3919633153.14,1456898158.43,134419602.08,,,,,,237442955.88,5748393869.53,-25563441.12,,,8585193.56,263348.17,,8848541.73,309974105.88,,,,,309974105.88,-301125564.15,1227268336.32,,3249144.96,2167220239.79,177898801.6512,1049630816.25,222913962.92,5142861.8,64316591.27,1336861370.44,830358869.35,-23901338.82,479768525.26,2894160877.55,3373929402.81,936702758.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3596,002347.SZ,20201030,20201030,20200930,1,1,3,,,495883924.31,,,,,,,,,,,,,96684875.9,592568800.21,336097154.16,90680704.51,36411969.66,,,,,,108778889.88,571968718.21,20600082.0,12525493.7,,1236602.13,4055.0,,13766150.83,5170074.55,,,17500000.0,,22670074.55,-8903923.72,111315075.8,,19900000.0,132075075.8,-27603418.8993,105000000.0,50096125.12,,32680000.0,187776125.12,-55701049.32,20056.21,-43984834.83,237902087.85,193917253.02,860000.0,860000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3597,000923.SZ,20201030,20201030,20200930,1,1,3,,,4803322141.12,737753.35,,,,,,,,,,,,93874112.79,4897934007.26,2463104826.38,657827802.43,90191968.59,,,,,,41307764.03,3252432361.43,1645501645.83,,,205558.42,,,205558.42,593334815.02,,,,,593334815.02,-593129256.6,130000000.0,,,130000000.0,1014561523.7177,149033949.09,101109282.28,,,250143231.37,-120143231.37,-297353232.59,634875925.27,2500701036.96,3135576962.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3598,002775.SZ,20201030,20201030,20200930,1,1,3,,,1653680922.31,14035.93,,,,,,,,,,,,8456903.17,1662151861.41,1389714795.74,93477671.3,137743724.02,,,,,,209850175.87,1830786366.93,-168634505.52,93519042.0,84000000.0,2909495.0,,,180428537.0,104294219.52,2000000.0,,225808156.17,,332102375.69,-151673838.69,1335250590.0,,92329728.95,1432130318.95,-203334979.4457,401050000.0,177217440.16,,19991666.24,598259106.4,833871212.55,,513562868.34,828813659.41,1342376527.75,4550000.0,4550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3599,300439.SZ,20201030,20201030,20200930,1,1,3,,,2165223533.29,5783827.89,,,,,,,,,,,,52781109.17,2223788470.35,941503436.18,276265761.36,106681736.94,,,,,,238174414.01,1562625348.49,661163121.86,12670000.0,3900000.0,238444.44,3289162.19,27392600.0,47490206.63,298611390.21,2856000.0,15591309.7,158674.46,,317217374.37,-269727167.74,570939793.8,,,572725179.51,-35496249.0403,1080671010.0,45961631.62,,76624774.13,1203257415.75,-630532236.24,-200607.57,-239296889.69,436585439.19,197288549.5,1785385.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3600,300495.SZ,20201030,20201030,20200930,1,1,3,,,1022376660.12,,,,,,,,,,,,,74405341.78,1096782001.9,652965541.01,117772195.21,55561962.84,,,,,,78249181.26,904548880.32,192233121.58,,68300000.0,14217.85,186266.78,,68500484.63,109168452.83,8202638.17,,,,117371091.0,-48870606.37,660535000.0,,193700000.0,854235000.0,1421675166.898,828270210.59,117357820.95,,233958565.59,1179586597.13,-325351597.13,-10921.97,-182000003.89,1465926886.21,1283926882.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3601,000938.SZ,20201030,20201030,20200930,1,1,3,,,48197489807.24,564937049.76,,,,,,,,,,,,909981853.36,49672408710.36,39469318967.51,4485992298.07,1864200370.02,-41850000.0,,,,,1618928098.59,47396589734.19,2275818976.17,,3400413684.71,13190552.46,897700.43,40000000.0,3454501937.6,1446546776.2,3509200000.0,,145710000.0,,5101456776.2,-1646954838.6,3939063274.2,,2000000.0,4004063274.2,-1701156839.8034,4611537575.0,743776717.34,245000000.0,25138845.83,5380453138.17,-1376389863.97,-33739409.61,-781265136.01,9706311185.39,8925046049.38,63000000.0,63000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3602,300569.SZ,20201030,20201030,20200930,1,1,3,,,2008287729.47,,,,,,,,,,,,,31731136.96,2040018866.43,1570239028.71,60592400.54,101240725.67,,,,,,61924011.18,1793996166.1,246022700.33,16126074.11,,,24213.6,,16150287.71,499168651.45,,,14033779.0,,513202430.45,-497052142.74,1029900000.0,,463399880.6,1535271897.17,-115280309.2541,837691286.8,156267288.99,,147111277.22,1141069853.01,394202044.16,,143172601.75,368020280.36,511192882.11,41972016.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3603,002349.SZ,20201030,20201030,20200930,1,1,3,,,873852783.34,1418010.64,,,,,,,,,,,,67417880.76,942688674.74,317588315.11,167821139.58,85857488.33,,,,,,168428615.56,739695558.58,202993116.16,722229.31,23211200.0,25272933.8,384200.0,,49590563.11,80867355.42,,,1448.6,,80868804.02,-31278240.91,127100000.0,,,445822000.0,61999433.0202,334700000.0,18510307.5,,2216000.0,355426307.5,90395692.5,-2605556.02,259505011.73,300134847.56,559639859.29,318722000.0,14700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3604,300242.SZ,20201030,20201030,20200930,1,1,3,,,5498631264.54,,,,,,,,,,,,,31162351.27,5529793615.81,5366411216.03,55622598.3,5105801.35,,,,,,189210337.47,5616349953.15,-86556337.34,42661646.71,12000000.0,,146307.0,19843314.94,74651268.65,2974708.21,,,,,2974708.21,71676560.44,380000000.0,,247161111.0,637161111.0,-293468191.3959,205000000.0,60324314.12,,445526250.0,710850564.12,-73689453.12,-20646.25,-88589876.27,289025704.34,200435828.07,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3605,603800.SH,20201031,20201031,20200930,1,1,3,,,653692401.4,24087064.26,,,,,,,,,,,,16645357.13,694424822.79,545492851.28,96367773.86,24945080.4,,,,,,68571759.48,735377465.02,-40952642.23,,607250000.0,7183663.14,780900.0,,615214563.14,45992383.89,418250000.0,,,,464242383.89,150972179.25,390060100.0,,,390060100.0,97350775.92,428915950.0,115861290.66,,,544777240.66,-154717140.66,2747985.49,-41949618.15,410211327.0,368261708.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3606,600162.SH,20201031,20201031,20200930,1,1,3,,,4424090106.87,,,,,,,,,,,,,352271933.87,4776362040.74,3000119039.5,278770588.35,701762462.04,,,,,,399457538.9,4380109628.79,396252411.95,,35000000.0,2420431.2,71596099.68,100000.0,109116530.88,53275480.86,266450000.0,,,,319725480.86,-210608949.98,2792549438.2,,444619195.69,3237168633.89,90173937.38,2665810849.0,560752844.96,,204463821.54,3431027515.5,-193858881.61,,-8215419.64,3143205019.93,3134989600.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3607,000780.SZ,20201031,20201031,20200930,1,1,3,,,1477327123.38,,,,,,,,,,,,,376086705.83,1853413829.21,322276616.07,868921082.97,358088125.19,,,,,,130176869.74,1679462693.97,173951135.24,,,,,,,76658676.88,,,,,76658676.88,-76658676.88,,,,,-84780636.8,,,,,,,,97292458.36,2034923042.37,2132215500.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3608,000066.SZ,20201031,20201031,20200930,1,1,3,,,8061151411.95,185937735.18,,,,,,,,,,,,528033955.0,8775123102.13,8433663159.59,1431968427.73,284685346.94,,,,,,903994473.33,11054311407.59,-2279188305.46,,704788943.37,15034538.5,3185000.81,,723008482.68,898814542.83,725610798.5,,63028036.15,,1687453377.48,-964444894.8,8581591903.47,,,8581591903.47,-3634803726.58,4993948530.78,474399812.11,12642400.0,13053010.13,5481401353.02,3100190550.45,25547143.11,-117895506.7,3818084281.42,3700188774.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3609,600593.SH,20201030,20201030,20200930,1,1,3,,,45323953.99,18697390.64,,,,,,,,,,,,15028104.23,79049448.86,22814989.35,47294699.51,5624789.19,,,,,,16122176.59,91856654.64,-12807205.78,4821324.0,,,10489848.5,,15311172.5,113879640.06,20181853.0,,70670.75,,134132163.81,-118820991.31,274492382.36,,,274492382.36,-91754181.04,183232821.36,15394588.17,,,198627409.53,75864972.83,,-55763224.26,125281196.59,69517972.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3610,600661.SH,20201030,20201030,20200930,1,1,3,,,1394788204.74,,,,,,,,,,,,,54168506.3,1448956711.04,531395948.25,771192053.6,68145340.08,,,,,,151099915.53,1521833257.46,-72876546.42,,206129441.0,17976508.26,70908285.7,3064963.02,298079197.98,56176248.46,187560000.0,52681735.43,1369574.55,,297787558.44,291639.54,169800000.0,,10765396.32,198517116.32,-167836259.9,28500000.0,17356496.42,13230000.0,28600000.0,74456496.42,124060619.9,,51475713.02,649832000.22,701307713.24,17951720.0,6408720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3611,603683.SH,20201030,20201030,20200930,1,1,3,,,643452365.67,3568618.34,,,,,,,,,,,,11486020.09,658507004.1,503461352.84,88050707.53,25465955.94,,,,,,33635078.63,650613094.94,7893909.16,68000000.0,130100000.0,1960183.77,541243.53,,200601427.3,73634541.98,98130000.0,,,,171764541.98,28836885.32,465935870.63,,3890260.83,469826131.46,-83045421.72,451969853.14,28500428.57,,10099595.16,490569876.87,-20743745.41,-2583307.5,13403741.57,145806550.46,159210292.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3612,000720.SZ,20201030,20201030,20200930,1,1,3,,,1702068807.15,,,,,,,,,,,,,41210435.48,1743279242.63,1580362826.48,92194118.4,149507671.66,,,,,,101193084.09,1923257700.63,-179978458.0,,,155912.7,,,155912.7,5215680.11,10000000.0,,18902.78,,15234582.89,-15078670.19,924126456.18,,,924126456.18,-291523132.1,828320428.78,42419589.75,,9532413.97,880272432.5,43854023.68,,-151203104.51,275725851.93,124522747.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3613,000502.SZ,20201030,20201030,20200930,1,1,3,,,10999101.33,2342.28,,,,,,,,,,,,2076006.43,13077450.04,3269553.12,11131591.5,516112.77,,,,,,10007640.65,24924898.04,-11847448.0,,,,,,,13648.0,,,,,13648.0,-13648.0,,,,,-17289752.78,,,,,,,,-11861096.0,73011290.2,61150194.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3614,300733.SZ,20201030,20201030,20200930,1,1,3,,,372320777.75,6656978.78,,,,,,,,,,,,4884174.73,383861931.26,240454738.31,98020720.89,9110681.49,,,,,,17658536.51,365244677.2,18617254.06,,264000000.0,4077290.64,850900.0,,268928190.64,107624563.77,292100000.0,,,,399724563.77,-130796373.13,174481539.83,,13768000.0,194188434.83,-63419568.4114,100003647.36,19275516.88,,25723310.57,145002474.81,49185960.02,91300.23,-62901858.82,136506809.89,73604951.07,5938895.0,5938895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3615,002358.SZ,20201030,20201030,20200930,1,1,3,,,849121529.11,,,,,,,,,,,,,100511019.21,949632548.32,519082192.1,236788836.5,9369130.91,,,,,,212992268.53,978232428.04,-28599879.72,,,,30000.0,,30000.0,37351746.82,3000000.0,,,,40351746.82,-40321746.82,1774900000.0,,,1776100000.0,-235214224.9934,1775500000.0,86340331.22,,,1861840331.22,-85740331.22,,-154661957.76,730835578.92,576173621.16,1200000.0,1200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3616,002228.SZ,20201030,20201030,20200930,1,1,3,,,6547773857.1,11782099.36,,,,,,,,,,,,153458412.22,6713014368.68,5290372971.5,653629386.29,251845878.07,,,,,,374290706.58,6570138942.44,142875426.24,306340.49,,,4038162.04,17467489.14,21811991.67,391686254.95,216000.0,,,,391902254.95,-370090263.28,1441500000.0,,,1479071773.25,-380377835.2679,1067500000.0,166461313.36,29059660.87,21866672.95,1255827986.31,223243786.94,-2301826.69,-6272876.79,367249968.49,360977091.7,37571773.25,37571773.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3617,300749.SZ,20201030,20201030,20200930,1,1,3,,,598992874.01,,,,,,,,,,,,,21842550.59,620835424.6,312015362.56,147715204.17,29814065.98,,,,,,209268897.39,698813530.1,-77978105.5,493327254.66,4000000.0,,41000.0,,497368254.66,89887190.35,94999900.0,,450000000.0,,634887090.35,-137518835.69,190509087.78,,,190509087.78,-203692292.7848,107581872.19,17762185.86,,,125344058.05,65165029.73,,-150331911.46,284808637.56,134476726.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
