,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
3467,603883.SH,20210428,20210428,20201231,1,1,4,764484306.0,58491565.0,15931926456.0,,,,,,,,,,,,,161746970.0,16093673426.0,10813641976.0,1715247178.0,568298108.0,,,,,,1549008314.0,14646195576.0,1447477850.0,,318120000.0,8396107.0,3952226.0,,330468333.0,394274720.0,435339900.0,499217483.0,11981000.0,,1340813103.0,-1010344770.0,1734017728.0,,,1754706320.0,1033921650.2223,1996964034.0,203194174.0,26235810.0,49745554.0,2249903762.0,-495197442.0,,-58064362.0,855345649.0,797281287.0,20688592.0,18828592.0,,5244983.0,91967889.0,20054974.0,133672455.0,,,1434091.0,,,-8285541.0,-17345472.0,-759878.0,-354550560.0,-302158491.0,1034441096.0,,1447477850.0,,,,-58064362.0,,,20786433.0,,,797281287.0,855345649.0,,,1
3468,300882.SZ,20210428,20210428,20201231,1,1,4,87335549.41,14805.42,378846893.43,12193041.57,,,,,,,,,,,,57254078.13,448294013.13,425404451.49,60359648.36,21175348.68,,,,,,41950814.36,548890262.89,-100596249.76,,277389120.08,280800.0,1174.75,,277671094.83,50223865.24,416000000.0,,,,466223865.24,-188552770.41,15000000.0,,,386557754.02,-315124118.3145,15000000.0,14833.34,,29645686.35,44660519.69,341897234.33,27.92,52748242.08,354082053.7,406830295.78,371557754.02,,,9823040.78,10867148.83,1137610.12,,,,,16137.68,,-1669920.08,-1384225.4,,11407611.13,-163081782.83,-55062224.82,,-100596249.76,,,,52748242.08,,,,,,406830295.78,354082053.7,,,1
3469,688133.SH,20210428,20210428,20201231,1,1,4,101904225.04,8803743.26,1526393044.27,,,,,,,,,,,,,19740071.71,1546133115.98,1439070911.03,72720160.66,41700202.65,,,,,,130799087.77,1684290362.11,-138157246.13,,,,97191.6,,97191.6,96557898.43,,,,,96557898.43,-96460706.83,191800000.0,,11953953.46,1010044881.44,-243110967.8472,176820000.0,8039747.57,,28173876.79,213033624.36,797011257.08,-382755.86,562010548.26,304906464.31,866917012.57,806290927.98,17150000.0,,1869754.28,7725153.73,2238451.95,5130985.61,,,-39283.75,20119.66,,,-1410746.49,7569.95,-93650776.82,-223817851.94,45927860.84,,-138157246.13,,,,562010548.26,,,7133548.55,,,866917012.57,304906464.31,,,1
3470,002788.SZ,20210428,20210428,20201231,1,1,4,267808898.78,167304040.01,16721440509.77,1556559.72,,,,,,,,,,,,304319099.14,17027316168.63,15876525194.02,401713582.5,282876225.15,,,,,,388978521.7,16950093523.37,77222645.26,,2668030000.0,1269668.03,1880374.44,,2671180042.47,170624525.26,2668030000.0,9537197.82,1592638.47,,2849784361.55,-178604319.08,5357301163.87,,,5689121489.0,-271305023.3989,5116207489.92,234024099.11,20949277.47,42955645.69,5393187234.72,295934254.28,-1351410.88,193201169.58,280575414.93,473776584.51,331820325.13,,,39864899.25,43492135.59,4092721.94,11864295.14,,,-27061.14,1956684.38,,-2484842.39,-6687271.97,-324841.22,-279533369.19,-361005714.99,190902071.07,,77222645.26,,,,193201169.58,,,,,,473776584.51,280575414.93,,,1
3471,603003.SH,20210428,20210428,20201231,1,1,4,-112385190.34,39299873.23,10997550053.55,3649057.46,,,,,,,,,,,,55640947.34,11056840058.35,10603187230.16,32739041.02,17120661.92,,,,,,67730885.69,10720777818.79,336062239.56,,3362563233.4,73889015.09,193290.07,,3436645538.56,218322471.25,2508536458.57,,,,2726858929.82,709786608.74,2208666673.67,,166372524.63,2378039198.3,1049045055.07,3317658180.1,61473930.61,20115267.9,216685125.6,3595817236.31,-1217778038.01,-20568360.73,-192497550.44,661013910.5,468516360.06,3000000.0,3000000.0,,1329541.55,65364171.41,14919790.77,,,,-99897.74,94373.69,-83754328.13,-34290981.56,-1813070.16,5005561.17,152802897.35,538260988.45,-399670663.04,,336062239.56,,,,-192497550.44,,,150999172.91,,,468516360.06,661013910.5,,,1
3472,600499.SH,20210428,20210428,20201231,1,1,4,429126908.3,160823383.91,7626472666.11,145268646.21,,,,,,,,,,,,136930154.84,7908671467.16,5184404443.4,745683005.97,247684911.97,,,,,,547316748.48,6725089109.82,1183582357.34,618717891.9,15216000.0,4462086.96,4694197.84,204116028.72,847206205.42,307034797.36,980000.0,5995317.45,593343281.76,,907353396.57,-60147191.15,3165625685.48,,275684732.02,4693503577.6,1330665810.9722,5128396789.12,176990203.38,29463992.0,334825336.92,5640212329.42,-946708751.82,-18810791.72,157915622.65,1073877985.2,1231793607.85,1252193160.1,116424803.74,,58954988.44,278458483.01,18562361.96,5792687.36,,,54083.94,15031657.44,3093702.71,-306969296.45,6772901.79,-1649294.84,-90086638.68,-112711838.41,734251781.86,,1183582357.34,,,,157915622.65,,,,,,1231793607.85,1073877985.2,,,1
3473,300350.SZ,20210428,20210428,20201231,1,1,4,56642802.0,12423736.84,519357013.18,,,,,,,,,,,,,16627994.48,535985007.66,302545156.66,108060089.46,22639277.1,,,,,,45600575.21,478845098.43,57139909.23,,46791484.73,1000000.0,2105266.96,,49896751.69,32410127.79,,,,,32410127.79,17486623.9,174200000.0,,69100000.0,243300000.0,163686176.57,242498241.01,11506525.31,,109454952.0,363459718.32,-120159718.32,,-45533185.19,113448299.6,67915114.41,,,,50450073.92,36835283.94,2308933.05,1046519.88,,,-590017.5,176677.77,-8894008.76,-47263150.42,-715536.58,-2921440.54,97410722.16,-21954006.42,-117816680.11,,57139909.23,,,,-45533185.19,,,,,,67915114.41,113448299.6,,,1
3474,002549.SZ,20210428,20210428,20201231,1,1,4,72336101.15,14749588.74,524658730.28,23472049.69,,,,,,,,,,,,22003552.7,570134332.67,251978625.28,78007462.58,42987735.36,,,,,,37026302.6,410000125.82,160134206.85,902474380.72,,,233911.21,,902708291.93,54678478.65,,,861838763.01,,916517241.66,-13808949.73,390000000.0,,29840.06,390029840.06,220643202.6929,351000000.0,91503617.85,,30718166.65,473221784.5,-83191944.44,-923613.27,62209699.41,155475329.16,217685028.57,,,,905315.41,94070716.28,3360170.56,945157.11,,,-1452.87,463883.41,-133089.74,-5943560.35,1407010.19,-4892.65,-7501965.04,-39359009.77,29535037.45,,160134206.85,,,,62209699.41,,,,,,217685028.57,155475329.16,,,1
3475,603555.SH,20210428,20210428,20201231,1,1,4,-380166771.69,201526370.25,1003429528.91,3419957.87,,,,,,,,,,,,162751489.71,1169600976.49,714893315.13,309818865.82,74801847.04,,,,,,81217153.43,1180731181.42,-11130204.93,,86236330.38,164333.39,11750663.37,,98151327.14,3172011.83,116280431.67,,,,119452443.5,-21301116.36,140460000.0,,638017.0,141598017.0,179836715.38,104470000.0,13289495.42,198000.0,,117759495.42,23838521.58,-37653.33,-8630453.04,23530967.63,14900514.59,500000.0,500000.0,,22734940.25,41394420.73,18279702.08,5537150.55,,,-4483371.17,187001.11,,724263.04,165329.55,,98915191.04,-187415666.26,-102674041.72,,-11130204.93,,,,-8630453.04,,,274145277.31,,,14900514.59,23530967.63,,,1
3476,002860.SZ,20210428,20210428,20201231,1,1,4,110275743.17,19728416.38,667145223.63,5040704.12,,,,,,,,,,,,19833391.7,692019319.45,397651764.02,124553209.28,42801613.09,,,,,,31536998.24,596543584.63,95475734.82,669460396.32,,,271597.14,,669731993.46,61779615.18,191446602.79,,859500000.0,,1112726217.97,-442994224.51,275230000.0,,988.0,275230988.0,-164711286.417,,24607070.27,,1716145.0,26323215.27,248907772.73,-1006686.66,-99617403.62,286741981.61,187124577.99,,,,9628713.09,31346059.42,3264164.91,3021060.38,,,504666.6,352762.85,-564980.83,-6276665.38,-2538142.77,-718308.7,-37266192.94,-172752977.46,132771016.1,,95475734.82,,,,-99617403.62,,,,,,187124577.99,286741981.61,,,1
3477,300417.SZ,20210428,20210428,20201231,1,1,4,66365221.41,,354280280.65,4451048.39,,,,,,,,,,,,8914861.51,367646190.55,187040304.79,100019265.29,32401754.74,,,,,,23045474.12,342506798.94,25139391.61,400000000.0,,11005012.14,21610.0,,411026622.14,13746401.7,,,190000000.0,,203746401.7,207280220.44,,,,,247951672.1207,,63323859.2,,,63323859.2,-63323859.2,-193586.68,168902166.17,34140568.83,203042735.0,,,,-480863.57,11335429.7,624175.45,378510.04,,,,49244.78,,-11005012.14,2647723.66,,8253568.88,-10321260.34,-44342564.62,,25139391.61,,,,168902166.17,,,1635218.36,,,203042735.0,34140568.83,,,1
3478,003025.SZ,20210428,20210428,20201231,1,1,4,93633315.68,1367752.93,251177192.06,616862.2,,,,,,,,,,,,11795328.01,263589382.27,42505810.23,45276515.07,34015549.87,,,,,,19101650.32,140899525.49,122689856.78,,,70320.07,4620983.0,,4691303.07,67038129.57,,,,,67038129.57,-62346826.5,,,1449150.0,401333150.0,62117125.4541,,30145000.0,,16885390.0,47030390.0,354302760.0,-1333568.99,413312221.29,66729091.01,480041312.3,399884000.0,,,1744706.96,12989510.76,1165355.28,,,,-8392711.44,,,-70320.07,120074.29,93451.45,4525213.77,-27591528.85,43105036.02,,122689856.78,,,,413312221.29,,,,,,480041312.3,66729091.01,,,1
3479,002466.SZ,20210428,20210428,20201231,1,1,4,-1127375230.65,1337096029.38,3432186070.47,228786688.13,,,,,,,,,,,,86745680.76,3747718439.36,1676839104.45,492074000.06,660226696.52,,,,,,222144466.84,3051284267.87,696434171.49,22680996.72,42110525.84,351262166.7,84740241.17,,500793930.43,962862769.82,,,42872478.88,,1005735248.7,-504941318.27,4265295073.71,,32185003.06,4297480076.77,746171747.3,6456856833.52,1281872869.31,481403736.29,80978000.0,7819707702.83,-3522227626.06,-29270210.28,-3360004983.12,4342013388.02,982008404.9,,,,51306503.2,256836098.19,85966489.27,863732.56,,,15946614.63,58154460.7,644071681.33,-147824438.55,-290166742.84,388861841.27,66191682.27,246120542.21,-889615091.48,,696434171.49,,,,-3360004983.12,,,,,,982008404.9,4342013388.02,,,1
3480,688683.SH,20210428,20210428,20201231,1,1,4,63310927.81,226432.05,357530118.2,958934.9,,,,,,,,,,,,9383681.95,367872735.05,196922938.56,68562645.77,20388284.05,,,,,,30651578.04,316525446.42,51347288.63,,454500000.0,1959425.82,887159.0,,457346584.82,74301487.17,454500000.0,,570213.23,,529371700.4,-72025115.58,7000000.0,,,7000000.0,-16849778.6781,12000000.0,221067.01,,6172400.0,18393467.01,-11393467.01,-3367617.23,-35438911.19,186397798.08,150958886.89,,,,3350937.16,10228556.68,1529912.85,1422494.3,,,-36041.38,28112.05,-1265600.0,-1959425.82,-491058.61,167353.87,-11864.33,-57038517.56,29212391.62,,51347288.63,,,,-35438911.19,,,2102464.71,,,150958886.89,186397798.08,,,1
3481,603639.SH,20210428,20210428,20201231,1,1,4,406663515.9,6928542.58,2553899419.8,77791809.45,,,,,,,,,,,,97718104.23,2729409333.48,1642617803.93,227334620.48,77921069.61,,,,,,194027590.97,2141901084.99,587508248.49,27192879.31,1747995000.0,13515710.05,86835.0,,1788790424.36,321666773.38,1809995000.0,,19624124.13,,2151285897.51,-362495473.15,168106516.67,,70986176.25,239092692.92,134159655.0365,141000000.0,54371454.11,,183705662.45,379077116.56,-139984423.64,-5780020.0,79248331.7,300980633.01,380228964.71,,,,2295025.53,62125813.54,26573042.42,878902.08,,,-47812.52,3398123.85,-7547186.24,-20612361.94,-14351105.81,5745715.37,-23770706.97,-268722855.47,376751729.22,,587508248.49,,,,79248331.7,,,20081519.09,,,380228964.71,300980633.01,,,1
3482,603045.SH,20210428,20210428,20201231,1,1,4,44203819.04,36487671.73,2413845632.95,,,,,,,,,,,,,16792998.79,2430638631.74,2177270201.47,138836388.74,11705603.41,,,,,,93541183.36,2421353376.98,9285254.76,178230000.0,,896723.48,466431.1,,179593154.58,109383696.25,,,150160000.0,,259543696.25,-79950541.67,931040000.0,,52500000.0,983540000.0,-19397607.24,711900000.0,46442535.51,,53017031.54,811359567.05,172180432.95,25602.25,101540748.29,184189168.79,285729917.08,,,,26377900.84,22745623.28,1997705.87,234121.44,,,1436959.73,52438.5,-1216491.88,-496505.63,-2766954.37,1790393.77,-104725923.95,-174904491.83,158270968.43,,9285254.76,,,,101540748.29,,,,,,285729917.08,184189168.79,,,1
3483,603268.SH,20210428,20210428,20201231,1,1,4,26233299.14,22394409.98,433243999.18,14987281.84,,,,,,,,,,,,3107851.16,451339132.18,236134847.66,94037889.14,14116883.57,,,,,,41601815.52,385891435.89,65447696.29,3994874.49,74883135.0,1197080.59,1000.0,,80076090.08,10467514.08,,12840000.0,2500000.0,,25807514.08,54268576.0,230650000.0,,,230650000.0,3447775.52,323458571.46,21696170.54,4900000.0,35238210.84,380392952.84,-149742952.84,-3814157.4,-33840837.95,70094147.39,36253309.44,,,,3954144.26,30731298.45,4370374.78,3139915.24,,,,117.52,,-237085.49,-5330241.94,-658472.55,-3884960.18,-26204345.96,2111416.14,,65447696.29,,,,-33840837.95,,,8827826.9,,,36253309.44,70094147.39,,,1
3484,601858.SH,20210428,20210428,20201231,1,1,4,469516644.65,-86072273.49,2737901711.39,24501771.48,,,,,,,,,,,,100866022.63,2863269505.5,1730038880.83,439870255.25,88328298.33,,,,,,135804233.27,2394041667.68,469227837.82,2175193323.22,350700000.0,52702695.91,21162.0,,2578617181.13,32845446.98,350700000.0,,4071969014.64,,4455514461.62,-1876897280.49,94305.57,,,94305.57,349378529.129,149157.59,150328013.71,32218.33,1619472.66,152096643.96,-152002338.39,1924209.83,-1557747571.23,3800584609.58,2242837038.35,,,,48089705.21,27461291.29,17382793.38,157861.24,,,,28488.21,,-3255028.29,-484804.46,-1402852.39,-73683896.85,-56137712.28,123724587.11,,469227837.82,,,,-1557747571.23,,,3903034.49,,,2242837038.35,3800584609.58,,,1
3485,300111.SZ,20210428,20210428,20201231,1,1,4,67361394.01,3480554.44,267097840.39,3324604.22,,,,,,,,,,,,11827241.61,282249686.22,119967931.6,28109604.51,20647404.26,,,,,,60210688.74,228935629.11,53314057.11,120000.0,203168532.16,,494579.1,14254.13,203797365.39,22361969.18,272261.16,,7920748.61,,30554978.95,173242386.44,,,,,157178429.1666,113330000.0,29561719.11,12000000.0,46150000.0,189041719.11,-189041719.11,-1264136.97,36250587.47,75611161.59,111861749.06,,,,-51570436.48,17671651.78,1257705.26,2358178.03,,,-279138.82,,,-687280.23,-17237.46,,3614410.16,12460806.77,-2336550.35,,53314057.11,,,,36250587.47,,,,,,111861749.06,75611161.59,,,1
3486,688069.SH,20210428,20210428,20201231,1,1,4,192776161.59,,167579937.37,,,,,,,,,,,,,20323311.35,187903248.72,177905933.97,35302023.32,29201647.58,,,,,,36537854.19,278947459.06,-91044210.34,,599500000.0,4135085.29,,,603635085.29,23030372.85,1328000000.0,,,,1351030372.85,-747395287.56,,,2333384.33,950734184.33,-823848726.6536,,23788000.0,,22178646.33,45966646.33,904767538.0,,66328040.1,118623494.11,184951534.21,948400800.0,,,3339960.0,2657801.16,366222.98,122934.74,,,,,-1504100.71,-4135085.29,-2190096.71,225615.11,-11376336.77,-361209227.19,87404440.01,,-91044210.34,,,,66328040.1,,,11089747.45,,,184951534.21,118623494.11,,,1
3487,300099.SZ,20210428,20210428,20201231,1,1,4,113728348.85,305441.57,508812505.24,46097507.33,,,,,,,,,,,,24616877.75,579526890.32,264127727.27,75926446.98,65594992.61,,,,,,71478705.68,477127872.54,102399017.78,,861986000.0,5257421.27,371866.79,,867615288.06,22831244.35,876456000.0,10653164.04,,,909940408.39,-42325120.33,2000000.0,,,2000000.0,96366814.2175,1000000.0,100622857.52,,6623542.45,108246399.97,-106246399.97,,-46172502.52,175910673.59,129738171.07,,,,2901204.76,17195748.62,11557443.23,98653.9,,,-410702.1,,155959.77,-11915983.86,-1878927.11,-583659.35,-76684509.19,59463069.53,-11533070.84,,102399017.78,,,,-46172502.52,,,,,,129738171.07,175910673.59,,,1
3488,002530.SZ,20210428,20210428,20201231,1,1,4,-1223403567.15,11879935.97,1286446112.28,723255.68,,,,,,,,,,,,48742734.37,1335912102.33,638579303.39,478757565.96,64468158.46,,,,,,160258535.86,1342063563.67,-6151461.34,,1339206836.06,20264932.47,257798.54,,1359729567.07,180463767.32,1217316000.0,,,,1397779767.32,-38050200.25,467330933.92,,,479700933.92,54586249.41,309016006.8,36078228.2,22344000.0,856204.62,345950439.62,133750494.3,-478668.57,89070164.14,579863605.83,668933769.97,12370000.0,12370000.0,,1154091446.49,62624634.7,79660454.37,12921625.04,,,154632.37,982221.2,-644569.71,-18148829.13,-49243330.56,-4008241.57,-31316437.19,-102826770.64,101125334.47,,-6151461.34,,,,89070164.14,,,,,,668933769.97,579863605.83,,,1
3489,601139.SH,20210428,20210428,20201231,1,1,4,1382034166.14,232833050.89,16903285732.94,,,,,,,,,,,,,227987931.11,17131273664.05,11437291924.89,1452866003.37,624276273.83,,,,,,589200251.53,14103634453.62,3027639210.43,1225621912.12,,157028103.62,120713364.7,8352786.0,1511716166.44,978407962.15,291419.7,446353327.16,896927400.0,,2321980109.01,-810263942.57,913662131.43,,2000000000.0,2943062131.43,3602138939.1298,3401125787.78,758751960.78,30583999.55,84611905.0,4244489653.56,-1301427522.13,-5269094.93,910678650.8,2968140505.8,3878819156.6,29400000.0,29400000.0,,82085188.67,723698147.3,97029937.46,36683570.63,,,-54751133.89,5789470.84,-2070892.99,-159486280.42,-32939260.44,-5778381.12,127165389.82,-381836187.42,853711628.44,,3027639210.43,,,,910678650.8,,,104342186.52,,,3878819156.6,2968140505.8,,,1
3490,002077.SZ,20210428,20210428,20201231,1,1,4,125723780.96,93350191.62,815020189.79,26657835.92,,,,,,,,,,,,44443469.38,886121495.09,349482603.03,98917915.85,40515652.29,,,,,,64434564.98,553350736.15,332770758.94,40320178.56,,220036.39,69235100.0,676429057.63,786204372.58,85246104.31,231666360.93,,184528.1,,317096993.34,469107379.24,1120070200.0,,621830659.38,1741900859.38,1838814092.7471,2155221805.67,87453043.88,7560000.0,428056213.05,2670731062.6,-928830203.22,-596383.07,-127548448.11,531287141.0,403738692.89,,,,4630684.32,108671583.56,5141687.49,17723769.01,,,-44502915.05,343007.05,-16348530.12,-40730650.86,-169027.93,1232634.21,84663402.98,-13303864.41,-25361065.3,,332770758.94,,,,-127548448.11,,,31706071.41,,,403738692.89,531287141.0,,,1
3491,002713.SZ,20210428,20210428,20201231,1,1,4,217204097.01,2942458.4,3632328497.91,0.0,,,,,,,,,,,,154333471.77,3786661969.68,1970655934.64,788071914.99,167702269.17,,,,,,652343740.5,3578773859.3,207888110.38,0.0,1363984905.09,11667562.07,122089312.87,0.0,1497741780.03,104361588.16,1298890000.0,14161301.0,0.0,,1417412889.16,80328890.87,252972730.23,,,252972730.23,164452486.3,90000000.0,49693345.29,47355331.7,0.0,139693345.29,113279384.94,-152278.94,401344107.25,691549915.05,1092894022.3,0.0,0.0,,31783270.56,30784257.88,11423278.22,27610512.55,,,-92842435.07,648371.64,-14939883.0,-11039551.11,7481314.0,2560962.44,9604909.02,-40931831.01,25598378.85,,207888110.38,,,,401344107.25,,,,,,1092894022.3,691549915.05,,,1
3492,002723.SZ,20210428,20210428,20201231,1,1,4,25884639.69,22994277.78,936986853.91,49678519.83,,,,,,,,,,,,27921851.94,1014587225.68,717557102.98,152870993.9,21167305.0,,,,,,62797959.55,954393361.43,60193864.25,9800000.0,,5907423.27,814260.0,1671159.8,18192843.07,14710398.41,68300000.0,,4900000.0,,87910398.41,-69717555.34,207890000.0,,6099000.0,239455870.0,56732599.1051,175470006.55,14884331.49,,1574980.01,191929318.05,47526551.95,-1695395.68,36307465.18,72827595.22,109135060.4,25466870.0,,,2784723.56,32343973.22,1590543.01,1504212.15,,,-61147.67,,-4946005.03,-3043372.56,-1953412.22,507866.5,22288966.71,-208920543.76,169219142.87,,60193864.25,,,,36307465.18,,,,,,109135060.4,72827595.22,,,1
3493,688529.SH,20210428,20210428,20201231,1,1,4,83576974.76,31061014.69,995202651.06,5532957.51,,,,,,,,,,,,43958679.12,1044694287.69,638729984.24,195641801.0,36532333.4,,,,,,69390902.2,940295020.84,104399266.85,32833861.6,90209250.0,,11001.98,,123054113.58,100240866.6,436000000.0,,,,536240866.6,-413186753.02,492291496.46,,,1095036456.46,-445679138.1543,664180437.61,33061486.6,,11651077.94,708893002.15,386143454.31,483809.25,77839777.39,146541522.73,224381300.12,602744960.0,,,2288797.99,21826920.53,2951384.89,,,,720.27,,-1013821.49,-209250.0,2222883.25,,-70916011.57,34186044.79,18769791.93,,104399266.85,,,,77839777.39,,,2911464.0,,,224381300.12,146541522.73,,,1
3494,000405.SZ,20210428,20210428,20201231,1,1,4,2447544.33,0.0,1412800.0,,,,,,,,,,,,,4569146.89,5981946.89,377356.26,1839935.7,44225.26,,,,,,443080.28,2704597.5,3277349.39,,,2291448.61,,,2291448.61,13129.2,,,,,13129.2,2278319.41,,,,,-1389750.61,,,,,,0.0,-227.28,5555441.52,922375.4,6477816.92,,,,0.0,65175.12,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1222685.77,4340752.06,-61269.03,,3277349.39,0.0,0.0,0.0,5555441.52,,,-4737538.86,0.0,,6477816.92,922375.4,0.0,0.0,1
3495,603527.SH,20210428,20210428,20201231,1,1,4,62366261.41,8951436.38,3948778378.41,1635059.0,,,,,,,,,,,,13552290.02,3963965727.43,4008641677.25,58144063.3,56336602.49,,,,,,59546024.76,4182668367.8,-218702640.37,2172702.54,,,2000.0,,2174702.54,82981615.81,10000000.0,1556169.62,,,94537785.43,-92363082.89,460000000.0,,,460000000.0,-329250257.0378,275000000.0,48014558.06,,,323014558.06,136985441.94,-1273918.37,-175354199.69,288357941.26,113003741.57,,,,2838136.92,28168550.1,1060032.97,9000.0,,,2958.4,11400.51,,-4181.77,-3581150.07,-7238.72,-177665831.81,-158266859.2,11757245.28,,-218702640.37,,,,-175354199.69,,,6891280.19,,,113003741.57,288357941.26,,,1
3496,600339.SH,20210428,20210428,20201231,1,1,4,866250853.01,629590865.48,71130682663.08,284556197.59,,,,,,,,,,,,4615442962.67,76030681823.34,53389489187.35,12712415742.65,2325393942.05,,,,,,7950762956.02,76378061828.07,-347380004.73,,281850801.14,25222247.7,11278403.5,,318351452.34,492175144.08,230886420.66,,,,723061564.74,-404710112.4,1533560622.0,,,1533560622.0,621032094.1303,1500000000.0,285721114.73,2582443.1,1125000.0,1786846114.73,-253285492.73,-369748380.75,-1375123990.61,30978454019.42,29603330028.81,,,,22807342.88,689922118.25,135392528.56,99978026.55,,,-4433292.37,14448460.31,,-67636043.29,22290163.63,,-1196784817.93,-11447137737.8,9804446871.27,,-347380004.73,,,,-1375123990.61,,,83484656.72,,,29603330028.81,30978454019.42,,,1
3497,600113.SH,20210428,20210428,20201231,1,1,4,25983362.57,3768091.61,631981437.47,4148287.62,,,,,,,,,,,,24761804.31,660891529.4,250839096.73,103157487.97,79283853.94,,,,,,25653188.63,458933627.27,201957902.13,38351297.59,,,81816.25,90216858.54,128649972.38,71821680.99,71500000.0,,40333077.1,,183654758.09,-55004785.71,95000000.0,,30974267.0,146534267.0,3630047.3544,190500000.0,26428636.41,,42605880.33,259534516.74,-113000249.74,,33952866.68,206819784.5,240772651.18,20560000.0,20560000.0,,,22960070.35,15628558.84,4777770.8,,,31954.79,,122983934.44,-34164643.9,-350649.54,-30745983.61,-91190578.2,-2806745.4,164835382.62,,201957902.13,,,,33952866.68,,,247376.76,,,240772651.18,206819784.5,,,1
3498,605338.SH,20210428,20210428,20201231,1,1,4,175132917.11,-22732739.8,1095861425.12,,,,,,,,,,,,,53259908.84,1149121333.96,643156163.08,140741393.67,72753215.53,,,,,,42573392.68,899224164.96,249897169.0,14371031.31,55000000.0,2467657.14,293446.43,,72132134.88,111239536.52,830676500.0,,,,941916036.52,-869783901.64,,,,758880000.0,160654108.3129,,,,11518772.76,11518772.76,747361227.24,,127474494.6,432182360.17,559656854.77,758880000.0,,,63717.93,20076310.17,2458965.79,4160742.01,,,-120614.25,104710.38,-28702504.34,-2466923.69,-1211842.94,8595720.83,42719204.83,-12446704.28,63710672.77,,249897169.0,,,,127474494.6,,,555536.48,,,559656854.77,432182360.17,,,1
3499,300192.SZ,20210428,20210428,20201231,1,1,4,137475259.77,26296985.34,685895509.53,1292327.88,,,,,,,,,,,,9993169.7,697181007.11,190417372.47,238126490.65,49183277.4,,,,,,66759371.74,544486512.26,152694494.85,7503162.59,3520000.0,444019.45,125902.47,,11593084.51,19831476.43,198753065.0,,,,218584541.43,-206991456.92,35000000.0,,11034000.0,340273997.06,238394982.0396,167000000.0,16902931.93,3748814.75,,183902931.93,156371065.13,-1659720.82,100414382.24,422428279.63,522842661.87,294239997.06,600000.0,,41091166.08,29668113.03,2231334.53,17001019.61,,,-288762.73,328.21,,282625.59,2276884.68,596020.83,-3061755.47,-73415563.83,-27459160.79,,152694494.85,,,,100414382.24,,,,,,522842661.87,422428279.63,,,1
3500,600654.SH,20210428,20210428,20201231,1,1,4,-182335142.27,173723493.63,2621575630.39,8592047.29,,,,,,,,,,,,544875235.12,3175042912.8,1018122027.28,1463601631.13,84307066.46,,,,,,591070686.45,3157101411.32,17941501.48,199004000.0,,322483.06,169592403.41,,368918886.47,60035966.35,40000000.0,24391280.09,150549000.0,,274976246.44,93942640.03,447608538.8,,146026087.98,593634626.78,-225934322.95,542001602.92,84991838.31,,69878066.8,696871508.03,-103236881.25,-11028497.59,-2381237.33,393636713.28,391255475.95,,,,20047609.66,47906130.45,13648338.53,10377231.44,,,266043.57,81879.41,-1796975.0,-302082133.33,-9214406.79,-73296919.14,5896872.67,279310747.7,10873063.51,,17941501.48,,,,-2381237.33,,,24535667.44,,,391255475.95,393636713.28,,,1
