No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,alpha,hsigma_barra,beta_barra,BIAS,BLEV_barra,BP,BTOP_barra,CETOP_Barra,DEA,DIF,DP,DTOA_barra,EP,ETOP_barra,G/PE,LNCAP_barra,MACD,MLEV_barra,M_reverse_180,M_reverse_20,M_reverse_60,NCFP,OCFP,OCF_G_q,PSY,Profit_G_q,ROA_q,ROA_ttm,ROE_G_q,ROE_q,ROE_ttm,RSI,SP,STOA_Barra,STOM_Barra,STOQ_Barra,Sales_G_q,assetturnover_q,assetturnover_ttm,bias_turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,cashratio,cmra_barra,currentratio,dastd_barra,debtequityratio,epcut_ttm,exp_wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,financial_leverage,grossprofitmargin_q,grossprofitmargin_ttm,holder_avgpctchange,momentum_barra,nonlinearsize_barra,operationcashflowratio_q,operationcashflowratio_ttm,profitmargin_q,profitmargin_ttm,return_12m,return_1m,return_3m,return_6m,std_12m,std_1m,std_3m,std_6m,turn_12m,turn_1m,turn_3m,turn_6m,wgt_return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m
25,000040.SZ,深鸿基,1994/8/8,房地产,房地产,1789150717,TRUE,29.01554404,0.059548086,-0.333943596,-1.686219915,-0.361210175,0.317774348,0.00543895,2.787353816,-1.135224698,-0.25037977,-0.556871457,-0.549100803,0.015432036,-2.340992217,-2.343940574,1.899121135,-0.090565057,-0.780277942,1.324542699,-2.109808401,-1.786019474,-1.437135846,0.604515623,0.768239208,-0.423540701,0.577462967,-2.239550012,-1.266002494,-1.469290002,-2.168241481,-1.462102275,-1.896059926,-0.54267838,-0.269172303,-1.478175851,-2.204762989,-1.970701506,-0.383107097,-0.240163823,-0.374230362,-1.672465621,-1.491914575,-1.700500092,-1.665518166,-0.21967525,-0.773416131,-0.643982416,-1.390599694,0.822886113,-1.868360818,-1.205378093,-0.60772561,-0.924106361,-1.093807092,-0.370199718,-0.646841143,0.41968907,1.722005361,0.648936833,0.223814102,0.266128957,-0.107530278,-2.3819481,-2.765121725,0.348517915,-0.572539935,0.296140232,1.989157799,-1.247571311,-0.466111262,-1.550355842,-1.168696112,-1.24868953,-1.400691463,-1.465947358,-1.413007312,-1.242080332,-0.929670016,-1.201207834,-1.10664257
26,000042.SZ,深长城,1994/9/21,房地产,房地产,1673846650,TRUE,68.53932584,-0.776734143,-1.048569677,-1.102705008,0.501962339,1.515041587,2.521569194,1.43798043,-1.866742112,0.752371691,1.013728907,2.197813965,0.810158663,-0.86947447,-0.870679018,-0.519902274,-0.113453817,0.838453231,1.331982871,-1.46170234,-1.081466616,-1.349111788,-2.218970882,-1.64163724,0.899273978,1.172227038,-2.229916425,-0.580796629,-0.647596,2.312584559,-0.891234893,-0.794019214,1.184640552,0.402440414,-2.008676093,-2.153061107,-2.041487038,-0.071187801,-0.358805761,-0.438455437,-1.628528665,-1.187112914,-1.463690868,-1.638000289,-0.857745642,1.834484714,-0.618020909,-1.635252909,1.549152475,-0.636443908,-1.208342698,-0.557704827,-0.803344565,-1.035943724,0.798584052,0.03030616,0.272356304,2.94092897,-1.108602663,0.282592734,-0.952927621,-1.638784978,-2.358312362,-0.805166385,-0.931042403,0.730024517,-0.184659253,0.091456906,-1.700489981,-1.469737802,-1.169536766,-1.909954141,-1.512151776,-1.340178387,-1.539780614,-1.624710297,-1.298110438,-0.782513065,-1.309715258,-1.259081943
27,000043.SZ,中航地产,1994/9/28,机械,房地产,1253887462,TRUE,33.56766257,-1.66257642,-0.827205204,0.546970831,-0.447025925,2.512696932,2.997007955,1.264908007,-2.432093129,-0.64184805,-0.751249748,1.835787936,0.856452024,1.922952059,1.925124264,2.080155761,-0.161891623,-0.53164568,2.506074028,-0.145946659,0.435927308,0.844879934,-2.193570187,-2.347011553,-0.612988709,-0.104468441,-0.907581676,-0.740751328,0.142914379,-0.766745815,-0.814336287,0.040853058,-0.814953554,1.686336783,-1.186566449,-0.379937396,-0.412522866,-0.541182152,-1.160621376,-0.843556427,-0.200866099,0.798837415,0.509470129,0.420174917,-0.959295034,1.594880108,-0.112498612,-0.237695683,0.665084618,1.828405888,-0.776253091,-0.612213426,-0.672868858,-0.657848879,0.637607867,0.786820476,1.333521734,-0.234582876,-2.094293187,0.395172627,0.966379562,-2.013824205,-0.604105953,0.299913713,-1.651806566,-0.466899366,-0.6983339,-1.534102698,-0.41310089,-1.62576622,0.073107,-0.256592722,-1.033160425,-0.402568397,-0.6758155,-0.663736521,-1.18556184,-0.590073587,-0.581497431,-1.057888285
28,000045.SZ,深纺织A,1994/8/15,电子元器件,电子,1019201040,TRUE,-1.121495327,0.271967283,0.142537986,-1.234662938,-0.47190557,-0.268681397,-1.202102062,0.205204699,0.103148153,0.221259657,-0.17109532,-0.678419448,-0.943803143,0.443758074,0.443796023,2.238537008,-0.188114739,-0.482636932,-0.49232552,-0.230348137,2.065696582,-0.048410705,0.226277427,-0.127370663,-0.249920173,-0.978216091,0.653947774,0.32647142,1.135244357,0.886159815,0.131424128,0.763801778,-1.117492098,-0.894078005,0.698603637,0.73795325,0.198445002,-0.123430456,-0.1177928,-0.092692989,-0.346885386,-0.133394442,-0.732939529,-0.43874281,0.307637044,-0.528214988,-0.427732315,-0.716790897,-0.289815076,-0.570590338,0.18248331,1.383046707,0.944040656,0.506149,-0.659737298,0.464102868,0.309684292,0.310959594,0.899279516,0.173064588,0.000943225,0.172577911,-0.086302783,-0.491634365,1.035637608,-1.179067071,-0.313215358,0.332285443,-0.029045101,0.582523702,-0.945332204,-0.570372344,0.627465747,0.796515048,0.100979977,0.40126142,0.234910881,1.718350236,-0.163379618,-0.185664777
29,000046.SZ,泛海建设,1994/9/12,房地产,房地产,15121488505,TRUE,16.91176471,-0.555077748,0.579174672,-0.033981872,-0.138072797,0.284046968,0.510263701,-0.324448679,0.408483774,-2.969751096,-2.571459074,-0.561444647,-0.145224396,-1.135259267,-1.136171474,-1.171963253,0.642782965,1.524671313,0.47235265,0.385602665,-0.152916544,0.858035883,0.023977395,0.37805864,-0.466483541,-1.83863046,-0.795192909,-0.879351816,-1.347607416,-0.648969238,-0.929396656,-1.366828982,-0.6828212,-0.40743027,0.220607099,0.280845198,0.011881985,-2.666307897,-0.687863613,-0.664474774,1.171557416,0.576986237,0.224957295,0.433502654,-1.079999695,0.724305269,0.769646131,0.508986731,-0.452110313,-0.757737689,-0.203741578,-0.160751084,-0.353853259,-0.348352251,-0.510192043,0.2493534,0.582541383,-0.855415595,-1.064165014,-0.645641814,-0.325196199,0.504104973,1.531036538,0.710194626,-1.112951593,0.033701153,-0.311680345,-0.622125569,0.950409256,-0.874066234,0.576064018,0.539287285,-0.039618125,-0.031244498,-0.325025902,-0.288378158,-0.08351106,-0.101440066,-0.128676606,0.044482271
30,000049.SZ,德赛电池,1995/3/20,轻工制造,电子,1150733227,TRUE,-10.82045184,2.402612209,1.858966734,-0.593376966,1.626627002,-1.32618491,-2.374890305,0.115222925,-0.108693842,0.288001385,1.136018529,-0.913730541,1.215841603,-0.816657337,-0.817932554,-0.234495299,-0.126304593,2.062187182,-1.502033038,0.742012039,-0.091765779,0.089972157,-0.252701457,-0.824089453,1.041951329,-0.586154293,2.487497892,0.239437317,-0.049429719,0.885657442,0.348934132,0.127249735,1.136095146,-0.320745019,1.625796019,2.033182333,2.699494727,0.417960661,2.210039994,1.373967333,1.573004399,2.480536967,2.677947582,2.820374752,-0.746142922,0.378091959,-0.124816756,1.15085881,-1.236997654,-0.672484948,2.876596761,2.154825198,2.400438364,2.750560655,1.361552018,-0.192616676,-0.302536603,-1.548381978,2.267226705,0.406026983,0.826162554,-0.525877493,0.003499535,-0.105516159,1.909043943,1.549145037,-0.543287011,3.721501992,0.741926697,0.483626621,0.075238897,1.530952244,2.527678611,2.660792509,2.777446047,2.70993442,2.519708198,2.221870663,2.895119726,2.888392796
31,000050.SZ,深天马A,1995/3/15,电子元器件,电子,1969634625,TRUE,3.418803419,-0.972240112,-0.625868253,0.066904951,-0.601423868,2.564045364,0.814946276,2.624006517,0.984196568,-0.322799944,-0.486165205,1.825913514,1.037520241,0.199149968,0.199077759,-0.635207738,0.038251664,-0.193871183,2.42220639,-0.602254067,-0.501973897,-0.267812729,-2.254647147,1.005005506,1.202007914,-0.991279438,-0.84514541,-0.904336147,-0.834733612,-0.486868951,-0.690155921,-0.153591289,-1.195195533,-0.201364191,-0.347151126,-0.646723018,-0.190792263,-0.956287385,-1.333016665,-1.224854981,-0.647733813,-0.901036456,-0.447182654,-0.512786202,0.185174615,0.033415797,-0.123750427,-0.435177588,2.783243209,-0.186885866,-1.072755735,-0.615066324,-1.008397671,-1.141804064,0.671259578,-0.504463526,-0.353031886,-0.891802282,-0.888058552,0.028603199,-1.818250913,1.295550857,-0.505395318,-0.159654789,-0.917824899,-0.668329799,-0.521665938,-0.926986648,-0.015083354,-0.691536282,-0.372851051,-0.327734301,-0.475335113,-0.772650032,-0.340483143,-0.405504294,-0.638757014,-0.900141322,-0.997632214,-0.983800202
32,000055.SZ,方大A,1996/4/15,建材,建筑装饰,1059083653,TRUE,3.592814371,-0.58195525,-0.221329714,0.516594641,-0.196195164,-0.288831202,-0.986620836,-0.688199056,-0.596382206,-0.809490449,-0.527161964,-0.287775324,0.193925492,-0.353577285,-0.354356798,-0.308557715,-0.258026126,0.308017386,-0.374344773,0.065169179,-1.245079793,-0.214419453,-0.5276444,-0.480155198,-0.502379004,-0.273811698,-2.118769487,-0.781967127,-0.505366558,-1.425820147,-0.700764701,-0.266935648,-0.886113009,-0.45870291,1.456672599,0.615923864,0.587401178,0.044007396,0.070825059,0.033611292,0.899438291,0.019777206,-0.185947919,0.630730772,-0.204453507,-0.096676745,0.283257784,0.276366765,0.60059387,-1.16730386,-0.322602809,0.016566009,-0.087681519,-0.339051244,-0.110464662,-0.220492589,-0.296198207,-0.445673007,-0.373299863,-0.578979696,-1.193036407,0.304030557,-0.501072249,-1.502570959,0.210830078,0.576484872,-1.963021582,-1.332287294,0.776553684,-0.618398761,-0.336434794,0.530577594,2.240350156,1.162596224,1.124282964,2.039895406,0.828975274,0.008641339,-0.484739243,-0.752905182
33,000056.SZ,深国商,1996/7/8,房地产,房地产,712893692.2,TRUE,-11.47540984,1.213160758,1.45857047,-0.597847046,-1.547618515,1.752578278,-1.592963155,-0.019096988,-0.288237956,0.565797804,-0.100302161,-0.241407142,1.619253843,1.034851224,1.035690491,-2.227616071,-0.406723286,-1.249046768,1.427312431,-0.379477283,0.65867563,0.682444232,0.260929969,-0.653041037,0.49066258,-1.778064651,0.124489988,-0.296247261,0.402395852,-0.294745416,-0.074893582,3.068627852,-1.077330241,-0.794438077,-0.60387812,-0.52994382,-0.525891692,-1.324199265,-0.434229745,-0.712899226,-0.425544405,-0.280098297,-0.511508679,-0.365262138,-0.300915102,0.180675109,0.044906957,0.785115799,1.677142704,-0.346881564,-0.090685564,-0.645309768,-0.417641935,-0.215035788,2.525520394,-0.136608724,1.15208732,0.205916846,1.422916825,-0.109216751,0.462790428,-0.365749466,-2.055471995,-2.365747674,0.834336498,-1.561910047,0.297645643,1.268319887,0.62521667,0.558744352,1.000491406,0.721672343,-0.778320445,-0.650531887,-0.824091371,-0.724793935,-0.15071786,-0.719710537,0.022744044,0.07080709
34,000059.SZ,辽通化工,1997/1/30,石油石化,化工,7887326831,TRUE,5.349182764,0.977141277,-0.781745901,0.933329113,1.765911698,1.919867889,1.665663416,1.484233577,1.216299527,-0.623168087,-0.404241173,-0.835504111,1.37526903,0.294350487,0.294861488,0.648316819,1.401215946,0.508256909,2.135493512,-0.438967516,1.55711474,-1.277683922,1.909079322,1.114345066,2.2583083,0.990108653,1.548128796,-0.626175802,-1.153982737,0.017105274,-0.342286757,-0.640563498,2.322096267,-1.058453498,0.445701292,0.475536118,-0.18640102,-0.594807334,-2.542954757,-2.661700836,-0.43637125,-0.049059345,-0.553429078,-0.62780498,1.717355768,-1.250060406,2.111467965,0.062820485,2.299952071,0.618236631,0.296623248,1.507705193,1.044673459,0.58078103,0.971907343,0.987519102,1.38215957,-0.163494886,0.622236622,-1.534584891,0.195288773,0.357920652,0.997274833,0.63330566,0.149213893,1.586917553,0.222407704,0.106325481,0.477662747,0.425434919,0.067737497,-0.000501038,0.096186453,0.347124665,-0.133289062,-0.165107372,0.242806915,0.879486828,0.026291158,0.022209469
35,000060.SZ,中金岭南,1997/1/23,有色金属,有色金属,10801005600,TRUE,1.090909091,0.848726859,-0.488721061,1.202348436,0.631678228,-0.643155221,-0.33878091,-0.031421905,1.096100537,1.378788427,1.261930858,1.087123288,-0.197671858,0.903122172,0.90461513,-1.065789534,0.340242468,1.331557369,-0.739027774,-0.678307371,0.117361694,-0.458150077,-0.160174425,1.278209679,0.743165374,-0.360864837,-0.245640842,0.428086771,1.286371438,0.005662573,0.55599152,1.049325258,0.008988589,-0.441561,-0.22811809,-0.092810585,-0.603535257,-0.604379813,-0.139764413,-0.047647804,-0.472235569,-0.064018632,-0.59577424,-0.716211075,-0.288762884,-1.050051878,-0.241205407,0.374152214,-0.595673997,1.249316344,-0.263836789,-0.189966424,-0.064117926,-0.161789533,-0.392033564,0.252266057,0.802632857,0.156835135,0.085306947,-0.554020779,0.12217612,0.560019,0.331753217,0.756966481,-0.049128173,1.263498201,0.685782813,0.444686178,0.185066519,1.557533111,0.264098222,-0.019778328,-0.47394554,-0.217793037,-0.572686889,-0.655372919,-0.076260814,0.171519386,-0.379413733,-0.293166764
36,000061.SZ,农产品,1997/1/10,农林牧渔,商业贸易,6184227887,TRUE,2.859135286,-1.700449828,0.365955402,-2.104070315,-1.537679405,1.113782017,0.479445605,-0.713696588,0.139451995,-1.636340607,-2.712184398,-0.127364378,-0.090970744,-0.22019421,-0.220327683,0.587760532,0.315116181,-2.414721202,0.03283553,-1.406068059,-0.575010939,-2.242397564,2.136565139,0.978579196,0.037169288,0.669669608,0.387946614,-0.195268985,-0.321485747,-0.351079303,-0.345086735,-0.424576712,-0.438323232,-0.601485435,-2.176138525,-0.208793539,-1.639509359,-0.572907899,-1.207617261,-1.182137757,0.479377003,2.720455792,0.843682332,0.441806007,1.629913377,-0.311766624,-0.318584057,-1.252423001,0.125210212,-0.773428372,-1.924223184,-0.596669644,-1.19316811,-1.559049833,-0.280157619,1.872730133,2.198650811,2.486845973,-0.930042389,-0.763430237,0.640091745,0.996842028,-0.115996038,-0.559131958,-0.877383,-1.59141105,-1.111573429,-0.442242431,-2.171623273,1.031562933,-0.482014199,-1.576690052,-1.987535906,-0.420565001,-1.576623391,-1.801879399,-2.195161821,-1.93403462,-1.798759862,-1.905574917
37,000062.SZ,深圳华强,1997/1/30,电子元器件,电子,1470516306,TRUE,6.597938144,-0.619289383,-0.161531233,-0.705410945,-0.651102596,-0.388293631,1.666299018,0.923806126,-0.217411744,-0.34247553,-0.734742448,0.674670697,-0.43226588,-0.745073386,-0.746357475,0.02111698,-0.06215689,-0.69851114,-0.557754056,-0.580168901,-0.229623903,-0.923478845,2.472243817,1.219074325,-0.156886374,0.201401399,-0.15089783,0.820644538,-1.325789588,0.022776038,0.697923076,-0.559659376,0.079886323,0.810730635,-0.451717166,-0.465172322,-0.292729782,-0.575662298,0.27500695,0.094175056,-0.762545933,-0.666398397,-0.532960002,-0.74529892,0.437829527,0.68742351,-0.059155523,-0.671085809,-0.423963382,-0.563718504,-0.760960278,-0.631719438,-0.821630127,-0.802713285,-0.442152082,-0.364280712,-0.410229055,1.121470451,-0.715844883,0.282489656,-0.044953644,-2.02786017,-0.192938133,-0.292233664,-0.848343078,-0.208401106,-0.747130417,0.702653434,-0.214720665,0.284793486,-0.430542483,-0.894528255,-0.490169946,-0.519867318,-0.338836272,-0.54100083,-0.690795747,-0.731329888,-0.721135073,-0.619861077
38,000063.SZ,中兴通讯,1997/11/18,通信,通信,32476829143,TRUE,-0.920873124,-0.296585918,0.841077435,-0.930786095,0.043272864,1.912350315,-0.175383709,-0.124327379,-1.502985811,1.238484365,1.367417148,-0.660629294,1.73371084,-0.45062495,-0.450633694,-0.511711165,1.15140111,-0.357941853,1.112844877,-1.446552855,1.307784314,-0.426698435,0.27287424,-0.999982998,-0.025594449,0.357877581,0.21770131,-1.021482998,-0.775371799,0.52714014,-0.617413563,-0.548577064,0.064741573,0.934780899,-0.888082089,-0.769221194,-0.056798543,0.162831186,0.462359583,0.540053979,-0.153745263,-0.283081987,0.431898931,0.474308645,-1.129643963,-0.434652478,-0.373145047,0.000358855,1.952553002,-0.35885774,-0.325095163,-0.32259515,-0.30596066,-0.317830001,1.724457606,0.122544367,0.022169028,1.000840589,0.034126568,1.009327938,-0.625425728,-0.473794417,-1.245282224,-1.100021252,0.016193137,-0.380007907,0.445931777,-1.213896709,-0.847545722,-0.318010156,0.362622518,0.294957391,-0.601792414,-0.65803261,-0.284781579,-0.27226385,-0.398036521,-0.327205462,-0.138186274,-0.396878881
39,000065.SZ,北方国际,1998/6/5,建筑,建筑装饰,1829041971,TRUE,16.30347054,2.5205369,2.64905178,-0.467977809,2.65372255,1.457818563,-1.224663604,0.007824286,-0.604788738,2.174126651,2.185389287,-0.844866823,0.504575809,-1.151195873,-1.159559976,-0.314571525,-0.142498188,2.12919106,1.368856588,-0.695944995,1.495391758,1.437879811,-1.286372266,-1.033500602,-2.114771306,2.998264081,1.523459006,0.557704307,-1.103888542,-1.763191335,1.423082233,-1.428227979,2.792557844,-1.27435143,-0.604247898,-0.807339057,-0.601506659,-0.327081623,-0.995295271,-0.548811325,-0.289993635,-0.549489297,-0.528196249,-0.243443677,0.072841665,-0.262611931,0.719620527,1.753350408,1.722137565,-0.911143465,0.095664704,2.04864986,1.503809719,0.582803916,1.074028235,0.436424668,-0.284478522,-0.744895731,2.492865788,0.28080234,-1.16360834,0.604128208,1.593729579,-0.537712307,1.244356875,2.742072542,0.702136461,2.06003789,1.112009275,2.101520562,1.435521055,0.753471858,-0.952176439,-0.976264062,-1.10503797,-0.919343463,-0.076361034,1.037989689,-0.623001262,0.065750388
40,000066.SZ,长城电脑,1997/6/26,计算机,计算机,2261280078,TRUE,-5.084745763,-0.081148073,-0.825367628,0.180514474,0.882698156,-0.33847389,1.840160985,0.086002237,0.904206147,-0.442530842,-0.079579228,-0.198653901,0.293442095,-0.531493459,-0.532135463,-0.669242069,-0.006794718,0.607040214,-0.195338319,-0.815391677,0.185757637,0.28769401,0.384395613,0.405155295,0.744547297,-1.161767459,-2.22133695,-1.304188622,-0.950697541,-2.195692776,-1.066095741,-0.836471981,1.399181629,1.75665463,-0.011657332,0.354383663,0.348257064,-0.905088852,0.664991664,0.722002951,-0.281668461,0.246640844,0.240600385,-0.056262003,-1.033970796,-0.300183188,-1.728207496,-0.577398951,-0.369595429,-0.338480352,0.502184904,0.983278593,0.882850779,0.676593973,0.019181553,-1.702442643,-1.512917489,0.25130956,-0.461719995,0.028700868,-1.456506953,1.327094497,-0.976721647,-0.651528494,-0.978997747,1.129967752,-0.210574169,0.332556358,-0.608048586,-0.463612765,-0.581154078,-0.56686935,-0.182292133,0.231088329,0.194981942,-0.039789458,-0.143190281,1.112178182,0.334418151,0.432098334
41,000068.SZ,赛格三星,1997/6/11,电子元器件,公用事业,2403079524,TRUE,18.47826087,-0.942117966,-1.092777402,-0.20031343,-0.57244034,0.917715509,1.133344817,-1.483843736,1.714750107,-0.723467867,-1.049080305,-0.965236474,0.01343874,-0.435432088,-0.436209089,-0.704398209,0.106592544,-0.70088628,2.399991646,-0.338761022,0.901546439,-0.133299562,0.339362531,1.434817948,0.428309518,-0.995223313,1.056444043,-0.783561068,-0.320878768,-0.48846707,-0.63276517,-0.555753465,0.841625205,0.266579975,0.479797363,0.001766945,0.192449355,0.252676259,-0.239916006,-0.192073267,1.585873356,0.431643564,0.843092171,0.584673342,-0.239013394,-0.730682477,-0.61751546,-0.984020742,1.108346128,-0.231731351,-0.782463071,-0.421478395,-0.597704661,-0.723980469,-0.199973599,-0.124823269,-0.112304138,-1.751575974,-1.214247087,-0.163769447,1.91794085,2.405310194,-0.236821668,-0.277194811,-0.936810062,-0.270631774,-0.824258936,-0.164756053,-0.453191797,-0.537715361,-0.935270608,-0.925976815,0.248608827,-0.121009144,0.083988258,-0.087845658,-0.523698887,-0.468438984,-0.801172021,-0.720516037
42,000069.SZ,华侨城A,1997/9/10,房地产,房地产,23799480184,TRUE,28.55543113,-0.289066904,-0.233533385,-0.306122981,-0.096522552,-1.957201873,-0.947879068,-0.085444261,1.1185975,-3.084854416,-1.744876922,0.364785531,-0.162451914,-0.757912711,-0.758247175,0.784929098,0.798616698,1.458395935,-1.78893364,-0.255443984,-1.133142511,-0.676291397,0.039316456,1.263948041,2.317572265,0.526149302,-0.358039369,-0.636341627,-0.112287655,-0.276495364,-0.623833729,0.145306874,-0.560051034,-0.43548366,-0.599057626,-0.539201611,-0.905475597,2.465408531,-0.154909607,-0.542054843,0.332358348,-0.115328738,-0.50916379,-0.09423309,-0.892527565,-0.899209138,-2.211793617,-0.326820869,-1.749997551,-0.384312961,-0.60915421,-0.234720656,-0.467294732,-0.608267155,-0.522353041,0.910382914,1.229320495,-1.124279495,-0.433550245,0.115234843,1.9243665,1.079809222,-0.107429032,1.121335025,-0.614917871,-0.231765188,-0.764590407,0.683753285,0.101201263,-0.917940017,-0.675213912,-0.377550917,-0.46725804,-0.412206054,-0.685992921,-0.613241034,-0.412584375,-0.368714904,-0.822307018,-0.271361617
43,000070.SZ,特发信息,2000/5/11,通信,通信,1135000000,TRUE,0.423728814,-0.010853445,-0.740190135,0.470475441,0.284603717,0.724787898,0.438309592,0.36267984,0.814246538,-0.636611739,-0.484382158,-0.40357564,-0.114736054,0.517528876,0.517749086,1.892615327,-0.000960036,0.139866464,1.090622974,-1.598382576,-0.135066973,-1.174489102,1.346641328,0.544074334,0.174218442,-0.762507345,2.313048653,0.659781524,-0.175184391,2.262080543,0.669844829,0.313893775,-0.130021386,-0.107092052,-0.735619913,-0.332658797,-0.271404465,1.271048586,0.258254158,-0.085453037,0.431386789,0.539069352,0.845062305,0.730902787,0.894614446,-0.606083734,0.983338282,-0.305495228,0.850045364,0.600167935,-0.031139436,-0.101022804,-0.023456853,-0.078549258,-0.286607975,-0.764360945,-0.972115852,-0.07186335,-0.155315799,0.102458753,0.037647547,0.833605308,0.253952448,0.371236258,-0.449807358,0.437894174,-0.714815657,0.520253237,-0.227565434,-0.222970962,-0.170978054,-0.149086955,-0.752584248,-0.489007256,-0.314431112,-0.388974468,-0.194239794,0.127013663,-0.103898331,0.534866343
44,000078.SZ,海王生物,1998/12/18,医药,医药生物,2381662905,TRUE,2.445652174,-0.693584117,0.331777945,-0.513424824,0.113153455,-0.020397998,-0.105982367,-0.012108206,0.541163307,0.47755448,0.58971385,-0.674074014,1.570095831,-0.434302282,-0.434867316,-0.628716117,-0.010120224,0.492339273,0.331671112,-0.828611598,-0.911481401,-0.075761788,0.051125064,-0.035817711,-0.513030673,-0.458263798,-1.147024763,-1.171129967,-1.185625162,-0.689770143,-0.80176488,-0.744670797,0.681550708,0.678260748,0.047707258,0.656963326,-0.458700505,-0.368722454,0.046848517,-0.099199993,-0.534353348,0.219181213,-0.756975732,-0.919426374,-0.84397647,-0.74995057,-0.940187597,-0.083014454,0.289821875,-1.52757272,-0.0181684,-0.124583942,0.367305377,0.21239947,1.458822844,-1.44817206,-1.832019721,-0.537424101,-0.924294027,0.010411616,-0.759171044,0.760390828,-0.722710865,-1.294670554,-1.379861781,0.498895708,0.313748753,-0.858342784,-0.174166773,1.073998284,-0.30483256,-0.263176121,-0.24399138,0.323923684,-0.573570087,-0.677483987,-0.727748611,1.171378512,-0.128198259,-0.249508469
