code,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31
601838.SH,0.882,0.8301,0.7651,0.7546,0.776,0.775,0.8436,0.9967,0.9692,0.9806,1.0782,1.0109
300739.SZ,4.3525,4.0466,3.5748,3.8571,3.7542,4.4371,4.539,5.3575,5.1295,5.0829,4.5078,3.959
603506.SH,3.7834,3.7931,3.5171,3.5662,4.7608,5.3082,5.0418,4.6738,4.065,3.7987,3.6031,3.3511
603516.SH,7.3258,7.4019,5.9769,6.0427,5.7459,6.3405,6.0266,6.4144,5.3346,5.3492,4.8912,4.7875
002926.SZ,1.4368,1.502,1.4054,1.3324,1.2996,1.3913,1.6687,1.6647,1.5581,1.4536,1.5739,1.5638
603871.SH,2.7813,2.4556,2.3642,2.251,2.3354,2.6958,3.1278,3.7288,3.5686,2.7585,2.5435,2.3715
300644.SZ,2.7589,2.9129,2.957,2.7355,2.7598,3.0485,3.0789,3.3684,3.3967,3.806,3.5284,3.2256
300740.SZ,2.8917,2.6155,2.5027,2.863,4.6718,4.6181,7.585,6.7566,5.8557,5.9345,4.9985,5.7626
603709.SH,3.0211,2.8081,3.2149,4.6476,3.1245,3.1041,3.2821,3.4905,3.1402,3.1566,3.1604,2.655
603156.SH,2.6369,2.4537,2.3506,2.1855,2.6416,2.5423,2.9786,2.7717,2.918,2.5672,2.8877,2.8556
002927.SZ,4.0697,3.5841,3.6016,3.3522,3.4342,3.5729,3.954,3.9261,3.951,4.1544,3.5963,3.2346
603712.SH,8.1311,8.4828,7.2424,7.9035,8.5952,11.9004,13.7205,15.2737,13.3977,12.5176,11.0776,12.1162
603680.SH,1.9596,1.7714,1.7891,1.7188,1.9966,2.3269,2.3003,2.368,2.0048,1.9224,2.1033,2.6042
002929.SZ,2.1516,2.2973,2.6679,2.3118,2.107,2.2003,2.2924,2.207,1.9767,2.0593,1.9401,1.7811
600901.SH,1.5112,1.3802,1.3082,1.2739,1.2981,1.3423,1.5613,1.4827,1.3861,1.3286,1.3834,1.312
300741.SZ,2.5337,2.4033,2.5008,2.6175,2.918,3.3276,4.9968,4.5808,4.3682,4.3392,4.6396,4.5787
603059.SH,2.6664,2.4464,2.6127,2.5142,2.6734,2.6884,3.5752,3.5908,2.9992,2.8603,2.5589,2.2076
002928.SZ,2.8091,2.5476,2.8132,3.3991,3.2171,3.1982,3.4395,3.9735,4.2454,3.3718,3.7024,3.6676
300634.SZ,5.4578,6.1725,5.2663,6.1958,6.7212,6.6802,8.354,7.5151,6.4141,6.3445,6.8589,5.2928
600929.SH,2.5,2.1629,2.2481,2.1062,2.4123,2.2623,2.5813,2.6157,2.5067,2.1725,2.2477,2.006
002930.SZ,2.6715,2.3828,2.7493,2.8669,2.7674,3.5016,5.3506,5.3181,4.6309,4.9658,4.8526,4.5061
603214.SH,4.0336,3.6305,4.2054,4.1475,4.767,4.4917,5.0892,4.9251,4.2766,4.1252,4.0648,3.1523
300504.SZ,3.2911,3.8108,3.3465,3.5667,3.4656,4.0628,3.7429,3.5807,2.832,3.0351,3.0754,2.6498
002931.SZ,4.7288,4.0029,3.9235,4.1783,4.2984,4.3029,4.6435,5.2768,6.2021,4.586,5.129,4.4503
603897.SH,1.8654,1.6669,1.6468,1.6898,1.7546,1.931,1.9984,1.9712,1.8342,1.9433,1.9083,1.735
603301.SH,3.5544,4.8714,4.6885,3.9714,4.1906,7.3023,12.5985,6.8776,6.1566,4.4635,3.4006,3.8162
603773.SH,2.0926,2.0498,1.803,1.7554,1.9517,1.9135,1.9502,1.9899,1.7784,1.669,1.7457,1.5847
603876.SH,1.6786,1.9595,1.4933,1.5925,1.6408,1.6078,1.9535,1.8069,1.5841,1.4612,1.6604,1.8464
