,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
6693,002385.SZ,20201024,20201024,20200930,1,1,3,0.37,0.37,15266454254.08,15266454254.08,,,,,,,,,,,,,,,-7686500.0,474858381.48,267191384.32,,13741062176.61,11612107365.25,,,36941947.35,775936081.08,710599669.2,170014446.0,-36939414.31,,,,,,,,,,,2099090904.63,21445707.57,29953792.5,,2090582819.7,159322113.85,1931260705.85,1482678775.86,448581929.99,-45018678.44,1886242027.41,1437663485.36,448578542.05,1659103651.74,,,,,349408133.37,188023620.55,21239640.44,,,,,,,,,,,,,,,0
6694,002404.SZ,20201030,20201030,20200930,1,1,3,0.26,0.26,1909322132.87,1909322132.87,,,,,,,,,,,,,,,59787737.42,10082056.0,-950870.04,,1837764365.43,1571793931.41,,,10157018.32,98817099.64,91677632.08,20080480.06,-7744967.91,,,,,,,,,,,157219577.82,2486501.48,1224349.21,,158481730.09,2426001.25,156055728.84,149637729.55,6417999.29,18331.37,156074060.21,149656880.53,6417179.68,102713522.26,,,,,34716593.44,21647604.41,14336956.11,,,,,,,,,,,,,,,0
6695,300098.SZ,20201030,20201030,20200930,1,1,3,-0.0658,-0.0658,1469351173.92,1469351173.92,,,,,,,,,,,,,,,,-1534843.64,-1534843.64,,1701026528.59,1085481504.65,,,4090456.3,179815707.34,163437826.01,-18127516.38,-23243500.13,,,,,,,,,,,-176752035.38,10630142.97,2174708.15,,-168296600.56,-42169622.06,-126126978.5,-115471029.51,-10655948.99,-339469.44,-126466447.94,-115795222.83,-10671225.11,-206053382.23,,,,,248159406.67,24636416.64,-11265994.55,,,,,,,,,,,,,,,0
6696,300682.SZ,20201029,20201029,20200930,1,1,3,0.1428,0.1424,1435038988.49,1435038988.49,,,,,,,,,,,,,,,2856.08,-4805489.54,-5801327.01,,1293559003.73,804371326.14,,,5613345.57,114631211.25,152086840.79,-35126844.0,445754.72,,,,,,,,,,,145398406.54,2757320.59,13038034.87,,135117692.26,20335342.65,114782349.61,135723225.46,-20940875.85,,114782349.61,135723225.46,-20940875.85,148337666.19,,,,,243950629.61,375059.36,34082928.8,,,,,,,,,,,,,,,0
6697,603637.SH,20201022,20201022,20200930,1,1,3,0.16,0.16,613181724.87,613181724.87,,,,,,,,,,,,,,,,79323.03,,,574348458.11,560896894.55,,,1903496.66,1707801.89,18318187.4,-21138288.34,,,,,,,,,,,,46025106.48,65564.08,1301200.0,,44789470.56,5076285.64,39713184.92,39713184.92,,,39713184.92,39713184.92,,46173832.88,,,,,13365356.59,,21387209.87,,,,,,,,,,,,,,,0
6698,688200.SH,20201023,20201023,20200930,1,1,3,2.37,2.37,292632885.33,292632885.33,,,,,,,,,,,,,,,,23638605.19,,,155593054.69,54086160.96,,,2424895.4,34225782.73,28930987.54,-6972244.65,-253610.52,,,,,,,,,,,170126277.75,30746.48,1000758.63,,169156265.6,32410199.42,136746066.18,136746066.18,,,136746066.18,136746066.18,,148192729.44,,,,,38505925.43,,8423691.01,,,,,,,,,,,,,,,0
6699,688228.SH,20201030,20201030,20200930,1,1,3,0.37,0.37,164355584.53,164355584.53,,,,,,,,,,,,,,,671819.68,13037860.96,,,158462111.17,81601423.17,,,645446.12,22280466.43,15850907.62,-3048594.31,-1421122.15,,,,,,,,,,,23353035.73,1.27,1114852.01,,22238184.99,-367579.69,22605764.68,22605764.68,,,22605764.68,22605764.68,,11105482.68,,,,,38174256.52,,3089599.75,,,,,,,,,,,,,,,0
6700,003007.SZ,20201022,20201022,20200930,1,1,3,-0.23,-0.23,233189635.66,233189635.66,,,,,,,,,,,,,,,,5531782.12,2727977.59,,255633828.83,143464069.98,,,1623100.18,24061478.52,23504882.92,-298023.78,-34707.23,,,,,,,,,,,-13204570.81,61385.31,24329.03,,-13167514.53,363392.76,-13530907.29,-13895804.52,364897.23,-169066.4,-13699973.69,-14064870.92,364897.23,-18422291.61,,,,,67245226.3,32048.2,609426.07,,,,,,,,,,,,,,,0
6701,002455.SZ,20201030,20201030,20200930,1,1,3,0.06,0.06,1538287952.29,1538287952.29,,,,,,,,,,,,,,,,12249874.45,-1793430.48,,1520465321.67,1391943568.5,,,6937768.82,48046394.71,21534489.08,17928480.19,1750731.33,,,,,,,,,,,30520351.85,12490828.93,376603.11,,42634577.67,9535704.4,33098873.27,33098873.27,,-954456.4,32144416.87,32144416.87,,16795385.41,,,,,39016256.1,19006918.34,1734749.96,,,,,,,,,,,,,,,0
6702,300567.SZ,20201029,20201029,20200930,1,1,3,0.61,0.6,1236611270.6,1236611270.6,,,,,,,,,,,,,,,,-10001961.33,-12333365.05,,1096765419.48,607706089.48,,,8154272.56,105147925.7,108564650.72,49754548.89,,,,,,,,,,,,169895866.97,111865.38,128247.54,,169879484.81,23391669.47,146487815.34,151593246.37,-5105431.03,1583728.9,148071544.24,153176975.27,-5105431.03,189980250.06,,,,,203578229.09,48102162.23,7172791.37,,,,,,,,,,,,,,,0
6703,688221.SH,20201027,20201027,20200930,1,1,3,-0.61,-0.61,23224479.4,23224479.4,,,,,,,,,,,,,,,220801.15,3277639.65,,,196211613.77,22864004.4,,,1070615.97,20569589.9,46303592.26,999417.26,-4446046.51,,,,,,,,,,,-166750854.11,170000.0,26516.38,,-166607370.49,,-166607370.49,-163664824.09,-2942546.4,-13943.82,-166621314.31,-163678767.91,-2942546.4,-164828887.44,,,,,100271612.45,1337990.26,1312933.96,,,,,,,,,,,,,,,0
6704,603112.SH,20201031,20201031,20200930,1,1,3,0.4,0.4,1372923952.4,1372923952.4,,,,,,,,,,,,,,,,882468.22,,,1244865103.4,1046179856.46,,,9238541.89,64671474.98,50297847.87,4243591.16,-3245577.58,,,,,,,,,,,179419942.87,175332.64,936114.23,,178659161.28,32087807.73,146571353.55,147090918.85,-519565.3,15529.19,146586882.74,147098838.73,-511955.99,181040837.23,,,,,63463680.58,5621370.63,883597.66,,,,,,,,,,,,,,,0
6705,688408.SH,20201029,20201029,20200930,1,1,3,1.64,1.64,1842676384.63,1842676384.63,,,,,,,,,,,,,,,11578838.44,616990.07,,,1652895845.41,1420202994.15,,,6916870.69,61255570.02,54406176.2,7812788.88,-15127486.62,,,,,,,,,,,205723541.85,602631.59,23153.58,,206303019.86,33200956.94,173102062.92,173097697.99,4364.93,243094.46,173345157.38,173341282.19,3875.19,215118741.28,,,,,76680896.16,5218583.94,3869336.38,,,,,,,,,,,,,,,0
6706,300035.SZ,20201030,20201030,20200930,1,1,3,0.1796,0.1775,640179991.46,640179991.46,,,,,,,,,,,,,,,-799483.05,8313334.88,3119046.37,,534393396.86,398799599.01,,,8456679.59,33612663.74,39989442.28,9436936.11,,,,,,,,,,,,127839282.58,395083.16,1853238.97,,126381126.77,13897467.86,112483658.91,112478821.98,4836.93,,112483658.91,112478821.98,4836.93,121509969.68,,,,,45356846.8,9233999.21,939213.14,,,,,,,,,,,,,,,0
6707,603797.SH,20201030,20201030,20200930,1,1,3,0.39,0.38,438712839.5,438712839.5,,,,,,,,,,,,,,,,891260.38,891260.38,,250753991.2,126115681.45,,,6155732.76,,21162676.57,96570233.06,,,,,,,,,,,,205549462.87,1112981.44,52450.48,,206609993.83,32239363.14,174370630.69,174553108.02,-182477.33,,174370630.69,174553108.02,-182477.33,204843640.81,,,,,685752.39,97812306.02,1427511.28,,,,,,,,,,,,,,,0
6708,002409.SZ,20201030,20201030,20200930,1,1,3,0.7434,0.7434,1685428784.77,1685428784.77,,,,,,,,,,,,,,,-17037314.08,97087852.6,,,1344265189.91,1059711252.13,,,6658241.87,77371322.66,144466184.56,2139829.43,,,,,,,,,,,,425688893.06,1004747.37,1125825.86,,425567814.57,75600070.42,349967744.15,344085815.01,5881929.14,-15841268.68,334126475.47,328244546.33,5881929.14,350866375.45,,,,,50319298.47,3323011.4,6468135.08,,,,,,,,,,,,,,,0
6709,002361.SZ,20201027,20201027,20200930,1,1,3,0.0676,0.0676,1222499950.88,1222499950.88,,,,,,,,,,,,,,,,-6230128.24,-6230128.24,,1165836841.86,969069829.58,,,8694136.69,51340897.07,49426597.78,27239076.27,,,,,,,,,,,,61643776.47,1086887.92,523683.3,,62206981.09,7500963.05,54706018.04,54725427.95,-19409.91,,54706018.04,54725427.95,-19409.91,74734334.81,,,,,63210650.68,22899484.05,2541878.99,,,,,,,,,,,,,,,0
6710,002566.SZ,20201024,20201024,20200930,1,1,3,0.1637,0.1637,614016426.03,614016426.03,,,,,,,,,,,,,,,,,,,554035743.67,145746480.34,,,11018250.14,305384388.5,65314810.44,7715363.07,,,,,,,,,,,,77844776.38,1294198.94,4864749.62,,74274225.7,10484470.49,63789755.21,54188768.07,9600987.14,,63789755.21,54188768.07,9600987.14,77938843.17,,,,,14423381.56,8983655.01,1362358.73,,,,,,,,,,,,,,,0
6711,002377.SZ,20201030,20201030,20200930,1,1,3,0.1005,0.1005,3054882058.35,3054882058.35,,,,,,,,,,,,,,,-1061005.69,-107357.85,,,2975752247.34,2633485577.09,,,7465209.1,15976324.79,213729429.59,14301871.19,,,,,,,,,,,,102326955.73,5293371.69,12047156.93,,95573170.49,10162145.25,85411025.24,92048615.38,-6637590.14,,85411025.24,92048615.38,-6637590.14,107542040.52,,,,,85169854.8,13210911.01,2909321.75,,,,,,,,,,,,,,,0
6712,002387.SZ,20201027,20201027,20200930,1,1,3,-0.0196,-0.0196,2008660302.89,2008660302.89,,,,,,,,,,,,,,,,8063366.89,8063366.89,,2963105319.03,1599356397.97,,,38280122.7,30005855.95,348879227.26,481951472.61,-156037350.15,,,,,,,,,,,82312430.43,836327.77,57382.43,,83091375.77,66233936.09,16857439.68,-26763506.54,43620946.22,,16857439.68,-26763506.54,43620946.22,228492125.01,,,,,299472041.55,526437065.21,41894889.08,,,,,,,,,,,,,,,0
6713,300087.SZ,20201030,20201030,20200930,1,1,3,0.01,0.01,885083293.47,885083293.47,,,,,,,,,,,,,,,,3401288.33,-259696.08,,918199550.61,723670042.02,,,3183137.23,102564882.68,47539823.1,12724400.32,-2987911.11,,,,,,,,,,,-7240956.75,974741.71,1562457.53,,-7828672.57,-442274.62,-7386397.95,5122119.07,-12508517.02,38190.29,-7348207.66,5160309.36,-12508517.02,-5815354.84,,,,,24676803.88,13400630.55,2515659.36,,,,,,,,,,,,,,,0
6714,603811.SH,20201029,20201029,20200930,1,1,3,0.62,0.62,512332595.93,512332595.93,,,,,,,,,,,,,,,,19237422.64,19237422.64,,419457699.19,144563845.23,,,6382216.82,187496379.58,52576318.97,1953497.81,-1824656.89,,,,,,,,,,,121824787.04,1220532.61,2256373.16,,120788946.49,17902224.58,102886721.91,102731363.4,155358.51,-140403.71,102746318.2,102605000.06,141318.14,104733976.36,,,,,23331609.7,3385428.18,1754204.89,,,,,,,,,,,,,,,0
6715,002841.SZ,20201028,20201028,20200930,1,1,3,2.1655,2.1623,12436403625.4,12436403625.4,,,,,,,,,,,,,,,-1100548.1,74316355.72,1522794.19,,11038219517.42,9138536768.88,,,48613772.14,648110290.68,515673640.24,-94097822.71,-43724091.92,,,,,,,,,,,1523185849.56,38626432.39,9676409.02,,1552135872.93,144288264.56,1407847608.37,1404365803.57,3481804.8,-1215207.3,1406632401.07,1403150596.27,3481804.8,1458180703.3,,,,,735568367.23,54176255.03,125571918.41,,,,,,,,,,,,,,,0
6716,300893.SZ,20201028,20201028,20200930,1,1,3,0.8198,0.8198,351631254.11,351631254.11,,,,,,,,,,,,,,,,-1242048.23,,,284112569.1,221951968.22,,,2410378.19,17027325.72,21827628.33,1755592.93,-352831.48,,,,,,,,,,,70649486.2,97.08,455427.0,,70194156.28,8707700.97,61486455.31,61486455.31,,100.32,61486555.63,61486555.63,,72299054.59,,,,,17232722.99,1785985.61,80434.12,,,,,,,,,,,,,,,0
6717,300041.SZ,20201031,20201031,20200930,1,1,3,0.4884,0.4884,1613057636.62,1613057636.62,,,,,,,,,,,,,,,,1273137.61,,,1408111957.26,1126606634.34,,,9891060.82,110454441.35,73449022.53,8769588.57,,,,,,,,,,,,226816812.03,608739.79,1988972.39,,225436579.43,28734459.5,196702119.93,196630704.47,71415.46,17377.3,196719497.23,196648081.77,71415.46,228753120.21,,,,,59146025.36,9057320.22,3514254.72,,,,,,,,,,,,,,,0
6718,300563.SZ,20201029,20201029,20200930,1,1,3,0.5887,0.5887,462424721.83,462424721.83,,,,,,,,,,,,,,,,,,,405208068.37,360862570.62,,,2091032.58,11315777.12,14050312.58,-1565673.1,,,,,,,,,,,,58878686.48,9560.0,413.24,,58887833.24,7975218.01,50912615.23,50911324.32,1290.91,,50912615.23,50911324.32,1290.91,59621900.63,,,,,17129097.01,702605.6,3011492.85,,,,,,,,,,,,,,,0
6719,300464.SZ,20201026,20201026,20200930,1,1,3,0.57,0.57,3465992787.47,3465992787.47,,,,,,,,,,,,,,,,1869719.1,64177.48,,3197993027.87,1779732234.78,,,2817686.36,1191865595.33,98347854.4,63055171.2,-8840155.53,,,,,,,,,,,277862593.98,1336747.62,1902784.95,,277296556.65,64486546.18,212810010.47,202683153.13,10126857.34,-4320512.48,208489497.99,198362640.65,10126857.34,321569080.73,,,,,53780128.77,27050825.67,736175.3,,,,,,,,,,,,,,,0
6720,300423.SZ,20201029,20201029,20200930,1,1,3,0.92,0.91,3011929066.68,3011929066.68,,,,,,,,,,,,,,,,3896992.35,,,2501278065.26,2092809030.64,,,14419638.09,75867629.2,95374873.79,70617484.2,-847.8,,,,,,,,,,,519197953.21,45121.92,1005684.17,,518237390.96,63226705.71,455010685.25,455010685.25,,,455010685.25,455010685.25,,522372925.27,,,,,92806684.27,67839617.77,4271795.3,,,,,,,,,,,,,,,0
6721,300421.SZ,20201030,20201030,20200930,1,1,3,0.1609,0.1609,544844860.99,544844860.99,,,,,,,,,,,,,,,,,,,500640738.99,422060898.75,,,4702817.11,18225609.72,24478597.91,3649494.27,-534181.16,,,,,,,,,,,47469996.95,1285588.86,680137.89,,48075447.92,9065774.59,39009673.33,39009673.33,,,39009673.33,39009673.33,,51696767.42,,,,,26989140.06,,,,,,,,,,,,,,,,,0
6722,300437.SZ,20201027,20201027,20200930,1,1,3,0.3309,0.2782,888645424.9,888645424.9,,,,,,,,,,,,,,,,-165158.96,,,800662934.91,630065913.72,,,6042731.04,35895165.97,71686752.64,49485853.72,,,,,,,,,,,,101036736.2,280639.17,2262169.32,,99055206.05,26475608.21,72579597.84,72256407.94,323189.9,-35293.75,72544304.09,72221114.19,323189.9,104052600.86,,,,,20339087.52,52002348.44,5390967.47,,,,,,,,,,,,,,,0
6723,603021.SH,20201028,20201028,20200930,1,1,3,0.01,0.01,650275332.43,650275332.43,,,,,,,,,,,,,,,,,,,668230577.57,466171327.42,,,8006258.0,45522196.34,60603368.24,52968893.85,-11466870.87,,,,,,,,,,,29935160.42,2165141.63,1931769.99,,30168532.06,9014138.92,21154393.14,2635890.75,18518502.39,21154393.14,21154393.14,2635890.75,18518502.39,4501544.05,,,,,14766300.55,49789100.0,183726.6,,,,,,,,,,,,,,,0
6724,688165.SH,20201030,20201030,20200930,1,1,3,-0.19,-0.19,800220106.45,800220106.45,,,,,,,,,,,,,,,-406254.59,2798032.32,-725227.53,,964719253.05,704003681.99,,,3279493.65,44716437.73,145447606.51,9182098.41,-246782.36,,,,,,,,,,,-118077473.18,7283281.28,2159184.37,,-112953376.27,-29496926.01,-83456450.26,-81483388.35,-1973061.91,-61962012.2,-145418462.46,-143445327.6,-1973134.86,-120766730.09,,,,,41075590.83,10787588.42,2231767.56,,,,,,,,,,,,,,,0
6725,003017.SZ,20201031,20201031,20200930,1,1,3,1.7237,1.7237,495678304.45,495678304.45,,,,,,,,,,,,,,,-11930.7,369495.53,,,420335446.48,352176820.06,,,4176021.49,15899422.77,29423162.58,1828387.62,-206840.76,,,,,,,,,,,88405385.15,565004.9,1704065.74,,87266324.31,9698951.87,77567372.44,77567372.44,,,77567372.44,77567372.44,,90083114.33,,,,,15437644.8,,,,,,,,,,,,,,,,,0
6726,688081.SH,20201030,20201030,20200930,1,1,3,0.02,0.02,73446514.81,73446514.81,,,,,,,,,,,,,,,,3055901.37,,,79643426.25,26983993.47,,,151918.53,19976307.34,18775797.09,-5488152.06,,,,,,,,,,,,3926692.64,847.53,1001370.25,,2926169.92,1222270.18,1703899.74,1703899.74,,,1703899.74,1703899.74,,884284.3,,,,,16764683.4,78058.33,5579703.42,,,,,,,,,,,,,,,0
6727,002326.SZ,20201024,20201024,20200930,1,1,3,0.259,0.259,2474736774.63,2474736774.63,,,,,,,,,,,,,,,82246197.48,10587821.17,,,2316968645.52,1783075054.6,,,21172725.99,83750687.88,297989655.51,93773342.61,8225600.03,,,,,,,,,,,278755952.25,8507848.83,2590814.9,,284672986.18,65448995.68,219223990.5,227193410.84,-7969420.34,-1422918.99,217801071.51,225770491.85,-7969420.34,197927922.76,,,,,73416449.17,76675120.01,7868953.3,,,,,,,,,,,,,,,0
6728,000683.SZ,20201030,20201030,20200930,1,1,3,-0.01,-0.01,5425361560.1,5425361560.1,,,,,,,,,,,,,,,,4335374.55,4335374.55,,5383653069.24,4146506873.52,,,213404126.61,124256736.68,606544828.97,197934957.74,-10153762.48,,,,,,,,,,,61022705.29,8061901.84,12046228.18,,57038378.95,74916742.71,-17878363.76,-52882758.77,35004395.01,736706.23,-17141657.53,-52146052.54,35004395.01,66563893.79,,,,,81378171.65,241824125.58,44082835.49,,,,,,,,,,,,,,,0
6729,300484.SZ,20201023,20201023,20200930,1,1,3,0.1928,0.1928,316892903.56,316892903.56,,,,,,,,,,,,,,,,-2891568.86,,,265465141.65,215264440.47,,,1471487.82,20114617.13,18694517.33,-1127856.77,,,,,,,,,,,,56532107.02,691631.58,2937.71,,57220800.89,11132052.51,46088748.38,40111170.56,5977577.82,,46088748.38,40111170.56,5977577.82,59223396.23,,,,,21391446.45,9800.0,1347381.31,,,,,,,,,,,,,,,0
6730,603859.SH,20201030,20201030,20200930,1,1,3,0.58,0.58,679404633.98,679404633.98,,,,,,,,,,,,,,,,-1767125.55,,,586601659.08,414449253.13,,,1944875.68,35826274.29,50718937.19,3677263.31,-3045319.85,,,,,,,,,,,95982469.38,193330.91,411762.88,,95764037.41,15622040.76,80141996.65,80396207.73,-254211.08,,80141996.65,80396207.73,-254211.08,102241668.42,,,,,74241269.06,3268295.05,1037902.18,,,,,,,,,,,,,,,0
6731,300462.SZ,20201030,20201030,20200930,1,1,3,1.0,1.0,961119552.15,961119552.15,,,,,,,,,,,,,,,,602076.85,-4165492.96,,773140279.38,489222965.31,,,5987313.03,106329656.25,87553592.23,8938577.68,-1467496.33,,,,,,,,,,,219473080.05,3957031.7,446596.26,,222983515.49,34499735.34,188483780.15,188485065.94,-1285.79,,188483780.15,188485065.94,-1285.79,221691010.75,,,,,77096236.41,9815333.6,2144952.61,,,,,,,,,,,,,,,0
6732,002355.SZ,20201031,20201031,20200930,1,1,3,-0.2442,-0.2442,1042723421.08,1042723421.08,,,,,,,,,,,,,,,25386428.35,-486342.4,-2342367.7,,1281104718.08,1055931717.17,,,7743668.05,44163390.31,65653135.16,45441500.37,-16121135.65,,,,,,,,,,,-207304173.06,408965.99,2311615.01,,-209206822.08,-42342902.14,-166863919.94,-151553098.07,-15310821.87,-697018.89,-167560938.83,-152250116.96,-15310821.87,-213581547.05,,,,,31730404.15,46330902.0,3445862.52,,,,,,,,,,,,,,,0
6733,002306.SZ,20201027,20201027,20200930,1,1,3,-0.0291,-0.0291,87824010.03,87824010.03,,,,,,,,,,,,,,,,,,,112736493.11,51108378.28,,,184030.73,23350505.69,37602878.36,-225177.61,,,,,,,,,,,,-23684608.91,15686.47,-280321.27,,-23388601.17,142416.07,-23531017.24,-23283588.08,-247429.16,,-23531017.24,-23283588.08,-247429.16,-23628102.44,,,,,515383.3,23508.1,305192.18,,,,,,,,,,,,,,,0
6734,601366.SH,20201030,20201030,20200930,1,1,3,0.06,0.06,6430643879.43,6430643879.43,,,,,,,,,,,,,,,,10382681.02,1141776.02,,6337695584.0,4670730624.4,,,55707623.31,962163502.89,496779096.31,130214293.86,-28255090.14,,,,,,,,,,,113753169.22,42502053.45,9052603.67,,147202619.0,94672574.91,52530044.09,52618780.04,-88735.95,-2162971.76,50367072.33,50455808.28,-88735.95,151454348.55,,,,,,116881774.97,6991518.58,,,,,,,,,,,,,,,0
6735,300480.SZ,20201029,20201029,20200930,1,1,3,0.1684,0.1684,178368878.56,178368878.56,,,,,,,,,,,,,,,,-1279488.21,-1318611.5,,144881225.44,66209702.21,,,3152030.94,16876548.58,35201080.69,666602.01,,,,,,,,,,,,44309470.38,7046001.19,190664.79,,51164806.78,7853622.37,43311184.41,41993645.13,1317539.28,-1043130.51,42268053.9,40950514.62,1317539.28,45775220.5,,,,,25345473.27,1147112.48,666772.38,,,,,,,,,,,,,,,0
6736,603878.SH,20201023,20201023,20200930,1,1,3,0.48,0.48,1773053468.3,1773053468.3,,,,,,,,,,,,,,,-22124.13,13565831.02,,,1571074362.62,1414644099.82,,,11853287.69,41271655.1,61495245.99,5528485.23,-6845481.34,,,,,,,,,,,223954532.47,1027196.32,5367729.76,,219613999.03,28933861.66,190680137.37,190680137.37,,,190680137.37,190680137.37,,213893425.86,,,,,22240136.65,6908407.38,-1918271.75,,,,,,,,,,,,,,,0
6737,603889.SH,20201030,20201030,20200930,1,1,3,0.2,0.2,1719446013.4,1719446013.4,,,,,,,,,,,,,,,-705714.49,493243.96,-64591.89,,1667904082.92,1473692078.47,,,8282059.9,33689254.54,75655838.15,7042215.45,-8394442.1,,,,,,,,,,,120208872.16,1062977.47,997159.15,,120274690.48,12608796.32,107665894.16,103035981.14,4629913.02,-338706.85,107327187.31,102697274.29,4629913.02,69654902.81,,,,,57607656.83,10464514.44,7687657.68,,,,,,,,,,,,,,,0
6738,300415.SZ,20201028,20201028,20200930,1,1,3,0.51,0.51,1878088710.81,1878088710.81,,,,,,,,,,,,,,,-94668.0,12968583.96,11608574.26,,1672172155.63,1220011001.11,,,16754541.38,186557284.68,107721898.92,36275220.23,,,,,,,,,,,,257177141.47,1344982.82,1218347.31,,257303776.98,35461516.96,221842260.02,216770055.05,5072204.97,-1831700.92,220010559.1,215070333.0,4940226.1,253104422.67,,,,,99055056.87,28600750.82,1126727.75,,,,,,,,,,,,,,,0
6739,300877.SZ,20201019,20201019,20200930,1,1,3,2.2,2.2,820552295.68,820552295.68,,,,,,,,,,,,,,,12328.77,604530.62,,,587262597.52,499709348.04,,,6686904.93,30919256.97,19690480.43,1043293.96,-22493.84,,,,,,,,,,,242059205.55,906300.0,1047782.0,,241917723.55,36475670.57,205442052.98,205270590.74,171462.24,,205442052.98,205270590.74,171462.24,242066729.11,,,,,26573109.91,1346762.92,914978.95,,,,,,,,,,,,,,,0
6740,002310.SZ,20201031,20210429,20200930,1,1,3,-0.02,-0.02,4526927024.95,4526927024.95,,,,,,,,,,,,,,,,8358648.57,-6935472.76,,4715728793.6,3514924469.02,,,36545596.92,18741265.66,359015266.94,586066224.16,,,,,,,,,,,,-46562088.59,20546509.0,4551335.31,,-30566914.9,-16107603.76,-14459311.14,-44850773.95,30391462.81,,-14459311.14,-44850773.95,30391462.81,-52153578.54,,,,,102827595.56,586057866.0,15942246.03,,,,,,,,,,,,,,,0
6741,002092.SZ,20201028,20201028,20200930,1,1,3,-0.208,-0.208,64970339894.68,64970339894.68,,,,,,,,,,,,,,,62090625.0,46745092.39,-49221939.83,,65811749916.07,62383951299.98,,,174115755.38,1795922874.83,483454267.91,862340414.02,-87605908.02,,,,,,,,,,,-642041377.7,18466460.05,27707594.79,,-651282512.44,73414371.56,-724696884.0,-446421118.85,-278275765.15,-22937924.21,-747634808.21,-469359043.06,-278275765.15,-638920299.89,,,,,12678411.67,857750110.42,37084620.01,,,,,,,,,,,,,,,0
6742,603603.SH,20201031,20201031,20200930,1,1,3,-0.18,-0.18,1240628134.26,1240628134.26,,,,,,,,,,,,,,,,-4959178.43,-6755562.98,,1336591794.32,1015945830.37,,,2905483.08,19930593.39,98574363.79,148504263.92,,,,,,,,,,,,-86197251.83,6670155.28,101451.0,,-79628547.55,341179.13,-79969726.68,-74103226.9,-5866499.78,-48076.52,-80017803.2,-74151303.42,-5866499.78,-80820087.65,,,,,18984093.69,181695427.14,33694405.89,,,,,,,,,,,,,,,0
6743,002740.SZ,20201031,20201031,20200930,1,1,3,0.06,0.06,859871452.01,859871452.01,,,,,,,,,,,,,,,,-2756435.82,,,811956935.54,614709833.25,,,4045633.93,56031294.44,52604948.43,61736082.93,,,,,,,,,,,,50814820.33,29002.98,624483.56,,50219339.75,23071763.67,27147576.08,26929564.28,218011.8,-69353.87,27078222.21,26860210.41,218011.8,61660538.67,,,,,,57863380.55,2070800.61,,,,,,,,,,,,,,,0
6744,603616.SH,20201031,20201031,20200930,1,1,3,-0.1814,-0.1814,369940382.8,369940382.8,,,,,,,,,,,,,,,,515876.08,515876.08,,426387765.52,284685439.47,,,3374462.17,27152621.74,92976733.04,33588513.1,267481.38,,,,,,,,,,,-54625741.73,519178.6,4902467.6,,-59009030.73,-7975149.76,-51033880.97,-53214766.66,2180885.69,-80508.49,-51114389.46,-53295275.15,2180885.69,-50618892.04,,,,,6529144.32,29713124.13,1080499.34,,,,,,,,,,,,,,,0
6745,603931.SH,20201028,20201028,20200930,1,1,3,1.03,1.03,422926289.34,422926289.34,,,,,,,,,,,,,,,67068.49,-1092235.52,-1092235.52,,331088974.86,288350470.27,,,3758277.66,10415984.96,14696362.13,-634979.36,,,,,,,,,,,,94766548.89,39441.8,2702.61,,94803288.08,13379942.95,81423345.13,81423345.13,,,81423345.13,81423345.13,,96316232.64,,,,,13602325.34,1471193.05,2630689.13,,,,,,,,,,,,,,,0
6746,688518.SH,20201029,20201029,20200930,1,1,3,0.05,0.05,478084859.8,478084859.8,,,,,,,,,,,,,,,,2917537.5,,,486604542.66,303629632.44,,,3795330.53,37959691.2,96196082.3,1365009.54,-646392.14,,,,,,,,,,,14989439.01,723964.46,207611.4,,15505792.07,2593817.74,12911974.33,12913633.31,-1658.98,46294.32,12958268.65,12958579.25,-310.6,14668253.52,,,,,50583654.54,1441426.05,2250896.82,,,,,,,,,,,,,,,0
6747,688222.SH,20201031,20201031,20200930,1,1,3,0.04,,125929094.01,125929094.01,,,,,,,,,,,,,,,,,,,134563995.5,30328736.79,,,311740.43,4989399.72,27610013.34,-3424045.46,,,,,,,,,,,,6091061.11,2576694.5,211408.98,,8456346.63,-6153470.21,14609816.84,14609816.84,,677343.45,15287160.29,15287160.29,,15120177.23,,,,,74873434.98,444242.23,12897403.81,,,,,,,,,,,,,,,0
