,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
2478,300252.SZ,20200827,20200827,20200630,1,1,2,0.0252,0.0251,1032503577.76,1032503577.76,,,,,,,,,,,,,,,3251475.91,10098963.63,,,1037345745.09,842042877.79,,,4811504.33,43445183.18,47034383.66,40140888.11,-4599786.21,,,,,,,,,,,20322619.67,398311.03,3706233.16,,17014697.54,705366.58,16309330.96,14501904.45,1807426.51,-5826722.24,10482608.72,8850833.25,1631775.47,46939525.87,109052410.12,,,,49353942.28,48902398.95,8433160.53,,,,,,,,,,,,,,,1
2479,002130.SZ,20200827,20200827,20200630,1,1,2,0.1058,0.1058,1687413397.4,1687413397.4,,,,,,,,,,,,,,,,1812147.35,,,1545144239.36,1034822415.94,,,13871943.65,188850766.61,127590206.06,63808406.05,-2590592.82,,,,,,,,,,,163137525.12,1195539.25,1605622.63,,162727441.74,17777969.4,144949472.34,133156497.09,11792975.25,-24431491.26,120517981.08,108725005.83,11792975.25,225095996.07,336546307.01,,,,104979244.82,64991119.97,1892001.48,,,,,,,,,,,,,,,1
2480,300527.SZ,20200827,20200827,20200630,1,1,2,-0.0364,-0.0364,392336559.81,392336559.81,,,,,,,,,,,,,,,,,,,437550412.63,337726773.91,,,1019853.27,6356470.88,54525675.18,-3359649.76,,,,,,,,,,,,-35386416.69,194898.28,433378.84,,-35624897.25,-2611220.47,-33013676.78,-33231392.88,217716.1,-2078831.44,-35092508.22,-35310224.32,217716.1,-38746066.45,-24665343.67,,,,20820695.65,491955.72,4476426.01,,,,,,,,,,,,,,,1
2481,300605.SZ,20200827,20200827,20200630,1,1,2,0.1162,0.1157,163208613.47,163208613.47,0.0,0.0,0.0,,,,,,,,,,,,0.0,-80071.72,-80071.72,0.0,146160367.59,114796989.71,0.0,0.0,514486.5,5435024.9,14421567.25,-163412.16,0.0,,,,,,,,,,,22621621.87,153674.18,757923.58,,22017372.47,3406174.5,18611197.97,19208182.88,-596984.91,0.0,18611197.97,19208182.88,-596984.91,22538281.43,28697800.72,,,,8013377.87,458919.17,743808.32,,,,,,,,,,,,,,,1
2482,002141.SZ,20200827,20200827,20200630,1,1,2,-0.1382,-0.1382,383145018.41,383145018.41,,,,,,,,,,,,,,,-7716607.06,-99364535.39,920680.25,,430098396.58,354453623.63,,,1310751.16,12117220.73,34555702.1,10093833.18,-397384.6,,,,,,,,,,,-148985966.43,72374.36,18190.17,,-148931782.24,-1222231.73,-147709550.51,-156793168.74,9083618.23,-10038299.58,-157747850.09,-166661896.67,8914046.58,-31810990.8,-11685000.2,,,,15732125.28,10645722.52,40281.59,,,,,,,,,,,,,,,1
2483,300491.SZ,20200827,20200827,20200630,1,1,2,-0.08,-0.08,77902615.44,77902615.44,,,,,,,,,,,,,,,,52690.31,52690.31,,96080327.72,47074979.2,,,1289243.53,10089859.06,16543723.38,232319.66,,,,,,,,,,,,-13220457.95,14745.0,87720.6,,-13293433.55,-368818.33,-12924615.22,-12924615.22,,,-12924615.22,-12924615.22,,-13051233.7,-3211729.2,,,,18706392.44,1114001.87,891453.45,,,,,,,,,,,,,,,1
2484,300031.SZ,20200827,20200827,20200630,1,1,2,0.6114,0.6088,1313062370.75,1313062370.75,,,,,,,,,,,,,,,,64787880.41,,,1109983852.29,521691760.02,,,2316229.73,474180381.26,73636126.04,10261200.7,,,,,,,,,,,,273565111.19,321848.96,58569.19,,273828390.96,31969117.03,241859273.93,235462347.37,6396926.56,44227890.25,286087164.18,279724598.09,6362566.09,219038431.48,280008803.57,,,,22681042.68,17254306.18,5429215.68,,,,,,,,,,,,,,,1
2485,002181.SZ,20200827,20200827,20200630,1,1,2,0.0244,0.0244,232925570.53,232925570.53,,,,,,,,,,,,,,,-2594659.2,93631567.3,-2681384.07,,296579105.79,141231751.41,,,2022140.85,48298100.48,52456615.01,-15199899.97,-42871076.72,,,,,,,,,,,30112335.02,478225.83,595175.26,,29995385.59,1761911.51,28233474.08,28346295.07,-112820.99,7096.01,28240570.09,28353391.08,-112820.99,-33184077.43,-9368843.95,,,,1413728.12,,15316187.58,,,,,,,,,,,,,,,1
2486,300191.SZ,20200827,20200827,20200630,1,1,2,0.0149,0.0149,220493728.88,220493728.88,,,,,,,,,,,,,,,,1037882.25,-564521.46,,208176956.56,140292589.58,,,23218055.52,,47162151.3,-949868.78,,,,,,,,,,,,13360595.17,64909.41,12153.99,,13413350.59,5787545.74,7625804.85,4779447.1,2846357.75,496386.31,8122191.16,5275833.41,2846357.75,11372844.14,45080191.64,,,,,,2028687.34,,,,,,,,,,,,,,,1
2487,300217.SZ,20200827,20200827,20200630,1,1,2,0.0202,0.0202,1116438050.3,1116438050.3,,,,,,,,,,,,,,,-55519.93,12623804.19,6680378.55,,1112751437.74,966900328.82,,,8705854.8,29235574.35,48956746.52,9459875.59,-3311381.68,,,,,,,,,,,20289733.39,2881662.02,384214.85,,22787180.56,2360199.15,20426981.41,25686934.75,-5259953.34,-244968.74,20182012.67,25441966.01,-5259953.34,17187721.58,59349547.23,,,,40152577.96,10954092.75,1783993.05,,,,,,,,,,,,,,,1
2488,603800.SH,20200827,20200827,20200630,1,1,2,0.0024,0.0024,358365981.51,358365981.51,,,,,,,,,,,,,,,1847633.28,1545199.94,,,364644717.84,285760650.04,,,5656645.83,23360483.7,23427814.84,2814046.98,-8972756.67,,,,,,,,,,,3991913.36,248593.72,269549.26,,3970957.82,3645798.04,325159.78,502894.94,-177735.16,1398463.59,1723623.37,1906153.64,-182530.27,-2510096.2,23797178.54,,,,19126521.42,8381143.45,2527456.41,,,,,,,,,,,,,,,1
2489,300334.SZ,20200827,20200827,20200630,1,1,2,-0.138,-0.138,162031901.93,162031901.93,,,,,,,,,,,,,,,,2548519.53,2548519.53,,214949734.05,108709812.8,,,2227769.21,10955917.45,22586043.95,18993638.84,,,,,,,,,,,,-45316226.45,4541435.9,511660.26,,-41286450.81,521865.43,-41808316.24,-41625121.71,-183194.53,,-41808316.24,-41625121.71,-183194.53,-28872213.03,231019.94,,,,20871637.75,18646336.24,369271.28,,,,,,,,,,,,,,,1
2490,603726.SH,20200827,20200827,20200630,1,1,2,0.21,0.21,627898958.07,627898958.07,,,,,,,,,,,,,,,,-3190335.46,-1589904.27,,582206013.35,472197654.81,,,5537647.99,40363009.56,27399263.6,4272598.39,-536948.96,,,,,,,,,,,46938350.77,302613.88,1066633.36,,46174331.29,7999470.28,38174861.01,38174861.01,,,38174861.01,38174861.01,,49849402.8,77809772.62,,,,30965182.66,4875472.83,428615.11,,,,,,,,,,,,,,,1
2491,300076.SZ,20200827,20200827,20200630,1,1,2,0.02,0.02,62054947.88,62054947.88,,,,,,,,,,,,,,,803774.07,4526538.73,-661254.4,,57860734.68,43650999.97,,,857256.37,8858519.05,11344055.4,-5856265.99,70085.48,,,,,,,,,,,9524526.0,1075192.91,,,10599718.91,1990181.91,8609537.0,8609537.0,,,8609537.0,8609537.0,,-1662052.79,690786.72,,,,2566183.15,,5873419.67,,,,,,,,,,,,,,,1
2492,002811.SZ,20200827,20200827,20200630,1,1,2,0.07,0.07,843451282.85,843451282.85,,,,,,,,,,,,,,,,2499930.0,96080.69,,829649877.79,665665913.06,,,2337781.09,13615596.49,43902500.89,20818218.95,,,,,,,,,,,,23404431.07,92578.62,107353.26,,23389656.43,5010669.4,18378987.03,18644831.55,-265844.52,4733806.39,23112793.42,23362094.53,-249301.11,41823386.07,55896413.35,,,,50299876.94,21332070.95,3731289.68,,,,,,,,,,,,,,,1
2493,300588.SZ,20200827,20200827,20200630,1,1,2,-0.2326,-0.2326,69094019.91,69094019.91,,,,,,,,,,,,,,,,-1756996.14,,,113212008.72,51600086.64,,,1061917.03,15267748.18,22544219.96,-1920832.24,,,,,,,,,,,,-44758660.01,57423.49,122.43,,-44701358.95,-6730870.67,-37970488.28,-37970488.28,,,-37970488.28,-37970488.28,,-44907690.81,-42495546.99,,,,6498447.38,2745705.79,4755478.04,,,,,,,,,,,,,,,1
2494,603585.SH,20200827,20200827,20200630,1,1,2,0.48,0.48,666408634.15,666408634.15,,,,,,,,,,,,,,,-118422.0,3229950.35,2740067.82,,538363578.06,463601992.11,,,3112116.48,13198336.49,30429624.2,-13065301.13,8969.4,,,,,,,,,,,133298428.88,230061.59,2456472.68,,131072017.79,19198240.83,111873776.96,86154056.74,25719720.22,,111873776.96,86154056.74,25719720.22,117063290.75,151133194.35,,,,41712899.92,,11438398.91,,,,,,,,,,,,,,,1
2495,300319.SZ,20200827,20200827,20200630,1,1,2,0.0567,0.0567,875294906.67,875294906.67,,,,,,,,,,,,,,,,80000.93,80000.93,,835106041.86,727395673.54,,,1359515.85,18763563.55,33402461.41,10204883.66,-5806518.39,,,,,,,,,,,54787858.85,107088.51,288112.52,,54606834.84,9149560.05,45457274.79,39555151.46,5902123.33,-60852.58,45396422.21,39494298.88,5902123.33,64638006.25,126164309.42,,,,37402837.41,14130737.92,1881020.01,,,,,,,,,,,,,,,1
2496,300438.SZ,20200827,20200827,20200630,1,1,2,0.17,0.17,1313609086.01,1313609086.01,,,,,,,,,,,,,,,-2541800.0,2702843.7,2228091.63,,1257163141.9,1072236337.34,,,7938484.13,52126826.34,56297547.73,10584606.95,-9660261.14,,,,,,,,,,,84639862.97,1985220.02,1088713.86,,85536369.13,10986363.1,74550006.03,70914494.71,3635511.32,-283731.31,74266274.72,70637684.39,3628590.33,96136446.85,209039765.02,,,,44389864.78,15029812.8,-1437112.86,,,,,,,,,,,,,,,1
2497,002294.SZ,20200827,20200827,20200630,1,1,2,0.19,0.19,1535785798.93,1535785798.93,,,,,,,,,,,,,,,,-9846676.1,-16290184.03,,1327862312.64,496877765.35,,,17217547.67,533621559.15,119832553.43,-6758694.32,-42766.96,,,,,,,,,,,233681621.08,294977.35,6533699.31,,227442899.12,35029259.52,192413639.6,196620822.47,-4207182.87,5835844.42,198249484.02,202456666.89,-4207182.87,236103460.77,366270186.19,,,,175041338.4,12315625.87,17311975.07,,,,,,,,,,,,,,,1
2498,600025.SH,20200827,20200827,20200630,1,1,2,0.08,0.08,8070669260.42,8070669260.42,,,,,,,,,,,,,,,-88074864.94,75462839.15,53568973.03,,6401559495.2,4042763135.93,,,136958060.79,10800692.87,105218566.53,2034219951.0,,,,,,,,,,,,1665631987.54,1444630.86,2828277.12,,1664248341.28,149775788.74,1514472552.54,1387811036.83,126661515.71,44682231.24,1559154783.78,1416417519.46,142737264.32,3712446748.93,6731807010.3,,,,2763667.05,2056889306.36,7868605.23,,,,,,,,,,,,,,,1
2499,600808.SH,20200827,20200827,20200630,1,1,2,0.1055,0.1055,37429035554.0,37429035554.0,,,,,,,,,,,,,,,29311320.0,231959570.0,163604830.0,,36700453654.0,34203030172.0,,,266001123.0,530439865.0,692664296.0,290762915.0,-73128980.0,,,,,,,,,,,969323629.0,254176550.0,2909067.0,,1220591112.0,222966726.0,997624386.0,812342511.0,185281875.0,9910422.0,1007534808.0,822252933.0,185281875.0,1060975272.0,2619519443.0,,,,636396202.0,335172239.0,26639917.0,,,,,,,,,,,,,,,1
2500,002128.SZ,20200827,20200827,20200630,1,1,2,0.74,0.74,9703457165.63,9703457165.63,,,,,,,,,,,,,,,,48294913.66,48310440.79,,7719758179.98,6470260033.78,,,758695998.75,22466609.1,186278446.69,234539565.6,,,,,,,,,,,,2033444423.67,26583273.15,39307341.89,,2020720354.93,348066757.47,1672653597.46,1412715278.75,259938318.71,5700843.91,1678354441.37,1416120313.41,262234127.96,2219689075.61,3196576077.17,,,,,233262408.38,7779056.68,,,,,,,,,,,,,,,1
2501,000517.SZ,20200827,20200827,20200630,1,1,2,0.2238,0.2238,3249841141.35,3249841141.35,,,,,,,,,,,,,,,-130548501.79,78407406.82,74842587.45,,2262341164.33,2063579134.88,,,48820443.97,74764720.36,89022565.35,-36636600.42,,,,,,,,,,,,958870902.33,1909026.81,3438500.95,,957341428.19,216831722.24,740509705.95,712488870.84,28020835.11,,740509705.95,712488870.84,28020835.11,974375396.88,990643864.31,,,,19955104.45,48500085.08,88940607.98,,,,,,,,,,,,,,,1
2502,300517.SZ,20200827,20200827,20200630,1,1,2,0.2,0.2,277357172.95,277357172.95,,,,,,,,,,,,,,,,,,,253683114.62,226998549.15,,,709466.36,3393069.01,7363259.62,1057269.49,,,,,,,,,,,,25165119.91,14323.44,700000.0,,24479443.35,3088875.17,21390568.18,21390568.18,,,21390568.18,21390568.18,,26211369.23,36363872.3,,,,12903047.91,323350.0,781072.9,,,,,,,,,,,,,,,1
2503,603080.SH,20200827,20200827,20200630,1,1,2,0.21,0.21,314923930.8,314923930.8,,,,,,,,,,,,,,,,1398287.74,,,281261082.26,227007468.51,,,2306090.03,25441409.07,17106133.58,4883719.19,,,,,,,,,,,,36500190.17,54225.07,1352032.46,,35202382.78,5991665.59,29210717.19,29210717.19,,-3970164.18,25240553.01,25240553.01,,35661013.48,77200568.44,,,,,4995288.61,383478.23,,,,,,,,,,,,,,,1
2504,300716.SZ,20200827,20210430,20200630,1,1,2,-0.38,-0.38,846448844.92,846448844.92,,,,,,,,,,,,,,,,-1752625.56,-1752625.56,,920441466.14,782043098.68,,,3168216.69,34948926.02,51448808.38,16716703.6,-3466289.88,,,,,,,,,,,-75211232.88,1125349.68,1829843.89,,-75915727.09,487400.53,-76403127.62,-61600951.85,-14802175.77,130613.39,-76272514.23,-61470338.46,-14802175.77,-55606177.01,293305.12,,,,24653879.87,19222989.26,730736.79,,,,,,,,,,,,,,,1
2505,603223.SH,20200827,20200827,20200630,1,1,2,0.09,0.09,2422483474.98,2422483474.98,,,,,,,,,,,,,,,,6409866.27,5667541.96,,2388658379.22,2312323604.44,,,5275984.73,7498942.13,50464624.53,8355108.83,-2705270.45,,,,,,,,,,,44434681.5,40718.21,1365868.96,,43109530.75,6366250.92,36743279.83,25388868.23,11354411.6,,36743279.83,25388868.23,11354411.6,38287514.23,86564583.9,,,,,8331697.21,416788.09,,,,,,,,,,,,,,,1
2506,002930.SZ,20200827,20200827,20200630,1,1,2,0.19,0.19,332597202.83,332597202.83,,,,,,,,,,,,,,,1420253.05,258904.11,,,218904052.7,119127056.7,,,3284117.76,7733542.2,35676200.44,51440181.06,,,,,,,,,,,,117146418.52,57055.81,4094025.46,,113109448.87,26731027.76,86378421.11,86224973.96,153447.15,106181.96,86484603.07,86331155.92,153447.15,166891119.61,248266269.05,,,,1143278.1,48738349.16,2088328.84,,,,,,,,,,,,,,,1
2507,300886.SZ,20200827,20200827,20200630,1,1,2,0.5821,0.5821,114473896.09,114473896.09,,,,,,,,,,,,,,,,360000.0,,,92287576.84,77715249.19,,,1074050.04,1025386.54,7057323.87,654410.07,,,,,,,,,,,,28432818.13,17190.0,132840.0,,28317168.13,3287122.2,25030045.93,25030045.93,,,25030045.93,25030045.93,,28727228.2,28727228.2,,,,3886439.96,1300186.69,48748.22,,,,,,,,,,,,,,,1
2508,600220.SH,20200826,20200826,20200630,1,1,2,-0.0181,-0.0181,791720973.0,791720973.0,,,,,,,,,,,,,,,,4950000.0,,,809296213.8,637315551.11,,,8504502.35,9074447.36,85408855.59,53699543.57,101260.97,,,,,,,,,,,-9371003.34,15240.0,786907.85,,-10142671.19,13906566.81,-24049238.0,-32216781.14,8167543.14,-31442040.14,-55491278.14,-63658821.28,8167543.14,-8320138.78,87129281.23,,,,6233723.76,48829544.9,1130865.89,,,,,,,,,,,,,,,1
2509,300245.SZ,20200827,20200827,20200630,1,1,2,0.06,0.06,176798480.41,176798480.41,,,,,,,,,,,,,,,1017238.09,2274899.83,-4368189.14,,165671347.62,109756133.8,,,1702707.38,11109614.12,28438547.65,-7665164.37,,,,,,,,,,,,15934794.16,4465089.39,100700.0,,20299183.55,3363340.17,16935843.38,19547164.18,-2611320.8,1784346.81,18720190.19,21331510.99,-2611320.8,4977023.71,16654912.38,,,,20965848.83,,7704482.0,,,,,,,,,,,,,,,1
2510,603348.SH,20200827,20200827,20200630,1,1,2,0.15,0.15,644488103.07,644488103.07,,,,,,,,,,,,,,,,6706742.47,,,618475345.59,474152556.65,,,7095809.67,25218153.1,52843674.64,20484324.54,-18526739.99,,,,,,,,,,,40911411.12,95373.63,3154868.43,,37851916.32,3437212.49,34414703.83,34414703.83,,47396.69,34462100.52,34462100.52,,35613128.03,139338545.75,,,,24215012.39,27188003.16,8112138.0,,,,,,,,,,,,,,,1
2511,002705.SZ,20200827,20200827,20200630,1,1,2,0.5375,0.5375,5045166790.69,5045166790.69,,,,,,,,,,,,,,,10333513.53,-13498924.65,-2040440.15,,4506025452.49,3735686391.41,,,36657945.53,286772847.47,268717901.92,-8717176.72,-18023804.55,,,,,,,,,,,547208819.32,6768815.46,10392214.75,,543585420.03,92566636.68,451018783.35,430816625.7,20202157.65,-81992.57,450936790.78,430734633.13,20202157.65,542948669.16,734822876.47,,,,159166549.97,8693712.46,18946274.95,,,,,,,,,,,,,,,1
2512,600315.SH,20200827,20200827,20200630,1,1,2,0.27,0.27,3684638643.12,3684638643.12,,,,,,,,,,,,,,,10609924.61,63959130.93,17420054.33,,3595565478.7,1406555595.13,,,26092488.31,1686686357.62,326724261.77,36190761.85,-41384970.51,,,,,,,,,,,220804256.68,1294543.77,1396729.46,,220702070.99,37274286.39,183427784.6,183427784.6,,-81840694.19,101587090.41,101587090.41,,182763330.38,293656438.99,,,,69252711.89,46321186.01,8811237.43,,,,,,,,,,,,,,,1
2513,605166.SH,20200827,20200827,20200630,1,1,2,0.18,0.18,1034086185.95,1034086185.95,,,,,,,,,,,,,,,,,,,989335668.12,941943858.93,,,1414794.3,11635149.89,6242045.61,1995015.82,-1320312.95,,,,,,,,,,,45589752.15,366111.63,,,45955863.78,4295192.66,41660671.12,41660671.12,,,41660671.12,41660671.12,,47584767.97,65947474.39,,,,25443804.37,2778332.61,1345419.13,,,,,,,,,,,,,,,1
2514,002104.SZ,20200827,20210401,20200630,1,1,2,0.036,0.036,454323591.37,454323591.37,,,,,,,,,,,,,,,,17540925.86,6246095.05,,451043516.87,307528291.82,,,3354129.11,41844842.6,36797540.15,-2114770.1,42757.18,,,,,,,,,,,22807241.29,1748577.07,364389.47,,24191428.89,2099879.2,22091549.69,24858261.5,-2766711.81,669736.85,22761286.54,25527998.35,-2766711.81,3095164.09,27516495.29,,,,60230131.48,1820.83,2158634.15,,,,,,,,,,,,,,,1
2515,300023.SZ,20200827,20200827,20200630,1,1,2,0.0083,0.0083,26207763.91,26207763.91,,,,,,,,,,,,,,,,,,,23983636.05,14851370.15,,,669115.25,2329887.94,8038101.44,-2627569.73,-15285.31,,,,,,,,,,,2986642.88,,25883.33,,2960759.55,340023.81,2620735.74,2620735.74,,137785.09,2758520.83,2758520.83,,366558.13,4659351.72,,,,1004497.1,38908.34,-2738482.43,,,,,,,,,,,,,,,1
2516,300027.SZ,20200827,20200827,20200630,1,1,2,-0.08,-0.08,324345411.7,324345411.7,,,,,,,,,,,,,,,-5627611.42,10330449.53,-10686745.96,,562736540.86,251197943.52,,,3814979.58,62510771.42,125849381.95,128917954.9,18618.5,,,,,,,,,,,-225489073.81,722870.81,195952.6,,-224962155.6,20203357.53,-245165513.13,-231380328.97,-13785184.16,7014279.57,-238151233.56,-224366049.4,-13785184.16,-100876793.73,-44119348.63,,,,2888244.25,126730810.04,1451123.19,,,,,,,,,,,,,,,1
2517,300237.SZ,20200827,20200827,20200630,1,1,2,0.0074,0.0074,1309726009.21,1309726009.21,,,,,,,,,,,,,,,,22690602.51,1789586.45,,1300194448.6,947840944.86,,,6776654.73,77642295.43,87437061.59,122877924.83,-5416891.71,,,,,,,,,,,36083061.39,1676236.73,1027451.04,,36731847.08,19457063.48,17274783.6,10719583.24,6555200.36,-8703.65,17266079.95,10712620.34,6553459.61,137704272.1,180894607.4,,,,57111468.6,144647135.69,29129353.08,,,,,,,,,,,,,,,1
2518,300279.SZ,20200827,20200827,20200630,1,1,2,0.014,0.014,679012796.57,679012796.57,,,,,,,,,,,,,,,,-6965794.66,,,665398356.72,569051156.46,,,2976502.8,13916320.51,28329155.95,21270014.83,,,,,,,,,,,,8420906.33,485916.42,152859.3,,8753963.45,2832487.2,5921476.25,6130874.81,-209398.56,1566.79,5923043.04,6132441.6,-209398.56,36656715.82,54656409.64,,,,30093808.84,19767632.54,799132.22,,,,,,,,,,,,,,,1
2519,300581.SZ,20200827,20200827,20200630,1,1,2,-0.0233,-0.0233,36413609.26,36413609.26,,,,,,,,,,,,,,,,,,,55027385.37,22822743.63,,,689961.47,991262.91,9522297.36,-174716.58,,,,,,,,,,,,-4943010.3,42438.83,,,-4900571.47,-891801.4,-4008770.07,-4008770.07,,,-4008770.07,-4008770.07,,-5117726.88,-1736953.07,,,,12052813.96,,194327.99,,,,,,,,,,,,,,,1
2520,300636.SZ,20200827,20200827,20200630,1,1,2,0.3245,0.3245,237153054.76,237153054.76,,,,,,,,,,,,,,,,67881.98,,,191636056.29,157233088.13,,,734563.17,6198021.13,7684634.2,5432792.78,,,,,,,,,,,,47860390.42,,190000.0,,47670390.42,5931185.37,41739205.05,41739205.05,,,41739205.05,41739205.05,,53266680.72,79565130.24,,,,15165322.52,5155485.52,207718.59,,,,,,,,,,,,,,,1
2521,002722.SZ,20200827,20200827,20200630,1,1,2,0.19,0.19,1018294844.02,1018294844.02,,,,,,,,,,,,,,,1094970.63,-858269.24,-4594637.28,,971397788.37,859933491.68,,,6016924.38,29671368.89,40976174.66,24457091.6,1895744.5,,,,,,,,,,,50051306.56,312340.74,988611.59,,49375035.71,16194548.64,33180487.07,33976147.34,-795660.27,,33180487.07,33976147.34,-795660.27,74253273.1,100741517.96,,,,8490701.94,25196901.58,477037.26,,,,,,,,,,,,,,,1
2522,002871.SZ,20200827,20200827,20200630,1,1,2,0.24,0.24,151828243.46,151828243.46,,,,,,,,,,,,,,,1750721.76,4943161.57,,,129017845.72,93704965.77,,,2513188.67,13441041.83,10418882.44,-353794.43,-342967.98,,,,,,,,,,,31946039.55,1213889.69,989426.58,,32170502.66,4630473.07,27540029.59,27540029.59,,-127608.2,27412421.39,27412421.39,,24687416.29,35082165.68,,,,9621333.72,,290616.68,,,,,,,,,,,,,,,1
2523,002625.SZ,20200827,20200827,20200630,1,1,2,0.03,0.03,225500598.13,225500598.13,,,,,,,,,,,,,,,1413707.39,11526619.9,224641.14,,168481796.66,126494273.81,,,1826897.13,8006382.01,34550023.74,-44630617.77,,,,,,,,,,,,83002859.01,37774.05,1241174.82,,81799458.24,11555169.79,70244288.45,70625921.99,-381633.54,,70244288.45,70625921.99,-381633.54,25431913.95,58095386.34,,,,35700224.17,3125134.62,47847875.87,,,,,,,,,,,,,,,1
2524,300351.SZ,20200827,20200827,20200630,1,1,2,0.1121,0.1121,494265719.68,494265719.68,,,,,,,,,,,,,,,,-7083985.06,1335896.65,,450309401.6,324254683.48,,,5082148.81,38821863.08,44558570.61,-10802307.79,-4930210.23,,,,,,,,,,,42907548.69,311604.75,532881.5,,42686271.94,218140.49,42468131.45,42989080.59,-520949.14,,42468131.45,42989080.59,-520949.14,38087732.65,70157871.19,,,,41944904.98,797880.43,10089113.86,,,,,,,,,,,,,,,1
2525,300449.SZ,20200827,20200827,20200630,1,1,2,0.1,0.1,78088228.62,78088228.62,,,,,,,,,,,,,,,982.18,19562853.17,,,116381079.26,36126397.15,,,370994.01,10570741.22,17845144.93,8200081.4,,,,,,,,,,,,-8602971.74,44187845.09,207629.13,,35377244.22,6577716.89,28799527.33,28799527.33,,,28799527.33,28799527.33,,-19973853.72,-9991126.63,,,,9129460.9,8680836.51,465973.62,,,,,,,,,,,,,,,1
2526,002040.SZ,20200827,20200827,20200630,1,1,2,0.1289,0.1289,352880276.8,352880276.8,,,,,,,,,,,,,,,,11801369.54,7658293.78,,271957996.73,173042195.02,,,7304311.73,,67639638.63,23843581.19,,,,,,,,,,,,98444327.35,235528.41,220802.56,,98459053.2,22565802.12,75893251.08,62390388.13,13502862.95,,75893251.08,62390388.13,13502862.95,110486539.0,183471247.83,,,,,27612582.43,4184975.74,,,,,,,,,,,,,,,1
2527,002596.SZ,20200827,20200827,20200630,1,1,2,0.0083,0.0083,983442340.5,983442340.5,,,,,,,,,,,,,,,1561040.0,811695.15,-419847.65,,964160122.95,748282248.37,,,6652048.63,12527010.43,87386079.81,59800915.8,,,,,,,,,,,,32055596.42,6686147.13,957059.53,,37784684.02,23354705.41,14429978.61,9574547.1,4855431.51,,14429978.61,9574547.1,4855431.51,88693244.72,162275552.06,,,,11283106.68,60070282.03,865513.55,,,,,,,,,,,,,,,1
2528,300152.SZ,20200827,20200827,20200630,1,1,2,-0.046,-0.046,174994928.74,174994928.74,,,,,,,,,,,,,,,,-952.03,,,212316545.61,132576890.66,,,4774004.31,13599480.72,44437882.98,7664755.61,27471.56,,,,,,,,,,,-28590878.31,715237.5,6715097.86,,-34590738.67,-1544951.65,-33045787.02,-32641810.74,-403976.28,,-33045787.02,-32641810.74,-403976.28,-20895322.93,4658891.98,,,,6767474.62,7833343.46,394039.03,,,,,,,,,,,,,,,1
2529,002673.SZ,20200827,20200827,20200630,1,4,2,0.18,0.18,2220224671.55,2220224671.55,401593700.16,,,729294866.51,933020925.23,2222453.09,,,,,441496624.87,176214421.2,6117316.38,395702860.7,282788406.25,612983654.12,-482608.48,339548.32,1341935405.37,,237165227.96,,11495323.95,,881206198.51,,,,,,,,1341935405.37,,,,393480407.61,878289266.18,3665922.48,10201505.37,,871753683.29,224166309.28,647587374.01,637887686.11,9699687.9,9500071.77,657087445.78,647387757.88,9699687.9,1125044784.58,1173389664.05,,,,,,,,,,,,,,,,,,,,,1
2530,300530.SZ,20200827,20200827,20200630,1,1,2,0.05,0.05,36461824.24,36461824.24,,,,,,,,,,,,,,,249315.06,3802107.88,-48083.91,,71363895.11,21369728.52,,,885533.01,3105255.16,29612715.45,-843529.32,-1869.4,,,,,,,,,,,2543376.16,0.97,280588.37,,2262788.76,-107004.84,2369793.6,7953923.37,-5584129.77,,2369793.6,7953923.37,-5584129.77,-2010924.4,4178709.5,,,,12742345.04,,818812.03,,,,,,,,,,,,,,,1
2531,002865.SZ,20200827,20200827,20200630,1,1,2,0.03,0.03,308575108.16,308575108.16,,,,,,,,,,,,,,,,1292949.38,802512.0,,306919068.64,218190558.67,,,3547350.17,13110675.89,36571096.88,16435433.27,-2137503.31,,,,,,,,,,,5701369.22,57140.84,75865.73,,5682644.33,2316687.55,3365956.78,3365956.78,,,3365956.78,3365956.78,,21164529.11,80227014.37,,,,15077495.25,16400805.12,514699.06,,,,,,,,,,,,,,,1
