,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
7265,002318.SZ,20200424,20200424,20200331,1,1,1,0.0945,0.0908,809165151.48,809165151.48,,,,,,,,,,,,,,,-3589516.33,5803606.26,6783259.85,,733160818.54,601068466.92,,,4994135.11,38544883.41,36608869.72,8167215.69,-10500449.81,,,,,,,,,,,94552581.66,15775.6,31000.0,,94537357.26,15595130.19,78942227.07,79545537.62,-603310.55,,78942227.07,79545537.62,-603310.55,103214216.2,,,,,35443705.65,9297645.39,1508747.27,,,,,,,,,,,,,,,1
7266,603538.SH,20200421,20200421,20200331,1,1,1,0.3,0.29,285359171.1,285359171.1,,,,,,,,,,,,,,,,-577786.23,,,233015683.79,185048964.71,,,3248194.58,5433903.68,30644348.23,1527590.29,,,,,,,,,,,,54966109.82,220786.38,659462.82,,54527433.38,8107143.73,46420289.65,43614019.72,2806269.93,-437770.44,45982519.21,43176249.28,2806269.93,50301421.28,,,,,8146385.57,5376844.63,-1150983.19,,,,,,,,,,,,,,,1
7267,603040.SH,20200423,20200423,20200331,1,1,1,0.34,0.34,63510914.61,63510914.61,,,,,,,,,,,,,,,4043465.21,258460.63,,,40752755.7,23246999.94,,,700578.95,2402461.06,9104712.93,2241059.6,,,,,,,,,,,,34209225.89,5344.68,,,34214570.57,5687628.1,28526942.47,27155624.67,1371317.8,-2469064.98,26057877.49,24686559.69,1371317.8,32494560.67,,,,,4371235.06,,313240.04,,,,,,,,,,,,,,,1
7268,300029.SZ,20200429,20200429,20200331,1,1,1,-0.0154,-0.0154,554405.16,554405.16,,,,,,,,,,,,,,,,,,,3656017.59,982605.52,,,371227.18,119417.81,2879988.34,-3875.52,,,,,,,,,,,,-3083894.33,,,,-3083894.33,,-3083894.33,-3083894.33,0.0,,-3083894.33,-3083894.33,0.0,-3086427.18,,,,,176240.07,,1342.67,,,,,,,,,,,,,,,1
7269,002315.SZ,20200425,20200425,20200331,1,1,1,-0.07,-0.07,236007024.77,228734269.51,7272755.26,,,,,,,,,,,,,,-28494407.64,710511.62,-3395547.86,,232349806.75,55653192.32,,,699019.97,112269273.22,25748234.79,-1849377.46,,,,,,,,,,,,-19418879.39,442415.23,138274.68,,-19114738.84,1984670.51,-21099409.35,-20330153.4,-769255.95,184409707.44,163310298.09,164083209.02,-772910.93,8863055.21,,,,,40453691.72,,2366283.96,,,,,,,,,,,,,,,1
7270,300682.SZ,20200429,20200429,20200331,1,1,1,0.0579,0.0572,371479504.0,371479504.0,,,,,,,,,,,,,,,943.61,-2648484.11,-2710549.39,,328570664.57,194529182.66,,,355876.4,31552200.97,41074342.8,-10591692.35,,,,,,,,,,,,42425184.5,1677655.91,10000100.0,,34102740.41,5825682.6,28277057.81,34839444.76,-6562386.95,,28277057.81,34839444.76,-6562386.95,45056767.8,,,,,69551727.94,263848.13,10839583.28,,,,,,,,,,,,,,,1
7271,300014.SZ,20200425,20200425,20200331,1,1,1,0.26,0.26,1308721332.76,1308721332.76,,,,,,,,,,,,,,,,108200058.44,99843067.43,,1192206511.25,919429167.5,,,8262586.38,56008437.98,36349588.58,29262712.68,-4310435.37,,,,,,,,,,,266600016.83,43197.65,1572651.07,,265070563.41,7958325.98,257112237.43,252459523.53,4652713.9,,257112237.43,252459523.53,4652713.9,170589208.21,,,,,121913809.22,26492041.8,5108143.57,,,,,,,,,,,,,,,1
7272,002454.SZ,20200428,20200428,20200331,1,1,1,0.0,0.0,524573760.93,524573760.93,,,,,,,,,,,,,,,,382176.33,-643628.9,,530653657.84,402040103.38,,,1770478.32,51616905.1,31184337.88,2611482.93,-3171736.2,,,,,,,,,,,5967697.11,53657.61,1182719.97,,4838634.75,2702412.18,2136222.57,2967547.96,-831325.39,1013388.26,3149610.83,3980936.22,-831325.39,11211702.26,,,,,38275342.13,332444.44,175406.8,,,,,,,,,,,,,,,1
7273,603960.SH,20200423,20200423,20200331,1,1,1,0.16,0.16,168289530.27,168289530.27,,,,,,,,,,,,,,,,-51468.98,-51468.98,31980.93,129054191.96,110382621.34,,,657925.03,1527334.72,9341385.76,-1534375.65,-109135.27,,,,,,,,,,,39981562.32,303574.34,151069.52,,40134067.14,5274131.35,34859935.79,28911184.93,5948750.86,,34859935.79,28911184.93,5948750.86,36933252.33,,,,,10397224.52,45993.57,-1596564.09,,,,,,,,,,,,,,,1
7274,300059.SZ,20200418,20200418,20200331,1,1,1,0.1301,0.1301,1688644980.36,649422839.21,311742380.74,,727479760.41,,,,,,,,,,,,12163027.81,39830310.35,2445868.66,-98491.74,693234796.23,161383216.94,,,10761952.48,95972535.36,316891145.82,15010459.51,,,,,,,,,,,,1052063400.82,17450.0,6548650.0,,1045532200.82,171842960.8,873689240.02,873689240.02,,6605012.56,880294252.58,880294252.58,,1000516419.76,,,,,69450595.63,63670555.09,49091015.19,,,,,,,,,,,,,,,1
7275,002566.SZ,20200425,20200425,20200331,1,1,1,0.0649,0.0649,200410031.97,200410031.97,,,,,,,,,,,,,,,,,,,176637741.28,47079486.02,,,3857985.45,95951134.28,20080244.47,2957912.67,,,,,,,,,,,,31513381.89,16476.5,1715897.49,,29813960.9,4611904.45,25202056.45,21483641.33,3718415.12,,25202056.45,21483641.33,3718415.12,31530408.37,,,,,4295439.68,3030677.06,89790.87,,,,,,,,,,,,,,,1
7276,300074.SZ,20200429,20200429,20200331,1,1,1,-0.0475,-0.0475,47749625.77,47749625.77,,,,,,,,,,,,,,,,736330.11,531467.1,,81393792.49,28527920.31,,,190048.33,18254435.03,16314712.84,-3872278.08,-2032732.32,,,,,,,,,,,-30827466.02,2.0,,,-30827464.02,-4262163.15,-26565300.87,-25232986.73,-1332314.14,,-26565300.87,-25232986.73,-1332314.14,-33244358.81,,,,,12714345.95,,156689.59,,,,,,,,,,,,,,,1
7277,002427.SZ,20200423,20200423,20200331,1,1,1,-0.2032,-0.2032,623523144.74,623523144.74,,,,,,,,,,,,,,,,6247826.48,-1697083.36,,706862175.73,527523404.39,,,4770587.86,24023482.12,40611119.5,82266552.01,,,,,,,,,,,,-74034808.22,13528.04,593684.4,,-74614964.58,6250626.25,-80865590.83,-80896881.33,31290.5,,-80865590.83,-80896881.33,31290.5,-80552576.51,,,,,24043524.44,82881798.69,345304.87,,,,,,,,,,,,,,,1
7278,002434.SZ,20200429,20200429,20200331,1,1,1,0.09,0.09,1083224805.14,1083224805.14,,,,,,,,,,,,,,,,-1567139.63,,,968351984.82,864792449.65,,,3482626.7,28750531.43,22284694.31,11807684.1,,,,,,,,,,,,149300009.23,246574.34,1481046.46,,148065537.11,30110542.13,117954994.98,121275578.23,-3320583.25,,117954994.98,121275578.23,-3320583.25,131425505.13,,,,,52163255.45,20618619.44,-8909104.5,,,,,,,,,,,,,,,1
7279,603578.SH,20200428,20200428,20200331,1,1,1,0.21,0.21,84583226.11,84583226.11,,,,,,,,,,,,,,,269521.1,5437344.79,-868789.16,,71749260.32,59025473.87,,,299550.95,3194354.44,4918793.78,1179571.22,,,,,,,,,,,,20092351.68,,,,20092351.68,1920010.21,18172341.47,18172341.47,,,18172341.47,18172341.47,,14382270.45,,,,,2937200.27,3086585.9,1903799.34,,,,,,,,,,,,,,,1
7280,300318.SZ,20200425,20200425,20200331,1,1,1,-0.0165,-0.0165,139506502.75,139506502.75,,,,,,,,,,,,,,,,-926812.98,,,146551823.96,82242277.06,,,1273417.32,23270484.78,18736479.56,9995602.6,,,,,,,,,,,,-7097025.22,13735.2,784399.0,,-7867689.02,2557289.01,-10424978.03,-13453684.69,3028706.66,-75219.8,-10500197.83,-13528904.49,3028706.66,-6832195.26,,,,,10661711.55,10059417.87,47122.05,,,,,,,,,,,,,,,1
7281,002960.SZ,20200430,20200430,20200331,1,1,1,0.02,0.02,169800536.25,169800536.25,,,,,,,,,,,,,,,-191357.97,5302400.4,147393.44,,185802404.99,91935035.19,,,1113172.62,37433465.59,25483985.15,3676228.39,,,,,,,,,,,,-7241805.18,12057589.15,119309.22,,4696474.75,3623107.01,1073367.74,5223992.18,-4150624.44,-4865608.18,-3792240.44,1146370.23,-4938610.67,-8906169.3,,,,,25198348.72,2766876.05,2537325.97,,,,,,,,,,,,,,,1
7282,603038.SH,20200428,20200428,20200331,1,1,1,-0.15,-0.15,106436080.53,106436080.53,,,,,,,,,,,,,,,2778397.26,-24196225.53,,,110863466.42,88815364.29,,,1059711.39,5581649.68,12462688.43,-511865.06,,,,,,,,,,,,-25318253.44,5653.31,304976.66,,-25617576.79,-5124663.04,-20492913.75,-19983808.26,-509105.49,-43615.4,-20536529.15,-20027423.66,-509105.49,-4033448.9,,,,,4735655.0,764088.5,969068.17,,,,,,,,,,,,,,,1
7283,002316.SZ,20200430,20200430,20200331,1,1,1,-0.0804,-0.0804,722455374.87,722455374.87,,,,,,,,,,,,,,,,-2560357.92,-2560078.12,,767157341.42,635081745.43,,,1617368.84,9642030.37,91470675.16,11107441.62,,,,,,,,,,,,-34978348.71,522138.29,2314017.14,,-36770227.56,4190027.18,-40960254.74,-31600959.44,-9359295.3,124922.17,-40835332.57,-31476037.28,-9359295.29,-31019442.06,,,,,21381021.98,11535273.17,1986234.65,,,,,,,,,,,,,,,1
7284,603811.SH,20200428,20200428,20200331,1,1,1,0.21,0.21,151823371.61,151823371.61,,,,,,,,,,,,,,,,272873.44,272873.44,,121069825.35,50487597.13,,,1372078.79,50562965.18,12376196.77,-621099.7,-1420062.56,,,,,,,,,,,31187723.63,644.59,740150.67,,30448217.55,5906847.46,24541370.09,24492802.7,48567.39,-199372.52,24341997.57,24313367.43,28630.14,32260284.35,,,,,4994936.39,147958.67,694429.97,,,,,,,,,,,,,,,1
7285,300071.SZ,20200428,20200428,20200331,1,1,1,-0.08,-0.08,176981213.79,176981213.79,,,,,,,,,,,,,,,,-2630139.53,-2630139.53,,240790015.83,123584554.83,,,192716.09,2298536.29,87684697.58,22713189.76,,,,,,,,,,,,-64981743.74,1069646.91,20000.0,,-63932096.83,-9178407.48,-54753689.35,-54785244.1,31554.75,,-54753689.35,-54785244.1,31554.75,-59862064.28,,,,,,22725198.52,2501548.69,,,,,,,,,,,,,,,1
7286,300005.SZ,20200422,20200422,20200331,1,1,1,-0.0071,-0.0071,143526756.64,143526756.64,,,,,,,,,,,,,,,1747656.77,-2465433.91,-2465433.91,,149967066.75,77411913.52,,,789102.87,44430802.01,27664087.27,-6590671.14,885093.93,,,,,,,,,,,-6919395.22,349606.31,11448.34,,-6581237.25,,-6581237.25,-6311919.28,-269317.97,,-6581237.25,-6311919.28,-269317.97,-20380205.8,,,,,7146926.15,,-6702822.65,,,,,,,,,,,,,,,1
7287,002468.SZ,20200430,20200430,20200331,1,1,1,0.04,0.04,3572962442.23,3572962442.23,,,,,,,,,,,,,,,,16214212.95,477354.88,,3560708958.69,3398470864.51,,,5535450.46,44833885.31,93363614.81,-9858027.2,,,,,,,,,,,,73182315.63,2703913.35,1968923.23,,73917305.75,13817546.96,60099758.79,58361301.26,1738457.53,-2744.55,60097014.24,58370477.7,1726536.54,55399374.7,,,,,25947353.96,12179840.47,20662700.67,,,,,,,,,,,,,,,1
7288,603896.SH,20200428,20200428,20200331,1,1,1,0.23,0.23,132800430.45,132800430.45,,,,,,,,,,,,,,,,1599204.56,-211659.07,,105176912.57,24047429.91,,,1199299.83,46843208.03,22746147.1,-1309746.98,,,,,,,,,,,,33849182.23,49148.7,1239178.69,,32659152.24,-151659.73,32810811.97,32810811.97,,-5236330.54,27574481.43,27574481.43,,32319297.89,,,,,11273430.63,156641.54,1535708.74,,,,,,,,,,,,,,,1
7289,002409.SZ,20200428,20200428,20200331,1,1,1,0.2509,0.2509,438810170.6,438810170.6,,,,,,,,,,,,,,,-6200613.6,55841309.79,,,352421559.07,264495496.77,,,1803802.58,23394866.17,46740889.58,589443.56,,,,,,,,,,,,138093048.25,378172.14,137403.6,,138333816.79,18106644.84,120227171.95,116137562.96,4089608.99,-10970811.46,109256360.49,105166751.5,4089608.99,88985913.26,,,,,15007740.82,1188166.98,1132284.62,,,,,,,,,,,,,,,1
7290,300079.SZ,20200421,20200421,20200331,1,1,1,-0.02,-0.0198,154532486.11,154532486.11,,,,,,,,,,,,,,,-212680.24,,,,192399564.83,112203118.52,,,1218772.81,15951355.87,35252836.13,1818246.54,,,,,,,,,,,,-31377219.36,11101.0,19093.54,,-31385211.9,-4169349.18,-27215862.72,-28056455.88,840593.16,19469072.03,-7746790.69,-8587383.85,840593.16,-22856307.79,,,,,16175632.96,1790.0,6475692.01,,,,,,,,,,,,,,,1
7291,002435.SZ,20200430,20200430,20200331,1,1,1,0.0581,0.0581,1024308523.59,1024308523.59,,,,,,,,,,,,,,,3029687.81,232953.6,,,938545428.21,349743723.31,,,9617121.77,502129548.17,43537479.69,12638750.13,-3697149.88,,,,,,,,,,,90373511.56,397168.63,680474.92,,90090205.27,19186599.4,70903605.87,71861078.31,-957472.44,398760.27,71302366.14,72259838.58,-957472.44,92816053.53,,,,,15592318.4,16019118.34,5413090.07,,,,,,,,,,,,,,,1
7292,300072.SZ,20200428,20200428,20200331,1,1,1,-0.035,-0.035,1026635611.1,1026635611.1,,,,,,,,,,,,,,,,292115.84,-122427.84,,1158583471.99,930089082.86,,,2621669.61,17776857.74,106458512.63,70917991.83,,,,,,,,,,,,-119617740.81,9699210.76,7558279.06,,-117476809.11,-1808084.2,-115668724.91,-81716828.41,-33951896.5,22680836.67,-92987888.24,-70893011.72,-22094876.52,-104423077.35,,,,,46492398.89,60456594.67,5025382.14,,,,,,,,,,,,,,,1
7293,603630.SH,20200429,20200429,20200331,1,1,1,0.07,0.07,167221490.38,167221490.38,0.0,0.0,0.0,,,,,,,,,,,,0.0,2077978.99,1807431.04,0.0,149958693.7,79324670.73,0.0,0.0,1265740.59,56848088.14,6982131.15,-5353763.96,-4511425.09,0.0,0.0,0.0,0.0,0.0,,,,,,19451644.01,211998.36,757933.3,,18905709.07,2711031.13,16194677.94,16121490.53,73187.41,0.0,16194677.94,16121490.53,73187.41,21938041.62,,,,,7357668.19,0.0,5406715.47,,,,,,,,,,,,,,,1
7294,300061.SZ,20200425,20200425,20200331,1,1,1,-0.05,-0.05,176498368.19,176498368.19,,,,,,,,,,,,,,,-1248277.74,89700.0,,,216446409.46,74907955.98,,,640047.52,73627844.54,52479788.43,5004736.28,,,,,,,,,,,,-26291009.95,14683.52,1136773.5,,-27413099.93,2417529.67,-29830629.6,-30594266.44,763636.84,,-29830629.6,-30594266.44,763636.84,-24853561.43,,,,,9550771.47,6394324.59,1545085.92,,,,,,,,,,,,,,,1
7295,603686.SH,20200428,20200428,20200331,1,1,1,0.19,0.19,1060675012.18,1060675012.18,,,,,,,,,,,,,,,,3423019.61,-55546.6,,942980382.15,779434499.46,,,3890777.56,74043166.76,58621714.39,506246.07,45295.51,,,,,,,,,,,126252403.64,114522.29,3262940.34,,123103985.59,18667896.83,104436088.76,78314383.46,26121705.3,,104436088.76,78314383.46,26121705.3,123710549.17,,,,,5854891.65,2522177.01,2633535.73,,,,,,,,,,,,,,,1
7296,603358.SH,20200430,20200430,20200331,1,1,1,0.1,0.1,501845721.0,501845721.0,,,,,,,,,,,,,,,,1549139.97,,,472459554.55,375506905.71,,,4385325.11,34571975.38,34551325.68,-1025543.06,,,,,,,,,,,,35757030.64,1128456.47,348014.0,,36537473.11,5383871.86,31153601.25,30791933.52,361667.73,,31153601.25,30791933.52,361667.73,34393854.0,,,,,26084778.71,1036155.49,2247661.88,,,,,,,,,,,,,,,1
7297,601228.SH,20200430,20200430,20200331,1,1,1,0.04,0.04,2451131245.81,2451131245.81,,,,,,,,,,,,,,,3908377.42,21972148.75,21384913.85,,2170358150.5,1885457000.91,,,8388211.98,10137185.52,211669311.9,53310632.35,,,,,,,,,,,,321640216.64,1327959.43,152279.72,,322815896.35,54784304.03,268031592.32,236821980.87,31209611.45,1803388.93,269834981.25,238575634.63,31259346.62,298529854.97,,,,,2266231.38,55489966.83,6556278.68,,,,,,,,,,,,,,,1
7298,002309.SZ,20200430,20200430,20200331,1,1,1,-0.21,-0.21,1560315311.78,1560315311.78,,,,,,,,,,,,,,,-2089600.0,-30197420.07,-3133210.9,,1720957677.65,1435816821.89,,,9088923.58,77449511.34,143450480.39,118241804.85,-42677494.63,,,,,,,,,,,-187629368.3,3268347.06,6113617.07,,-190474638.31,-10914004.6,-179560633.71,-179945250.02,384616.31,-28623615.17,-208184248.88,-208384722.66,200473.78,-88687676.27,,,,,55525784.34,103174674.22,8910046.7,,,,,,,,,,,,,,,1
7299,603517.SH,20200429,20200429,20200331,1,1,1,0.1,0.1,1066429779.08,1066429779.08,,,,,,,,,,,,,,,,-12233291.68,-12233291.68,,944610853.38,749860388.42,,,8814381.35,120092109.26,64609088.59,-1682005.3,-98043.69,,,,,,,,,,,111861502.49,1378749.01,10728602.87,,102511648.63,40231271.89,62280376.74,62956532.22,-676155.48,2394426.79,64674803.53,65652996.55,-978193.02,124289012.79,,,,,2742311.05,1979250.0,3763185.17,,,,,,,,,,,,,,,1
7300,300615.SZ,20200428,20200428,20200331,1,1,1,0.0131,0.0131,44883601.24,44883601.24,,,,,,,,,,,,,,,714178.23,611720.55,,,44897042.56,34044995.39,,,675313.75,1388388.03,6110916.74,-843819.67,-26866.22,,,,,,,,,,,3025059.23,385271.8,100000.0,,3310331.03,954449.75,2355881.28,2475854.52,-119973.24,136619.93,2492501.21,2612474.45,-119973.24,1092663.63,,,,,3374550.2,,210456.63,,,,,,,,,,,,,,,1
7301,603579.SH,20200430,20200430,20200331,1,1,1,0.22,0.22,326233469.82,326233469.82,,,,,,,,,,,,,,,-3038528.76,3508096.11,-2155710.1,,302582970.4,224786854.92,,,509406.38,44447106.9,14564880.34,-6890810.55,-727526.09,,,,,,,,,,,32027176.0,111024.61,474586.67,,31663613.94,4026904.69,27636709.25,29605974.36,-1969265.11,24095.54,27660804.79,29624046.01,-1963241.22,25791960.46,,,,,22436820.5,897711.31,2736959.77,,,,,,,,,,,,,,,1
7302,300015.SZ,20200429,20200429,20200331,1,1,1,0.0257,0.0256,1641531790.9,1641531790.9,,,,,,,,,,,,,,,-20894725.57,110379030.28,-44454.25,,1602369292.68,1150990688.34,,,4326468.49,151300314.7,271707912.61,1872123.46,,,,,,,,,,,,131733068.45,1737713.76,42349463.44,,91121318.77,24092790.64,67028528.13,79363352.25,-12334824.12,-10024561.13,57003967.0,69326233.28,-12322266.28,31264484.38,,,,,20021577.31,16798476.67,3726427.36,,,,,,,,,,,,,,,1
7303,300026.SZ,20200429,20200429,20200331,1,1,1,0.04,0.04,1125977360.26,1125977360.26,,,,,,,,,,,,,,,,-12570.22,-12570.22,,1007346286.51,448885139.4,,,10564348.15,422074758.67,84982742.21,2312724.94,459452.78,,,,,,,,,,,122322918.92,10269472.23,3291608.41,,129300782.74,22129141.6,107171641.14,109328729.49,-2157088.35,1457669.27,108629310.41,110786398.76,-2157088.35,122154694.82,,,,,22839875.67,4677605.53,2629513.31,,,,,,,,,,,,,,,1
7304,300173.SZ,20200429,20200429,20200331,1,1,1,-0.0444,-0.0444,1856672.41,1856672.41,,,,,,,,,,,,,,,,-3597708.0,-3597708.0,,24761360.41,1876972.66,,,227297.33,2697172.63,10141810.83,6015223.44,-1548949.31,,,,,,,,,,,-25821489.92,7638.0,457035.41,,-26270887.33,-235648.37,-26035238.96,-26035238.96,,,-26035238.96,-26035238.96,,-20247577.22,,,,,2253934.21,5727347.4,139379.35,,,,,,,,,,,,,,,1
7305,603656.SH,20200425,20200425,20200331,1,1,1,0.02,0.02,68259397.18,68259397.18,,,,,,,,,,,,,,,996696.33,1827791.79,-135062.6,,69507789.11,38130611.15,,,1042946.29,13669367.24,8858963.26,-2830410.11,,,,,,,,,,,,2866622.34,3401497.0,260000.0,,6008119.34,3043232.84,2964886.5,3381374.91,-416488.41,-807357.85,2157528.65,2576439.13,-418910.48,-1859246.95,,,,,11224737.87,,929028.94,,,,,,,,,,,,,,,1
7306,603580.SH,20200430,20200430,20200331,1,1,1,0.0274,0.0274,35966114.76,35966114.76,,,,,,,,,,,,,,,-441457.74,714654.95,,,32896825.26,21889379.74,,,465765.2,5654828.73,3683663.75,-54849.82,-124412.45,,,,,,,,,,,4096109.43,,211718.23,,3884391.2,457991.71,3426399.49,3575746.78,-149347.29,-6337.8,3420061.69,3569408.98,-149347.29,3873468.93,,,,,1768336.7,145847.82,126841.9,,,,,,,,,,,,,,,1
7307,002402.SZ,20200428,20200428,20200331,1,1,1,0.0702,0.0702,736226980.97,736226980.97,,,,,,,,,,,,,,,3686646.85,1895376.82,-186003.22,,675130142.81,590365320.78,,,1555500.8,12970669.69,36493038.75,-638063.16,-1835746.07,,,,,,,,,,,75663963.39,217299.83,97128.48,,75784134.74,12303503.59,63480631.15,61837119.92,1643511.23,2385665.67,65866296.82,67085566.02,-1219269.2,68427057.74,,,,,35482950.08,4133886.35,1281321.46,,,,,,,,,,,,,,,1
7308,002393.SZ,20200428,20200428,20200331,1,1,1,0.19,0.19,332679628.71,332679628.71,,,,,,,,,,,,,,,,3394305.0,3394305.0,,300161330.86,115984124.76,,,6557370.73,136741134.72,26480341.22,-5850019.69,,,,,,,,,,,,36092879.4,4649374.82,70765.77,,40671488.45,6418962.76,34252525.69,34252525.69,,,34252525.69,34252525.69,,32752349.64,,,,,20248379.12,324037.45,6227832.38,,,,,,,,,,,,,,,1
7309,002466.SZ,20200429,20200429,20200331,1,1,1,-0.34,-0.34,968428761.08,968428761.08,,,,,,,,,,,,,,,113750901.58,114851589.48,90676423.43,,1565810328.43,453543271.2,,,3392961.3,8446566.15,91903352.21,1007285985.2,,,,,,,,,,,,-368089151.74,2080716.3,766424.65,,-366774860.09,11514030.5,-378288890.59,-500294446.02,122005555.43,-267237285.05,-645526175.64,-889537286.5,244011110.86,-89669691.38,,,,,5683411.58,506247802.52,5766126.54,,,,,,,,,,,,,,,1
7310,002440.SZ,20200429,20200429,20200331,1,1,1,0.2,0.2,1143295829.45,1143295829.45,,,,,,,,,,,,,,,,13323950.61,9058220.64,,1079478765.72,896659882.82,,,5246995.19,35852972.45,117115353.48,-1625117.88,,,,,,,,,,,,249860445.29,31162621.48,2848962.13,,278174104.64,55165836.64,223008268.0,230368577.42,-7360309.42,638149.42,223646417.42,230938419.07,-7292001.65,234157247.29,,,,,23922990.38,4394032.22,3639902.71,,,,,,,,,,,,,,,1
7311,603393.SH,20200429,20200429,20200331,1,1,1,0.37,0.37,530268739.54,530268739.54,,,,,,,,,,,,,,,,,,,378013952.43,326757854.8,,,1794592.97,9281679.24,31134267.81,9050680.5,,,,,,,,,,,,201865558.68,45250.76,710306.82,,201200502.62,41721678.41,159478824.21,83465133.31,76013690.9,7700720.92,167179545.13,87435037.41,79744507.72,191979880.54,,,,,,29358551.18,10422192.54,,,,,,,,,,,,,,,1
7312,002400.SZ,20200430,20200430,20200331,1,1,1,0.02,0.02,2280819248.41,2280819248.41,,,,,,,,,,,,,,,,8638260.0,-6058770.13,,2255441955.39,2040001225.29,,,6748368.6,112741024.4,51446248.1,5378327.55,,,,,,,,,,,,68793647.59,354307.18,2752.14,,69145202.63,22261062.36,46884140.27,33542743.27,13341397.0,-680411.46,46203728.81,32862331.81,13341397.0,59396012.13,,,,,28758733.73,7056946.34,916680.22,,,,,,,,,,,,,,,1
7313,603626.SH,20200428,20200428,20200331,1,1,1,0.03,0.03,464532665.58,464532665.58,,,,,,,,,,,,,,,,,,,455436826.35,339427848.21,,,4369049.77,14728893.72,50147498.92,12132632.66,,,,,,,,,,,,10159746.71,2604306.41,2035004.7,,10729048.42,-151780.96,10880829.38,13965303.62,-3084474.24,25485.73,10906315.11,13990789.35,-3084474.24,7457670.28,,,,,37357730.62,15109145.1,274436.01,,,,,,,,,,,,,,,1
7314,002867.SZ,20200428,20200428,20200331,1,1,1,0.14,0.14,677640238.92,677640238.92,,,,,,,,,,,,,,,-5564439.54,1183667.83,-318916.82,,550830897.34,383902526.04,,,11703879.9,134958081.05,22162863.52,-3288085.89,4356534.39,,,,,,,,,,,133582525.9,1528035.5,5207263.1,,129903298.3,29576111.96,100327186.34,100560022.2,-232835.86,-18038.63,100309147.71,100541983.57,-232835.86,134098931.09,,,,,3356458.93,1479393.95,5263139.09,,,,,,,,,,,,,,,1
7315,002335.SZ,20200430,20200430,20200331,1,1,1,0.11,0.11,681978173.44,681978173.44,,,,,,,,,,,,,,,,-1125755.02,-306841.7,,655386674.88,465244644.73,,,2285247.44,62963175.75,44772725.34,17185766.62,-330380.62,,,,,,,,,,,37972242.99,281459.97,5344263.49,,32909439.47,2126858.97,30782580.5,29078466.53,1704113.97,,30782580.5,29078466.53,1704113.97,38277186.66,,,,,51436729.23,30228002.05,11891043.46,,,,,,,,,,,,,,,1
7316,300657.SZ,20200428,20200428,20200331,1,1,1,-0.1471,-0.1471,406007908.19,406007908.19,,,,,,,,,,,,,,,,-139465.83,-171054.96,,457456992.09,398982119.6,,,1913946.61,6223197.82,17233514.88,7033508.11,-2748924.83,,,,,,,,,,,-36512074.18,161780.75,4241223.01,,-40591516.44,-8670429.04,-31921087.4,-30462236.74,-1458850.66,,-31921087.4,-30462236.74,-1458850.66,-33218861.82,,,,,24740200.02,10157854.91,2660893.07,,,,,,,,,,,,,,,1
7317,603638.SH,20200430,20200430,20200331,1,1,1,0.21,0.21,382108167.67,382108167.67,,,,,,,,,,,,,,,,,,,280804501.11,227554391.35,,,3310328.28,19655812.19,13497024.43,935607.91,,,,,,,,,,,,102557531.24,142475.03,2000000.0,,100700006.27,14755802.3,85944203.97,85944203.97,,,85944203.97,85944203.97,,102530886.08,,,,,8562599.37,3966522.22,3004269.15,,,,,,,,,,,,,,,1
7318,601877.SH,20200429,20200429,20200331,1,1,1,0.16,0.16,5698591258.02,5698591258.02,,,,,,,,,,,,,,,11850676.29,82067389.63,47165744.12,,5383919129.92,4112385792.74,,,25396393.12,604559210.92,274890472.47,196201760.44,-3554056.84,,,,,,,,,,,445712374.49,3852815.29,1719551.91,,447845637.87,87121062.81,360724575.06,341704593.85,19019981.21,-32339061.54,328385513.52,309593054.33,18792459.19,365236661.89,,,,,166481837.89,205375196.2,15422422.54,,,,,,,,,,,,,,,1
